Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
10149214,454.34,312.225,461.14,311.625,616,823,686,823,3146,3801
10149216,456.26,312.75,463.22,311.625,616,827,689,821,3143,3798
10149218,456.26,312.6,462.58,313.125,616,826,680,837,3152,3811
10149220,456.5,311.925,462.98,312.75,618,819,685,833,3152,3809
10149222,456.26,313.425,462.58,312.975,615,834,681,835,3157,3807
10149224,456.5,311.325,462.42,313.125,620,813,679,837,3151,3811
10149226,456.42,312.675,462.98,312.675,618,827,686,832,3150,3805
10149228,455.54,312.6,463.38,311.85,609,826,691,824,3153,3802
10149230,456.42,312.525,462.98,313.05,618,825,686,836,3148,3812
10149232,456.34,312,462.82,312.825,618,819,685,833,3156,3807
10149234,456.42,313.5,462.9,312.525,618,835,685,830,3153,3800
10149236,456.74,312.525,462.66,312.75,622,826,683,832,3162,3815
10149238,456.58,312.975,463.06,313.35,620,829,687,839,3161,3812
10149240,455.86,312.15,462.74,312.675,614,821,684,832,3167,3812
10149242,456.74,313.05,462.66,313.2,622,831,683,837,3163,3817
10149244,456.18,313.8,462.34,313.275,615,839,680,838,3166,3811
10149246,456.58,313.65,462.1,314.175,619,837,676,847,3162,3815
10149248,456.02,314.4,462.42,312.75,613,844,681,833,3170,3815
10149250,456.5,314.4,462.26,313.2,618,844,679,837,3160,3814
10149252,456.98,314.25,461.7,314.1,623,843,673,846,3165,3820
10149254,456.82,314.775,462.26,313.425,622,848,680,839,3162,3818
10149256,456.66,314.4,462.58,312.975,621,845,683,835,3163,3810
10149258,457.14,314.775,462.26,314.025,626,849,679,845,3160,3818
10149260,456.18,314.475,461.94,314.025,616,845,677,845,3166,3817
10149262,456.5,314.475,462.34,314.025,619,845,680,846,3157,3810
10149264,457.3,315,462.66,313.05,628,851,685,835,3155,3810
10149266,456.58,314.55,462.42,313.65,621,846,682,841,3158,3809
10149268,456.74,315.45,462.02,314.025,622,856,678,845,3159,3814
10149270,456.66,313.95,461.78,313.8,623,840,675,843,3150,3813
10149272,456.58,314.85,462.1,313.275,621,849,680,838,3156,3810
10149274,457.3,314.775,462.5,313.95,629,849,683,844,3154,3816
10149276,456.58,314.475,462.02,314.475,622,845,678,849,3154,3819
10149278,456.9,314.925,462.02,314.625,624,850,677,851,3155,3815
10149280,456.74,315.375,461.86,314.325,622,855,676,848,3153,3815
10149282,457.22,314.475,462.1,313.5,628,845,680,840,3150,3814
10149284,456.34,314.925,461.7,314.025,618,849,674,845,3151,3816
10149286,456.9,315.675,462.1,313.8,624,858,679,843,3154,3810
10149288,456.74,314.925,462.02,313.725,622,850,678,842,3152,3806
10149290,457.38,315.375,461.94,314.55,629,855,677,850,3151,3812
10149292,456.9,314.85,462.26,313.5,624,849,681,839,3146,3803
10149294,456.82,315.525,462.1,314.4,623,856,679,849,3151,3811
10149296,456.34,314.475,462.18,313.65,619,845,680,841,3143,3808
10149298,456.74,314.925,462.5,314.1,622,849,683,846,3146,3806
10149300,456.74,314.4,461.86,313.425,623,843,677,838,3134,3805
10149302,456.66,314.925,462.26,313.875,622,849,680,843,3138,3803
10149304,457.3,315,462.1,313.125,628,850,680,835,3139,3798
10149306,457.22,315.075,462.18,313.95,627,851,679,843,3137,3800
10149308,456.66,315.3,461.94,314.325,621,853,676,847,3145,3809
10149310,456.82,315.825,461.94,313.95,622,858,677,842,3142,3804
10149312,456.82,315.075,462.1,313.35,622,850,678,837,3148,3804
10149314,457.3,314.4,462.34,314.025,628,843,681,843,3139,3809
10149316,457.22,315.225,462.18,313.875,626,852,679,841,3143,3811
10149318,456.82,315.3,462.18,314.4,622,852,678,847,3151,3807
10149320,456.74,315.375,461.46,313.875,621,853,671,840,3148,3811
10149322,456.42,315.45,462.1,313.425,617,853,678,836,3144,3803
10149324,456.82,315.3,461.94,312.975,622,852,677,831,3145,3800
10149326,456.9,315.375,461.94,313.725,622,852,676,839,3145,3809
10149328,457.38,314.25,461.38,313.425,628,841,670,835,3134,3811
10149330,456.66,315.15,461.62,313.275,620,849,673,834,3140,3804
10149332,456.58,315.225,461.62,313.275,619,850,673,833,3146,3809
10149334,456.82,316.125,461.14,313.5,620,860,667,835,3145,3808
10149336,456.58,315.375,460.98,314.025,619,851,665,840,3148,3808
10149338,456.82,315.9,461.3,313.8,621,857,669,838,3146,3810
10149340,456.66,316.125,461.22,313.425,618,859,668,834,3150,3811
10149342,456.82,316.125,460.58,315.15,620,859,660,852,3154,3810
10149344,456.74,315.45,460.66,313.5,619,852,662,834,3147,3811
10149346,456.66,316.2,461.14,313.8,617,859,666,838,3150,3816
10149348,457.38,315.825,460.5,313.575,625,856,660,834,3142,3810
10149350,456.74,316.5,460.42,314.25,617,863,658,841,3146,3810
10149352,455.86,316.275,460.42,315.15,609,859,657,851,3143,3814
10149354,457.46,316.725,460.1,314.775,624,865,653,847,3144,3814
10149356,456.66,316.8,460.1,314.1,616,865,654,840,3145,3809
10149358,456.42,316.8,459.54,314.7,613,865,647,845,3143,3810
10149360,456.9,316.95,460.26,313.35,617,867,656,832,3145,3808
10149362,456.26,316.425,459.54,315.225,611,861,646,851,3146,3806
10149364,456.42,316.575,459.3,315.225,613,862,644,851,3146,3810
10149366,457.14,316.875,459.14,315,620,867,642,848,3143,3804
10149368,456.98,317.55,458.98,315.15,617,874,640,850,3139,3807
10149370,456.58,317.25,458.66,315.525,613,870,636,854,3138,3807
10149372,456.82,317.25,458.58,314.325,616,871,637,841,3136,3806
10149374,456.82,318,458.82,314.85,615,878,638,847,3139,3806
10149376,456.58,316.575,458.58,315,613,863,635,848,3132,3799
10149378,457.14,316.725,458.42,315,619,865,633,848,3132,3800
10149380,456.82,316.725,458.5,315.15,615,864,634,850,3135,3798
10149382,457.46,317.325,458.82,315,621,871,637,848,3128,3797
10149384,457.62,316.275,458.42,314.475,623,861,633,842,3130,3798
10149386,457.22,318.225,458.66,315.6,617,881,634,854,3134,3799
10149388,457.54,317.325,458.74,315.075,622,871,636,849,3132,3802
10149390,457.14,317.625,458.5,315.15,617,875,632,849,3130,3797
10149392,457.78,317.925,458.74,315.525,623,879,635,853,3131,3795
10149394,457.62,318.075,458.82,315.9,621,880,635,858,3131,3794
10149396,457.62,317.625,458.42,315.375,621,875,631,852,3129,3793
10149398,457.62,318,459.14,315.825,621,879,638,857,3128,3791
10149400,457.38,317.925,458.34,315,618,878,631,847,3128,3796
10149402,458.1,317.85,458.18,315.45,625,878,628,853,3125,3790
10149404,457.7,317.55,458.74,314.85,621,875,634,847,3129,3796
10149406,458.1,317.625,458.82,315,625,875,634,848,3125,3788
10149408,458.18,317.025,458.66,315,626,869,633,848,3126,3789
10149410,458.18,317.7,458.02,315,626,876,626,847,3127,3795
10149412,458.5,317.175,458.58,315.3,629,871,632,851,3126,3789
10149414,458.1,317.7,458.42,313.95,624,876,631,837,3131,3789
10149416,458.5,316.875,457.62,314.7,630,868,623,844,3129,3797
10149418,458.74,317.55,458.02,314.925,631,876,626,847,3131,3796
10149420,458.82,316.8,458.34,314.4,633,867,630,841,3127,3791
10149422,458.82,316.275,457.62,315,634,862,622,847,3127,3792
10149424,458.98,316.65,458.02,314.4,635,866,627,841,3128,3795
10149426,458.82,317.1,458.26,314.475,633,870,630,842,3133,3791
10149428,459.22,316.35,458.02,314.25,638,863,627,840,3129,3796
10149430,459.14,316.35,457.94,315.225,637,864,626,850,3125,3799
10149432,459.14,316.2,458.18,315.225,637,862,628,850,3127,3794
10149434,459.62,317.325,457.7,315.225,641,874,624,850,3132,3795
10149436,459.62,317.325,457.94,315.375,641,874,626,852,3125,3792
10149438,459.38,317.025,458.34,314.55,639,871,631,844,3131,3788
10149440,459.94,316.35,457.7,315.3,646,865,624,851,3133,3795
10149442,459.7,317.175,457.7,315.525,643,873,624,854,3132,3796
10149444,459.78,316.8,457.86,316.125,644,869,626,860,3126,3793
10149446,459.7,317.475,458.26,316.275,644,876,629,863,3125,3794
10149448,459.94,317.55,458.18,316.2,646,878,629,862,3129,3789
10149450,460.26,317.85,457.78,316.95,649,881,624,870,3124,3791
10149452,460.18,317.625,457.78,316.425,648,880,625,864,3124,3789
10149454,460.42,318.225,458.42,317.925,651,886,630,881,3126,3787
10149456,460.42,317.925,458.02,316.575,651,883,627,867,3122,3792
10149458,460.34,318.15,457.94,317.475,651,886,626,877,3128,3785
10149460,461.3,318.225,458.82,317.775,660,888,635,881,3125,3783
10149462,461.62,319.425,458.34,318.6,664,901,630,889,3123,3778
10149464,461.46,318.675,458.1,319.5,662,893,627,899,3123,3776
10149466,461.3,319.425,458.5,320.175,660,901,631,907,3122,3775
10149468,462.26,319.35,457.94,320.025,670,901,625,905,3115,3772
10149470,462.1,318.975,458.82,320.925,670,898,634,916,3120,3771
10149472,461.94,319.275,458.98,320.475,668,901,636,911,3119,3770
10149474,462.58,319.5,458.82,321.075,674,904,635,918,3109,3769
10149476,462.98,319.275,458.42,320.775,679,902,630,915,3116,3768
10149478,462.42,319.275,458.74,321.075,674,902,634,918,3113,3766
10149480,462.74,319.425,457.94,320.55,677,904,627,912,3111,3773
10149482,463.14,319.5,458.26,322.05,682,906,629,929,3111,3764
10149484,463.3,319.65,458.5,321.075,683,907,632,918,3104,3762
10149486,462.98,319.875,458.1,321.15,680,910,628,919,3108,3763
10149488,463.7,319.65,458.5,321,687,908,632,918,3108,3752
10149490,463.54,319.425,458.18,321.15,687,905,629,920,3105,3750
10149492,463.22,319.125,458.34,320.4,684,902,632,912,3101,3752
10149494,463.62,320.25,457.62,320.85,688,914,625,916,3101,3749
10149496,463.22,319.725,457.78,320.7,684,909,626,914,3097,3740
10149498,463.86,320.175,457.94,321.75,691,913,628,925,3096,3737
10149500,463.86,319.95,457.94,321.525,690,911,628,922,3092,3734
10149502,463.46,318.975,457.62,321.45,688,900,625,921,3091,3733
10149504,463.46,319.425,456.82,321.9,687,904,617,925,3085,3726
10149506,463.78,319.275,456.58,321.975,691,903,614,925,3084,3720
10149508,463.3,319.275,456.58,322.125,686,902,614,926,3089,3714
10149510,464.1,319.2,456.42,322.65,694,901,612,931,3083,3713
10149512,463.38,318.825,455.86,321.975,688,896,607,924,3081,3715
10149514,463.7,319.35,455.94,322.5,690,901,607,928,3076,3707
10149516,463.54,319.575,455.86,321.675,689,904,607,919,3072,3701
10149518,464.1,320.925,455.78,322.575,693,918,606,928,3079,3705
10149520,464.02,320.475,455.78,323.1,693,912,605,934,3076,3704
10149522,463.86,321.525,455.54,323.925,690,923,602,941,3070,3697
10149524,464.5,321.975,455.38,324.075,696,928,600,943,3065,3694
10149526,464.1,322.2,455.7,324.45,692,929,602,945,3067,3687
10149528,464.74,321.825,455.14,325.5,699,925,596,956,3056,3679
10149530,465.14,322.125,455.22,325.125,702,928,597,951,3049,3676
10149532,464.34,322.05,454.98,325.725,694,926,593,957,3056,3668
10149534,463.94,323.775,454.98,326.4,688,943,593,963,3044,3664
10149536,464.34,323.925,454.5,326.1,692,945,588,960,3048,3663
10149538,464.74,323.1,454.18,326.925,697,936,584,967,3032,3654
10149540,463.94,324.375,454.26,327.825,687,948,584,977,3035,3650
10149542,464.98,324.225,454.5,327.675,698,947,586,974,3027,3644
10149544,464.5,325.575,454.74,328.35,692,961,588,981,3026,3633
10149546,464.82,325.125,454.26,329.1,695,955,582,988,3019,3627
10149548,464.74,326.325,454.58,329.55,692,968,585,993,3013,3622
10149550,464.66,326.625,454.74,330.225,691,970,586,1000,3012,3617
10149552,465.86,326.775,454.26,330,704,973,581,998,3000,3614
10149554,464.98,328.2,454.02,330.825,693,986,577,1005,2999,3610
10149556,465.62,329.025,453.3,330.375,699,996,570,999,2990,3599
10149558,465.14,330.525,453.62,331.95,692,1010,571,1016,2980,3597
10149560,466.02,330.825,453.46,331.575,700,1014,570,1012,2977,3594
10149562,466.02,332.025,452.98,331.95,699,1027,564,1015,2963,3594
10149564,465.46,332.175,452.82,332.1,694,1028,562,1016,2962,3576
10149566,465.54,332.7,452.74,332.775,693,1033,561,1023,2957,3570
10149568,465.86,333.075,453.14,334.875,697,1037,563,1046,2950,3557
10149570,466.42,334.425,453.86,334.425,700,1052,570,1041,2936,3545
10149572,466.18,335.25,454.02,334.65,697,1060,572,1044,2927,3546
10149574,466.42,336.975,453.78,334.575,698,1078,569,1043,2918,3537
10149576,466.34,337.125,453.54,334.65,697,1081,566,1043,2907,3536
10149578,466.34,337.875,453.3,335.025,696,1088,563,1046,2907,3531
10149580,466.34,338.175,453.06,335.325,695,1091,560,1049,2904,3518
10149582,466.42,338.025,452.74,336.45,695,1089,555,1061,2896,3514
10149584,467.3,338.1,452.66,336.3,705,1090,554,1059,2883,3500
10149586,467.46,338.55,452.58,336.9,705,1096,552,1065,2879,3501
10149588,467.54,338.925,452.58,336.9,706,1099,552,1065,2876,3489
10149590,467.78,339.525,452.1,338.25,707,1106,546,1079,2874,3480
10149592,467.46,339,452.5,337.275,704,1100,551,1069,2865,3466
10149594,468.02,340.05,451.7,339.375,709,1111,540,1091,2862,3459
