Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
7197404,460.5,315,459.06,317.325,429,-678,416,-651,1342,1655
7197406,460.5,314.25,459.22,317.4,429,-686,418,-651,1344,1658
7197408,460.1,314.175,459.38,316.725,424,-687,419,-658,1346,1658
7197410,460.26,314.925,459.22,316.95,427,-679,418,-655,1343,1658
7197412,460.34,313.875,459.22,315.9,427,-690,417,-667,1346,1659
7197414,460.1,314.1,459.38,316.275,425,-687,419,-663,1346,1660
7197416,460.34,313.875,459.62,315.975,428,-690,422,-667,1342,1662
7197418,459.86,314.55,459.3,316.275,423,-683,419,-663,1341,1661
7197420,460.18,314.025,459.46,316.5,427,-689,421,-660,1342,1658
7197422,460.66,314.775,459.62,316.725,433,-681,424,-658,1339,1659
7197424,460.5,314.55,458.9,316.575,431,-683,416,-659,1338,1658
7197426,460.58,314.025,459.14,317.1,433,-689,420,-654,1340,1657
7197428,460.66,314.025,459.38,317.1,433,-689,422,-654,1338,1656
7197430,460.98,313.35,459.46,317.25,437,-696,424,-652,1341,1654
7197432,460.1,314.475,459.46,317.25,429,-683,424,-653,1336,1652
7197434,460.18,314.7,459.86,317.775,430,-681,430,-647,1337,1652
7197436,460.98,314.7,459.22,317.025,439,-682,422,-655,1335,1653
7197438,460.34,314.7,459.46,317.1,433,-681,425,-654,1335,1650
7197440,460.66,315.225,459.38,317.7,436,-676,425,-648,1337,1653
7197442,460.42,314.775,459.38,317.025,435,-680,425,-655,1336,1653
7197444,460.34,314.55,459.7,317.4,433,-683,429,-651,1338,1651
7197446,460.1,315.15,459.54,317.475,432,-676,428,-651,1335,1651
7197448,460.02,314.925,459.7,317.25,431,-679,430,-653,1334,1650
7197450,459.86,315.15,459.54,316.425,430,-676,428,-662,1339,1653
7197452,460.1,314.775,459.7,317.25,433,-680,430,-653,1336,1648
7197454,460.34,315.225,459.22,316.875,436,-676,425,-657,1336,1650
7197456,460.1,314.325,459.14,317.1,433,-685,424,-654,1334,1651
7197458,459.94,314.175,459.78,316.95,431,-687,432,-656,1333,1645
7197460,459.3,314.325,459.22,316.575,425,-685,426,-660,1336,1653
7197462,459.78,314.175,459.14,317.325,430,-687,426,-652,1332,1648
7197464,460.02,314.4,459.38,317.1,432,-685,429,-655,1332,1647
7197466,459.94,313.725,459.46,315.6,432,-693,428,-672,1333,1649
7197468,459.86,313.5,459.54,316.35,430,-695,430,-664,1335,1649
7197470,459.7,313.65,458.98,315.375,429,-694,423,-674,1337,1647
7197472,459.46,313.8,459.62,315.225,427,-692,430,-676,1335,1646
7197474,459.3,313.275,458.74,315.75,425,-698,421,-670,1338,1643
7197476,459.86,312.825,458.66,315.375,430,-703,420,-675,1334,1644
7197478,459.22,313.05,458.58,315.3,424,-700,419,-676,1337,1650
7197480,459.3,312.675,458.98,315.675,424,-705,424,-672,1335,1647
7197482,460.02,312.975,458.82,315.15,432,-703,422,-678,1335,1649
7197484,459.78,312.825,459.3,314.7,430,-704,426,-683,1338,1649
7197486,459.46,312.6,458.98,314.4,426,-707,423,-687,1336,1647
7197488,459.78,312.9,458.74,315.15,430,-704,421,-678,1336,1646
7197490,459.94,312.375,459.3,314.7,431,-711,426,-685,1338,1642
7197492,459.22,312.45,458.74,314.85,423,-709,421,-682,1336,1650
7197494,459.38,312.75,458.74,315.375,426,-707,420,-678,1336,1649
7197496,459.62,312.9,458.74,316.5,429,-705,422,-665,1335,1645
7197498,460.1,313.125,458.98,315.975,433,-704,424,-671,1333,1643
7197500,459.86,313.65,458.9,315.9,432,-698,423,-673,1335,1645
7197502,459.46,313.275,459.3,315.75,427,-703,427,-675,1338,1646
7197504,459.22,313.575,459.62,315.825,424,-699,431,-674,1340,1646
7197506,460.1,313.725,458.9,316.95,434,-699,424,-662,1340,1645
7197508,460.18,313.35,459.7,315.975,435,-702,432,-673,1339,1644
7197510,460.1,314.325,458.98,316.575,435,-693,424,-667,1343,1645
7197512,459.86,313.725,459.62,316.725,431,-699,431,-666,1342,1642
7197514,459.94,313.65,459.78,316.35,432,-701,433,-671,1339,1644
7197516,459.86,313.8,459.86,316.95,432,-698,435,-665,1340,1641
7197518,460.42,314.1,458.82,317.475,438,-696,423,-658,1343,1646
7197520,459.78,313.65,459.3,317.1,431,-701,428,-662,1342,1643
7197522,459.86,313.875,459.46,318.975,432,-698,431,-643,1340,1640
7197524,460.34,314.325,458.9,317.55,438,-694,424,-657,1341,1644
7197526,460.02,314.475,459.3,317.475,434,-692,428,-659,1342,1642
7197528,460.42,314.175,458.82,317.625,438,-696,424,-657,1341,1645
7197530,460.26,314.325,459.3,318.15,436,-694,429,-651,1344,1642
7197532,460.42,314.4,459.22,318.15,438,-694,429,-652,1340,1643
7197534,459.94,314.625,458.82,319.5,433,-690,425,-636,1346,1640
7197536,459.54,314.775,459.06,318.3,429,-689,426,-649,1344,1645
7197538,459.46,315.225,458.58,318.825,428,-684,421,-644,1345,1642
7197540,459.94,314.85,459.14,318.525,433,-688,428,-647,1344,1643
7197542,459.7,315.375,458.18,318.375,430,-682,417,-648,1342,1645
7197544,459.46,315.525,458.18,319.725,428,-680,418,-633,1344,1642
7197546,459.46,315.75,458.9,319.5,428,-677,425,-636,1343,1643
7197548,459.86,315.75,458.42,319.425,433,-678,420,-636,1344,1639
7197550,459.62,315.225,458.5,319.2,429,-683,420,-639,1347,1642
7197552,459.94,315.9,458.02,320.025,433,-676,416,-630,1347,1645
7197554,459.86,315.45,458.34,319.575,432,-680,419,-634,1345,1642
7197556,460.02,315.75,457.94,319.8,434,-677,415,-632,1348,1645
7197558,460.1,315.3,457.78,320.1,434,-682,413,-628,1346,1644
7197560,460.42,315.225,458.5,319.575,437,-683,421,-634,1347,1642
7197562,460.18,315.45,458.74,319.8,435,-680,423,-631,1351,1640
7197564,459.86,315.375,458.34,319.5,431,-681,418,-634,1348,1642
7197566,459.78,314.775,458.82,319.5,429,-687,423,-635,1346,1641
7197568,459.7,314.55,458.66,318.75,429,-689,421,-642,1350,1643
7197570,460.34,314.55,458.82,318.825,435,-690,423,-642,1348,1645
7197572,460.18,314.55,458.98,318.525,433,-689,424,-645,1348,1644
7197574,460.82,314.175,458.98,318.975,440,-694,424,-640,1345,1641
7197576,462.82,314.325,460.1,319.125,461,-694,436,-639,1350,1640
7197578,464.66,315,461.62,318.9,481,-689,452,-643,1350,1638
7197580,467.78,314.4,463.38,318.6,514,-698,470,-648,1347,1634
7197582,469.54,316.125,465.54,319.2,535,-680,494,-644,1354,1640
7197584,470.98,316.275,466.02,318.3,549,-680,498,-654,1352,1643
7197586,470.82,316.275,466.74,318.45,548,-680,507,-653,1354,1643
7197588,470.82,316.05,466.9,318.075,548,-683,508,-658,1353,1643
7197590,470.98,315.6,466.34,319.125,549,-688,503,-645,1353,1639
7197592,470.58,315.825,465.62,318.75,545,-685,495,-649,1354,1643
7197594,470.18,315.675,464.98,318.975,541,-687,488,-646,1354,1640
7197596,469.38,314.7,464.42,318.9,532,-697,482,-646,1353,1636
7197598,469.06,314.7,464.18,318.975,528,-697,480,-645,1353,1635
7197600,468.5,314.25,463.94,319.35,522,-701,478,-642,1353,1636
7197602,468.02,313.95,464.1,319.275,516,-704,479,-642,1348,1633
7197604,467.78,314.25,464.34,319.35,514,-700,482,-642,1350,1638
7197606,467.7,313.65,464.18,319.275,513,-707,480,-642,1357,1634
7197608,468.1,314.85,463.86,320.25,518,-693,477,-631,1353,1635
7197610,468.1,316.125,463.7,319.5,520,-680,475,-639,1352,1636
7197612,468.74,315.6,463.7,319.95,526,-686,476,-634,1356,1637
7197614,468.9,316.125,463.94,320.475,528,-680,479,-628,1354,1635
7197616,468.1,315.975,464.1,320.175,519,-681,480,-632,1352,1638
7197618,468.18,316.95,463.86,321.075,521,-670,478,-622,1357,1635
7197620,467.94,316.575,463.7,321.225,518,-674,477,-620,1356,1639
7197622,468.74,316.875,464.1,321.15,527,-672,481,-621,1359,1637
7197624,467.94,317.175,464.02,320.85,519,-668,480,-624,1359,1641
7197626,468.26,317.55,464.34,321.45,523,-663,484,-617,1357,1638
7197628,467.94,317.85,464.02,321.3,520,-660,481,-619,1357,1635
7197630,468.66,317.25,464.5,321.45,527,-666,486,-617,1359,1639
7197632,468.26,317.55,464.74,321.225,523,-663,488,-620,1359,1638
7197634,468.18,317.625,464.42,321.3,522,-661,485,-618,1359,1639
7197636,468.34,317.7,463.86,321.225,523,-661,479,-618,1361,1636
7197638,468.5,317.4,463.7,321.075,526,-664,478,-620,1362,1638
7197640,468.58,317.55,464.18,320.625,526,-662,482,-624,1360,1640
7197642,468.34,317.625,464.18,321.45,524,-660,483,-615,1362,1637
7197644,468.42,317.475,463.46,320.325,524,-663,474,-627,1358,1637
7197646,468.58,317.1,465.22,320.4,526,-666,493,-627,1363,1640
7197648,468.74,317.175,463.7,320.625,528,-665,477,-623,1363,1639
7197650,468.1,316.65,463.86,320.25,521,-670,479,-627,1360,1638
7197652,468.02,317.1,463.46,320.475,521,-665,475,-624,1361,1636
7197654,468.34,316.875,463.14,320.625,524,-668,471,-622,1361,1638
7197656,467.86,316.95,463.62,319.95,518,-666,476,-630,1362,1636
7197658,468.18,316.65,463.06,320.175,521,-670,470,-627,1360,1635
7197660,468.1,316.425,462.74,320.25,521,-672,466,-625,1360,1637
7197662,467.78,316.95,463.06,319.725,517,-666,470,-631,1357,1635
7197664,467.86,316.65,462.26,320.25,518,-670,462,-625,1359,1632
7197666,467.3,315.975,462.18,319.725,511,-676,461,-631,1359,1635
7197668,467.62,316.275,462.42,319.95,515,-673,463,-628,1353,1637
7197670,467.3,316.35,462.58,320.025,512,-673,465,-628,1358,1632
7197672,467.62,316.65,462.1,320.7,515,-669,460,-620,1359,1632
7197674,467.62,316.2,462.34,320.55,515,-674,462,-622,1355,1628
7197676,467.62,316.65,462.42,320.25,515,-670,463,-626,1357,1629
7197678,468.58,316.5,462.58,320.025,525,-673,464,-628,1354,1629
7197680,468.1,316.5,462.02,320.625,520,-672,458,-621,1352,1629
7197682,467.86,316.8,462.34,320.7,518,-668,462,-621,1349,1625
7197684,468.1,316.5,462.02,320.475,520,-672,459,-624,1352,1625
7197686,468.34,316.575,462.42,321.45,522,-671,463,-614,1351,1621
7197688,468.34,316.875,462.42,320.85,522,-669,462,-619,1348,1618
7197690,468.74,317.25,462.42,321.075,527,-665,463,-617,1345,1617
7197692,468.18,316.425,462.02,321.225,520,-673,459,-615,1346,1615
7197694,468.82,317.625,462.42,322.2,528,-661,464,-606,1345,1614
7197696,468.5,318,462.34,321.225,524,-657,462,-616,1341,1612
7197698,468.82,317.775,462.18,321.825,528,-660,460,-610,1340,1610
7197700,468.66,317.7,461.78,321.6,526,-661,455,-612,1340,1608
7197702,468.26,317.475,461.94,321.975,521,-663,457,-608,1337,1606
7197704,468.42,317.025,461.22,322.05,523,-668,450,-606,1336,1602
7197706,468.18,317.55,460.74,322.425,520,-662,445,-602,1335,1602
7197708,468.5,316.875,460.42,322.2,523,-670,441,-604,1334,1598
7197710,468.26,317.325,461.06,322.65,520,-665,448,-600,1334,1593
7197712,468.42,317.1,460.42,322.2,522,-667,441,-605,1333,1588
7197714,468.34,316.95,461.22,321.6,521,-669,449,-611,1332,1587
