Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
409668,457.3,287.85,473.06,301.425,116,2035,298,2168,1059,1129
409670,457.62,287.925,473.7,299.7,119,2036,304,2148,1057,1128
409672,458.02,288,474.42,297.975,123,2037,309,2128,1055,1128
409674,456.66,288.075,472.66,296.325,110,2039,289,2112,1054,1140
409676,456.9,285.6,473.22,296.925,109,2011,295,2118,1044,1132
409678,456.74,285.075,472.42,295.8,107,2005,286,2107,1049,1144
409680,458.82,285.15,473.62,299.85,130,2004,304,2150,1043,1152
409682,458.02,286.05,474.34,302.175,123,2015,315,2175,1047,1151
409684,458.1,286.275,474.42,300.975,124,2017,314,2162,1046,1143
409686,457.06,286.425,474.26,308.325,114,2020,322,2244,1040,1159
409688,456.82,288.825,474.82,302.775,115,2047,322,2181,1062,1152
409690,458.1,289.425,472.66,303.375,130,2052,301,2190,1058,1143
409692,457.38,284.25,473.3,303.6,116,1996,308,2192,1037,1159
409694,457.3,288.45,473.62,299.1,122,2041,307,2141,1055,1140
409696,457.22,288.45,474.02,303.375,121,2042,317,2188,1050,1157
409698,457.7,288.075,473.06,304.125,126,2037,309,2197,1044,1163
409700,456.98,288.75,471.94,305.775,120,2045,299,2217,1053,1158
409702,457.54,290.025,473.3,301.05,129,2058,309,2162,1054,1155
409704,458.5,288.15,473.78,309.975,137,2036,325,2261,1047,1168
409706,458.02,289.725,474.02,306.9,135,2054,326,2227,1052,1161
409708,458.42,288.525,474.74,307.875,139,2040,335,2236,1051,1164
409710,457.94,288.6,474.66,309.6,135,2041,338,2255,1053,1177
409712,457.54,285.525,474.66,313.425,128,2007,343,2298,1040,1167
409714,457.22,288.375,473.3,309.225,130,2039,326,2252,1049,1172
409716,457.7,290.925,472.66,306,139,2066,315,2217,1057,1164
409718,456.66,288.975,473.78,310.425,128,2046,334,2265,1051,1167
409720,457.94,289.2,474.26,308.475,142,2047,338,2242,1062,1183
409722,457.3,288.45,473.94,309.675,137,2038,338,2255,1062,1169
409724,458.5,290.55,472.74,309.825,152,2060,326,2258,1060,1174
409726,457.14,287.925,473.3,304.65,136,2031,328,2198,1056,1167
409728,456.66,290.7,473.78,306,134,2063,335,2213,1070,1173
409730,457.86,288.45,473.38,306,147,2036,332,2213,1058,1173
409732,459.14,288,473.38,306.6,160,2029,333,2219,1053,1177
409734,458.98,290.325,472.82,307.35,164,2054,330,2227,1065,1175
409736,459.86,286.725,472.9,304.275,169,2013,328,2193,1060,1173
409738,458.42,289.5,474.02,306.9,160,2045,345,2221,1064,1177
