Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
6805992,428.98,346.2,386.26,351.15,-226,-150,-677,-57,1482,1772
6805994,429.54,346.2,387.06,350.625,-220,-150,-668,-63,1481,1776
6805996,428.98,347.4,386.74,351,-225,-136,-672,-59,1482,1784
6805998,428.9,348.675,387.06,351.75,-225,-123,-667,-51,1487,1785
6806000,428.74,348.75,387.06,351.525,-227,-122,-668,-54,1487,1789
6806002,428.5,350.775,387.38,351.375,-228,-100,-665,-55,1483,1788
6806004,428.58,351.075,387.62,352.725,-226,-96,-661,-41,1487,1787
6806006,429.38,352.275,387.78,352.5,-218,-84,-660,-43,1490,1793
6806008,429.3,352.2,388.18,352.8,-218,-84,-655,-41,1493,1795
6806010,428.98,353.175,387.78,353.4,-221,-73,-659,-34,1495,1798
6806012,429.22,353.25,388.74,353.55,-218,-73,-649,-33,1494,1802
6806014,428.58,353.325,389.22,353.85,-225,-71,-643,-30,1494,1800
6806016,428.98,353.625,389.14,353.55,-221,-69,-644,-33,1492,1803
6806018,429.46,354.225,389.78,353.55,-215,-62,-637,-34,1492,1801
6806020,429.22,353.55,389.86,353.7,-218,-70,-637,-32,1493,1802
6806022,429.14,354.3,389.7,354.45,-219,-61,-638,-24,1492,1805
6806024,429.22,354,389.54,355.05,-218,-65,-639,-17,1495,1805
6806026,428.9,354,390.26,355.35,-222,-64,-632,-14,1493,1807
6806028,428.74,355.65,390.1,354.9,-222,-47,-634,-20,1493,1809
6806030,428.58,354.675,390.26,355.2,-224,-57,-631,-17,1497,1810
6806032,429.14,355.125,390.66,355.8,-218,-53,-627,-10,1494,1809
6806034,428.74,356.175,390.5,355.65,-221,-41,-629,-12,1494,1809
6806036,428.82,354.675,390.98,356.4,-222,-57,-623,-4,1496,1816
6806038,428.9,355.05,391.38,356.25,-221,-54,-618,-6,1497,1816
6806040,428.02,354.675,391.78,355.65,-230,-56,-615,-13,1498,1819
6806042,428.82,355.05,391.7,356.1,-221,-54,-615,-8,1500,1821
6806044,428.18,355.125,391.78,356.1,-228,-52,-614,-8,1500,1820
6806046,428.42,355.275,392.02,356.775,-225,-51,-611,-1,1502,1824
6806048,428.9,354.675,391.94,356.775,-221,-58,-612,-1,1499,1826
6806050,428.5,354.975,392.18,356.55,-225,-54,-609,-4,1499,1827
6806052,428.18,354.675,392.1,356.775,-228,-58,-610,-2,1505,1829
6806054,428.26,354.525,392.02,356.775,-228,-59,-611,-2,1505,1826
6806056,428.02,353.7,392.26,356.475,-231,-68,-609,-5,1506,1828
6806058,428.5,353.925,392.42,356.7,-225,-67,-606,-4,1509,1831
6806060,428.82,353.7,392.26,356.7,-222,-69,-608,-3,1508,1828
6806062,428.1,354.075,391.86,357.3,-229,-65,-611,2,1509,1830
6806064,428.42,354.3,392.66,357.075,-226,-63,-604,0,1506,1833
6806066,429.06,353.7,392.58,356.55,-219,-70,-605,-6,1507,1835
6806068,428.66,354.075,393.06,356.625,-223,-66,-599,-6,1507,1833
6806070,428.42,354.375,393.14,357.075,-225,-62,-597,-1,1511,1832
6806072,429.14,354.15,393.38,356.55,-217,-66,-595,-7,1508,1833
6806074,428.5,354.675,393.78,357.45,-223,-60,-590,1,1506,1833
6806076,428.98,354.525,394.02,357.225,-218,-62,-587,0,1510,1837
6806078,428.66,354.525,394.5,357.675,-221,-61,-581,3,1509,1836
6806080,428.58,354.525,394.34,357.075,-221,-61,-584,-2,1510,1839
6806082,428.82,354.525,394.58,358.05,-219,-62,-580,6,1513,1839
6806084,428.66,354.675,395.22,357.6,-220,-60,-573,1,1514,1840
6806086,428.58,355.575,395.06,357.3,-219,-50,-574,-2,1511,1845
6806088,428.98,355.125,395.78,357.375,-216,-56,-567,-1,1509,1847
6806090,429.14,354.225,396.58,357.675,-214,-66,-557,0,1512,1849
6806092,428.9,355.125,396.74,357.45,-216,-56,-555,-2,1510,1850
6806094,428.82,355.725,396.74,357.375,-215,-49,-555,-2,1511,1851
