Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
8891566,466.98,302.325,472.18,319.575,-827,3972,-768,4162,1749,1920
8891568,456.34,308.925,461.46,324.975,-825,3958,-768,4135,1744,1920
8891570,456.5,308.925,460.74,325.125,-824,3958,-776,4137,1751,1916
8891572,456.18,309.075,459.06,326.85,-828,3960,-794,4157,1764,1934
8891574,456.34,310.875,461.06,326.4,-825,3980,-772,4151,1775,1925
8891576,456.9,309.75,459.78,325.95,-820,3967,-786,4147,1767,1937
8891578,456.18,309.9,459.7,327.975,-828,3969,-787,4170,1765,1942
8891580,456.74,309.525,459.54,327.525,-822,3964,-789,4164,1778,1947
8891582,457.38,309.9,459.46,327,-816,3968,-790,4158,1780,1945
8891584,456.58,309.075,459.54,327.375,-824,3960,-789,4163,1771,1950
8891586,455.7,309.825,460.1,327.075,-833,3967,-784,4159,1779,1947
8891588,456.82,309,459.7,327.525,-822,3958,-787,4164,1781,1956
8891590,456.34,309.75,460.02,327.6,-827,3966,-784,4164,1784,1959
8891592,456.58,307.65,459.38,326.625,-825,3943,-792,4154,1778,1958
8891594,456.74,309.225,460.26,325.875,-823,3960,-783,4144,1781,1950
8891596,457.06,307.5,459.7,326.175,-820,3941,-788,4148,1759,1957
8891598,456.02,306.225,460.02,327.15,-832,3927,-784,4158,1760,1958
8891600,456.74,305.625,460.18,326.925,-824,3919,-783,4155,1765,1963
8891602,455.62,307.65,460.02,326.4,-836,3942,-785,4149,1761,1966
8891604,456.42,306.75,459.54,325.65,-828,3931,-790,4141,1772,1977
8891606,456.1,307.125,459.38,325.5,-831,3935,-792,4139,1767,1971
8891608,457.14,306.075,459.3,327.3,-820,3923,-793,4159,1812,1975
8891610,456.02,308.925,459.22,328.125,-832,3954,-794,4168,1805,1974
8891612,457.14,307.2,458.98,324.525,-820,3934,-797,4127,1811,1981
8891614,456.58,307.275,458.66,326.475,-827,3935,-801,4148,1818,1974
8891616,457.22,306.9,459.3,325.875,-820,3930,-794,4142,1802,1983
8891618,456.18,307.35,459.06,325.5,-831,3935,-796,4136,1804,1981
8891620,456.66,305.925,458.74,325.5,-826,3918,-800,4137,1810,1987
8891622,456.66,306.525,459.06,324.525,-826,3924,-797,4124,1808,1990
8891624,455.62,307.275,459.22,325.5,-837,3933,-795,4135,1793,1988
8891626,456.26,304.875,458.42,325.95,-831,3905,-804,4139,1804,1983
8891628,456.58,305.025,459.06,325.125,-827,3906,-797,4130,1798,1993
8891630,456.66,305.475,459.14,324.15,-827,3910,-797,4118,1792,1994
8891632,456.5,304.125,458.26,325.2,-828,3895,-805,4130,1800,1993
8891634,456.66,304.05,459.14,324.225,-827,3893,-796,4118,1795,1990
