Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
8043352,502.18,230.775,499.62,241.875,527,-63,491,49,1480,1826
8043354,509.38,236.55,506.98,246.75,528,-59,495,45,1479,1828
8043356,509.06,236.025,506.58,246.45,524,-65,490,41,1482,1827
8043358,508.98,234.15,506.74,247.2,525,-85,492,49,1484,1830
8043360,508.82,234.825,506.66,246.6,523,-78,491,43,1485,1831
8043362,509.06,235.575,506.26,246.675,525,-69,487,44,1481,1831
8043364,509.46,234.9,506.74,246.75,529,-76,491,44,1481,1834
8043366,509.54,235.2,506.66,246.75,529,-73,491,44,1481,1832
8043368,510.02,236.025,506.34,247.2,533,-64,487,49,1484,1831
8043370,508.98,235.8,506.74,247.125,523,-68,491,48,1481,1834
8043372,508.82,235.575,506.66,247.125,522,-70,490,48,1483,1834
8043374,509.14,235.5,506.9,247.275,525,-71,493,50,1482,1835
8043376,509.46,235.2,506.9,247.95,528,-74,492,57,1481,1834
8043378,508.66,235.35,506.98,247.125,520,-72,493,48,1480,1837
8043380,509.06,235.95,506.82,248.1,523,-66,491,59,1478,1833
8043382,509.46,235.725,506.9,247.875,527,-68,492,56,1478,1836
8043384,509.46,235.65,506.66,247.95,527,-69,489,57,1485,1832
8043386,509.62,235.125,506.98,247.425,530,-74,493,51,1480,1836
8043388,510.18,235.875,506.98,248.025,535,-66,493,57,1483,1835
8043390,509.38,236.1,507.06,247.425,526,-64,493,52,1485,1838
8043392,510.26,235.875,506.66,247.35,536,-66,490,50,1482,1836
8043394,509.86,236.25,506.82,247.5,532,-62,491,52,1481,1839
8043396,509.78,235.65,507.38,247.425,531,-68,497,52,1478,1836
8043398,510.1,236.1,506.74,247.275,534,-64,490,50,1483,1836
8043400,509.06,235.5,506.9,246.975,524,-71,493,47,1485,1836
8043402,509.38,234.525,506.98,246.6,528,-81,493,43,1482,1838
8043404,509.86,236.025,506.74,246.825,532,-65,492,45,1482,1837
