Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
7924234,459.14,322.35,461.3,312.525,-477,1147,-448,1044,1534,2023
7924236,460.82,323.4,462.98,313.875,-478,1142,-448,1043,1533,2025
7924238,461.14,324.3,463.06,313.875,-475,1152,-448,1043,1543,2025
7924240,462.1,323.775,462.98,313.65,-465,1147,-449,1040,1538,2026
7924242,460.9,324.225,462.82,314.25,-477,1151,-451,1046,1539,2027
7924244,461.46,324.3,462.58,313.8,-472,1151,-452,1042,1537,2027
7924246,460.66,324.3,462.66,314.025,-481,1151,-452,1043,1534,2025
7924248,460.5,325.35,462.82,314.175,-483,1162,-451,1045,1536,2025
7924250,460.26,324.525,462.42,313.8,-485,1153,-454,1041,1537,2032
7924252,460.66,323.55,462.74,314.1,-480,1143,-451,1044,1535,2029
7924254,460.98,324.3,462.58,314.625,-477,1151,-454,1049,1536,2028
7924256,459.78,323.325,462.66,314.175,-489,1139,-453,1044,1531,2029
7924258,459.3,325.875,462.58,314.775,-496,1166,-454,1051,1537,2030
7924260,460.18,325.425,462.5,314.775,-487,1161,-455,1051,1538,2030
7924262,460.26,323.475,462.5,314.7,-485,1141,-456,1050,1530,2029
7924264,459.78,325.05,462.18,314.55,-491,1157,-458,1048,1536,2031
7924266,460.18,325.35,461.94,314.4,-487,1160,-461,1046,1535,2034
7924268,459.38,324.45,462.1,315.075,-495,1151,-460,1053,1529,2031
7924270,459.7,323.175,462.1,315,-491,1137,-460,1052,1526,2032
7924272,459.54,323.1,462.18,314.55,-493,1136,-459,1048,1524,2033
7924274,459.54,323.7,462.26,314.85,-493,1142,-459,1050,1531,2032
7924276,459.3,325.05,462.1,315.225,-497,1156,-460,1054,1526,2033
7924278,459.38,323.55,462.26,314.925,-495,1140,-459,1051,1529,2034
7924280,459.22,325.8,462.26,315,-498,1163,-459,1052,1537,2035
7924282,459.38,326.55,462.58,315.3,-498,1172,-456,1055,1535,2031
7924284,458.98,324.975,462.1,315.15,-501,1155,-461,1053,1528,2036
7924286,459.38,326.55,462.5,315.675,-498,1171,-458,1058,1535,2031
7924288,458.98,326.025,462.1,315.45,-502,1166,-462,1056,1530,2034
7924290,460.5,325.35,461.94,315.15,-486,1159,-464,1052,1532,2034
7924292,459.78,324,462.18,315.225,-492,1144,-461,1053,1528,2033
7924294,460.02,325.875,461.54,315.525,-492,1164,-468,1056,1531,2033
7924296,459.3,324.375,461.78,314.475,-498,1147,-465,1045,1532,2036
7924298,459.46,325.5,462.02,315.525,-498,1160,-464,1055,1533,2034
7924300,460.18,324.075,462.02,315.3,-489,1145,-464,1053,1532,2033
7924302,460.34,323.625,462.18,314.475,-488,1140,-461,1044,1532,2035
7924304,459.54,324.75,461.54,315.225,-496,1152,-469,1052,1535,2036
7924306,459.86,324.675,462.02,314.775,-493,1150,-464,1047,1524,2034
7924308,459.94,326.775,461.46,314.175,-494,1173,-469,1041,1537,2039
7924310,460.34,325.575,461.62,314.85,-489,1159,-468,1047,1536,2035
7924312,459.7,325.5,462.34,313.8,-496,1158,-460,1036,1538,2033
7924314,459.22,326.4,462.02,313.875,-501,1167,-463,1037,1537,2035
7924316,459.3,324.825,462.18,313.875,-499,1150,-462,1037,1535,2036
7924318,459.46,325.8,462.26,314.25,-498,1160,-461,1040,1538,2035
7924320,460.18,325.65,461.62,314.025,-491,1159,-467,1037,1539,2036
7924322,459.78,324.525,461.54,313.725,-494,1147,-468,1034,1537,2038
7924324,459.94,323.25,462.02,313.575,-492,1133,-463,1032,1530,2037
7924326,459.54,324.75,461.38,314.025,-496,1148,-470,1036,1533,2037
7924328,459.86,325.05,461.54,313.425,-494,1151,-468,1030,1538,2038
7924330,459.86,325.275,461.7,314.025,-494,1154,-467,1036,1537,2035
7924332,460.02,324.9,461.46,314.475,-492,1150,-469,1041,1537,2039
7924334,459.7,325.65,461.46,313.8,-496,1157,-469,1033,1538,2038
7924336,459.14,324.3,461.22,314.475,-500,1142,-471,1040,1532,2040
7924338,460.18,325.35,461.22,314.475,-490,1154,-471,1040,1538,2040
7924340,459.38,324.45,461.14,314.925,-498,1144,-472,1044,1535,2037
7924342,459.38,325.5,461.14,314.85,-499,1154,-472,1043,1538,2039
7924344,459.38,324.3,461.14,314.85,-498,1142,-472,1043,1537,2039
7924346,460.1,325.35,461.46,315.3,-491,1152,-469,1047,1539,2038
7924348,459.94,324.15,461.3,314.85,-491,1140,-470,1043,1536,2038
7924350,460.1,326.55,461.46,316.2,-492,1165,-470,1056,1543,2037
7924352,460.02,323.85,461.38,315.45,-490,1137,-470,1049,1533,2042
7924354,460.1,325.125,461.54,315.9,-491,1150,-469,1054,1536,2037
7924356,460.66,324.525,461.62,315.6,-484,1144,-468,1050,1536,2039
7924358,460.5,324.375,461.86,315.75,-486,1142,-466,1052,1536,2043
7924360,460.74,325.275,461.62,315.825,-484,1152,-468,1053,1535,2038
7924362,460.1,325.35,462.82,315.45,-491,1152,-456,1049,1536,2036
7924364,460.42,325.275,462.58,315.825,-488,1151,-458,1053,1537,2037
7924366,460.98,326.325,462.18,315.3,-482,1163,-462,1047,1540,2037
7924368,460.34,324.525,462.5,315.375,-487,1143,-458,1048,1529,2035
7924370,460.9,324.525,462.02,315.75,-482,1144,-464,1052,1538,2035
7924372,461.54,326.625,462.34,315.45,-477,1166,-460,1049,1541,2034
7924374,460.66,326.4,462.26,315.825,-486,1163,-461,1052,1535,2035
7924376,460.82,324.675,462.5,315.9,-483,1145,-459,1054,1539,2036
7924378,460.34,325.275,462.5,315.3,-488,1151,-458,1047,1537,2038
7924380,461.06,324.225,462.34,315.75,-480,1141,-460,1052,1532,2040
7924382,461.46,325.95,462.9,315.675,-477,1159,-454,1051,1539,2035
7924384,461.06,325.5,462.18,315.6,-480,1153,-461,1050,1540,2037
7924386,461.22,325.8,462.1,315.975,-479,1157,-462,1054,1539,2039
7924388,461.06,326.4,462.18,315.675,-481,1163,-461,1051,1541,2039
7924390,461.3,327,461.62,316.5,-478,1170,-467,1059,1539,2039
7924392,460.98,325.875,461.78,316.35,-481,1158,-465,1057,1538,2041
7924394,460.74,326.85,462.18,316.125,-484,1168,-461,1055,1541,2039
