Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
7206948,467.62,321.15,454.5,324.6,379,1097,242,1127,1683,1959
7206950,470.18,316.8,457.62,320.925,371,1093,240,1131,1682,1959
7206952,470.98,316.8,457.7,320.25,379,1093,241,1124,1684,1964
7206954,470.1,316.8,457.62,319.5,371,1093,240,1116,1687,1971
7206956,470.9,317.1,457.46,319.35,379,1096,239,1114,1687,1973
7206958,469.78,316.725,456.9,318.225,367,1092,234,1102,1681,1979
7206960,470.34,315.9,457.3,317.475,373,1084,238,1094,1683,1982
7206962,470.26,315.675,457.22,317.475,372,1081,238,1093,1684,1980
7206964,470.1,315.825,457.14,317.025,370,1082,236,1089,1680,1982
7206966,470.5,315.45,457.06,316.5,374,1079,236,1083,1683,1983
7206968,470.26,315.9,456.58,316.2,372,1083,230,1079,1682,1986
7206970,470.9,315.75,456.42,315.225,378,1081,229,1069,1680,1987
7206972,470.18,315.6,456.1,315.9,370,1079,225,1076,1679,1986
7206974,469.06,315.3,455.7,315.6,359,1076,221,1073,1674,1986
7206976,470.1,314.925,456.02,315.075,369,1072,224,1067,1677,1989
7206978,469.46,315.6,455.94,315,362,1079,223,1067,1676,1988
7206980,469.78,315.525,456.34,315.825,365,1079,226,1075,1674,1993
7206982,469.86,315.975,455.7,315.225,365,1084,220,1068,1680,1994
7206984,469.62,315.9,455.7,315.675,362,1082,219,1073,1679,1996
7206986,469.7,315.675,455.86,315.9,363,1080,220,1075,1678,1997
7206988,470.02,316.5,455.78,316.125,365,1089,219,1078,1686,1999
7206990,469.14,315.9,455.54,316.275,356,1082,216,1079,1681,2002
7206992,469.14,316.425,455.78,316.65,356,1087,217,1083,1681,1996
7206994,470.1,317.925,455.22,316.5,364,1103,212,1082,1686,2003
7206996,470.02,317.1,455.54,317.175,363,1094,214,1088,1683,2001
7206998,469.7,316.575,455.62,317.25,360,1089,215,1089,1678,2000
7207000,470.18,316.575,455.54,316.8,364,1089,214,1084,1686,2003
7207002,469.22,317.625,455.54,317.85,354,1100,212,1096,1685,1999
7207004,469.54,317.7,455.54,318.525,356,1101,212,1103,1685,1997
7207006,470.18,318.075,455.54,318.6,362,1105,211,1104,1692,2000
7207008,470.34,317.625,456.02,318.375,363,1101,216,1102,1688,1997
7207010,470.02,319.425,456.1,318.375,359,1120,217,1102,1693,2000
7207012,470.58,319.425,456.18,317.925,364,1120,217,1097,1693,2004
7207014,470.18,319.35,456.66,318.45,360,1119,221,1103,1694,2002
7207016,470.42,319.575,456.66,318.075,361,1122,221,1099,1694,2005
7207018,470.5,318.375,456.58,317.175,363,1109,221,1090,1694,2005
7207020,470.34,319.8,456.58,317.25,360,1125,220,1091,1701,2007
7207022,470.42,317.925,456.74,317.325,362,1105,222,1092,1690,2005
7207024,470.26,317.475,456.9,317.025,360,1100,223,1089,1686,2008
7207026,470.58,317.85,456.74,316.8,363,1105,221,1086,1689,2007
7207028,470.26,318.975,457.14,316.725,358,1116,225,1087,1691,2006
7207030,470.26,316.425,457.06,316.575,360,1089,224,1085,1683,2005
7207032,470.9,318.525,456.98,316.05,364,1112,223,1080,1694,2005
7207034,470.58,317.4,457.3,315.825,362,1100,226,1077,1685,2003
7207036,470.82,316.275,457.22,316.125,365,1089,224,1081,1684,2006
7207038,471.14,316.275,457.06,315.6,368,1089,223,1075,1685,2007
7207040,470.9,316.8,457.38,315.75,364,1094,225,1077,1686,2005
7207042,470.98,315.675,457.46,315.525,365,1082,227,1075,1685,2006
7207044,471.22,316.2,457.22,315.75,368,1089,223,1077,1686,2006
7207046,471.38,316.425,456.9,315.375,369,1091,220,1073,1688,2009
7207048,470.98,316.575,457.54,315.9,364,1092,226,1079,1687,2006
7207050,470.9,316.5,457.3,315.45,364,1092,224,1073,1686,2008
7207052,470.42,316.575,456.98,315.9,358,1091,220,1078,1682,2009
7207054,471.22,317.025,457.46,315.3,366,1097,225,1072,1690,2010
7207056,470.98,316.575,457.06,316.05,363,1092,220,1080,1689,2008
7207058,470.1,316.95,456.66,316.125,354,1095,216,1080,1686,2011
7207060,470.98,316.725,456.74,316.05,362,1093,217,1079,1686,2012
7207062,470.58,316.875,456.34,316.65,358,1094,212,1085,1688,2011
7207064,469.86,316.5,456.66,316.2,351,1090,215,1081,1686,2011
7207066,469.86,317.25,456.26,316.575,350,1098,210,1085,1690,2012
7207068,469.86,317.025,457.14,316.35,350,1096,219,1082,1684,2009
7207070,469.7,316.725,456.58,316.35,348,1092,213,1082,1685,2012
7207072,470.02,317.325,456.66,316.575,350,1099,213,1085,1685,2012
7207074,469.7,317.175,456.26,316.275,347,1097,209,1081,1683,2011
7207076,469.46,317.85,456.42,316.35,344,1104,210,1082,1687,2012
7207078,469.94,318.375,456.42,316.65,348,1110,210,1085,1689,2012
7207080,469.78,317.925,456.26,316.875,347,1106,207,1088,1684,2012
7207082,469.7,317.025,456.5,316.95,346,1096,210,1089,1687,2013
7207084,470.5,319.5,456.5,317.175,352,1122,209,1091,1695,2014
7207086,469.7,319.05,456.26,316.725,344,1117,207,1086,1691,2014
7207088,469.78,318.525,456.1,317.1,344,1112,204,1090,1690,2009
7207090,470.34,319.05,456.34,316.875,350,1117,207,1088,1693,2013
7207092,469.94,317.325,456.42,316.725,345,1099,206,1086,1682,2012
7207094,470.26,317.325,456.5,316.725,349,1100,208,1086,1683,2012
7207096,470.42,317.625,456.26,317.325,349,1102,203,1093,1684,2011
7207098,469.94,317.7,456.58,316.8,344,1103,207,1087,1688,2013
7207100,469.86,316.95,456.5,316.8,343,1096,205,1087,1682,2012
7207102,470.5,318,456.58,316.575,349,1107,207,1085,1690,2014
7207104,470.5,316.05,456.5,316.725,349,1086,205,1087,1683,2011
7207106,470.18,318.675,456.02,316.8,344,1114,200,1087,1686,2012
7207108,470.58,317.475,456.5,316.8,348,1101,204,1088,1686,2011
7207110,470.74,316.575,456.9,316.575,351,1092,208,1085,1684,2010
7207112,470.58,316.425,456.1,317.25,348,1090,199,1092,1684,2010
7207114,470.58,316.05,456.74,316.875,349,1086,205,1088,1678,2007
7207116,470.5,317.25,456.34,316.275,346,1099,201,1081,1686,2010
7207118,470.58,316.65,455.62,316.05,348,1092,194,1079,1684,2008
7207120,470.34,315.975,455.38,315.3,344,1085,191,1070,1677,2010
7207122,470.18,314.475,454.5,313.875,344,1068,183,1054,1675,2006
7207124,469.54,314.475,453.78,312.375,336,1068,175,1038,1675,2001
7207126,469.78,313.95,453.54,311.475,339,1062,173,1028,1674,1999
7207128,469.46,310.8,453.06,309.525,337,1028,169,1007,1674,1999
7207130,469.54,311.025,452.66,308.85,338,1031,165,1000,1672,1992
7207132,469.22,309.975,452.74,308.55,335,1019,166,996,1671,1990
7207134,469.38,310.575,452.74,308.025,336,1025,166,990,1672,1986
7207136,469.62,311.025,451.54,308.925,337,1030,152,999,1672,1986
7207138,469.7,311.625,451.7,309.3,338,1036,154,1003,1670,1988
7207140,469.78,311.925,450.98,309.6,337,1038,146,1005,1674,1988
7207142,469.78,312.15,450.9,310.05,338,1041,145,1010,1672,1990
7207144,469.94,312.825,451.46,310.35,338,1047,149,1012,1668,1990
7207146,470.1,313.95,451.7,310.35,339,1059,152,1013,1670,1988
7207148,470.1,313.2,452.18,311.325,339,1050,155,1022,1671,1988
7207150,470.34,312.375,451.62,310.8,342,1042,150,1016,1673,1991
7207152,470.26,313.275,452.1,311.1,340,1051,154,1019,1677,1990
7207154,470.18,313.5,452.34,311.025,339,1053,157,1019,1670,1990
7207156,470.5,314.025,452.34,311.4,342,1058,156,1021,1667,1988
7207158,470.1,313.65,452.26,311.1,338,1054,156,1018,1671,1989
7207160,470.26,312.9,452.42,310.95,339,1045,157,1016,1668,1986
7207162,470.42,312.75,452.18,310.425,341,1043,155,1010,1668,1985
7207164,470.34,313.125,451.7,311.025,339,1047,149,1016,1669,1985
7207166,470.18,311.925,452.02,310.35,338,1034,153,1009,1665,1982
7207168,470.02,313.05,452.34,310.65,335,1045,155,1011,1666,1984
7207170,470.26,311.925,452.02,310.8,339,1034,152,1013,1665,1980
7207172,470.18,312.525,451.86,310.575,337,1039,150,1009,1663,1980
7207174,470.26,313.125,452.42,310.35,338,1045,156,1007,1668,1979
7207176,470.18,312,452.18,310.5,337,1033,153,1009,1662,1982
7207178,470.42,312.45,452.1,310.8,339,1038,152,1011,1666,1981
7207180,470.58,313.95,452.18,311.25,340,1053,152,1015,1668,1978
7207182,470.02,313.95,452.18,311.85,334,1053,152,1022,1669,1977
7207184,470.26,312.75,452.34,311.475,337,1039,153,1018,1667,1976
7207186,470.34,314.025,452.1,311.25,337,1053,151,1015,1666,1975
7207188,470.42,313.35,452.18,312.15,338,1045,151,1024,1663,1975
7207190,470.74,313.425,452.02,312.375,342,1046,150,1026,1661,1974
7207192,469.78,314.025,452.02,311.925,331,1051,149,1021,1665,1974
7207194,470.66,313.875,451.7,312.45,340,1051,146,1026,1663,1972
7207196,470.26,313.575,451.78,312.45,336,1047,146,1026,1662,1972
7207198,470.42,313.725,451.7,312.3,337,1048,145,1024,1666,1971
7207200,470.18,313.575,452.42,312.225,334,1046,152,1023,1664,1969
7207202,470.34,313.425,452.26,311.775,336,1044,151,1018,1665,1969
7207204,470.18,314.025,452.34,312.6,334,1050,150,1026,1664,1966
7207206,470.58,313.8,452.66,312.9,337,1048,154,1029,1662,1963
7207208,470.34,313.875,452.42,312.3,335,1048,151,1023,1661,1966
7207210,470.58,313.8,452.02,312,337,1048,147,1020,1662,1965
7207212,470.18,313.5,451.94,312.525,334,1043,146,1024,1662,1964
7207214,469.94,313.65,452.34,312.075,331,1045,151,1020,1658,1958
7207216,470.1,313.35,452.42,312.15,333,1042,151,1021,1656,1963
7207218,470.5,313.575,452.02,312.075,336,1044,148,1020,1660,1952
7207220,470.02,314.85,452.1,312.3,331,1057,148,1021,1653,1952
7207222,469.54,313.725,451.94,312.3,326,1045,147,1021,1652,1951
7207224,469.14,314.625,451.78,312.45,322,1054,145,1023,1651,1949
7207226,469.3,314.025,451.94,312.6,324,1047,146,1024,1651,1945
7207228,469.78,314.175,451.62,312.375,329,1049,143,1021,1648,1942
7207230,468.98,314.325,451.86,311.475,320,1050,146,1012,1647,1938
7207232,469.14,314.475,451.62,311.925,322,1051,143,1016,1645,1938
7207234,469.3,314.625,451.54,312.075,323,1053,142,1018,1639,1932
7207236,469.22,314.7,451.94,312.975,322,1053,145,1027,1643,1929
7207238,470.02,315.3,451.78,313.35,330,1060,144,1031,1639,1924
7207240,469.62,314.775,451.62,313.275,326,1054,141,1030,1638,1923
7207242,469.54,314.775,451.78,314.175,325,1054,143,1039,1637,1919
7207244,470.1,315.375,451.7,314.55,330,1060,142,1043,1631,1916
7207246,468.98,315.375,450.98,314.85,319,1060,135,1045,1638,1918
7207248,468.42,315.45,450.9,314.775,313,1060,134,1045,1634,1914
7207250,469.14,316.125,450.98,314.625,320,1067,134,1043,1632,1908
7207252,469.3,315.975,451.22,314.7,322,1066,136,1043,1628,1906
7207254,469.54,316.575,451.46,314.475,324,1073,139,1042,1624,1898
7207256,468.74,316.425,451.3,315.3,316,1070,137,1050,1628,1897
7207258,468.42,316.575,451.3,315.825,312,1072,136,1056,1611,1888
7207260,468.58,315.825,450.66,315.9,314,1064,130,1056,1609,1886
7207262,468.26,316.2,451.06,315.525,311,1067,134,1053,1609,1884
7207264,468.58,315.975,451.14,316.2,314,1066,134,1060,1603,1881
7207266,468.18,315.525,451.06,315.825,310,1061,134,1056,1601,1875
7207268,468.66,315.75,451.14,315.975,314,1063,134,1058,1593,1869
7207270,468.26,314.625,451.22,316.725,311,1051,134,1065,1594,1865
7207272,468.42,314.925,451.62,317.1,313,1055,139,1069,1587,1856
7207274,469.38,314.85,451.3,317.1,322,1054,135,1070,1584,1856
7207276,469.38,315.375,451.62,317.475,322,1060,138,1073,1579,1848
7207278,469.14,314.175,450.9,317.175,320,1047,131,1070,1581,1847
7207280,469.06,314.85,450.74,317.775,319,1054,129,1076,1576,1841
7207282,469.06,315.075,450.58,317.475,319,1056,127,1073,1577,1836
7207284,469.22,315.375,451.14,318.075,320,1059,133,1079,1571,1835
7207286,469.7,314.85,450.9,318.15,326,1054,130,1080,1565,1830
7207288,469.3,315.225,450.9,318,321,1058,131,1079,1564,1826
7207290,469.7,315.45,450.66,318.45,325,1060,128,1083,1550,1824
7207292,469.78,315.975,450.5,318.675,326,1066,126,1086,1548,1821
7207294,468.34,314.7,450.74,318.525,311,1052,128,1084,1545,1819
7207296,468.82,316.275,450.42,318.525,316,1069,126,1084,1541,1812
7207298,469.38,316.05,451.14,319.05,322,1066,132,1090,1530,1805
7207300,470.02,317.025,450.74,319.35,327,1077,128,1092,1529,1801
7207302,470.26,315.975,450.66,319.05,331,1066,127,1089,1521,1797
7207304,470.26,316.425,451.06,319.425,330,1071,131,1094,1519,1792
7207306,469.7,315.9,451.06,319.725,325,1065,131,1097,1514,1791
7207308,470.02,316.05,450.58,320.625,328,1067,126,1106,1511,1781
7207310,469.86,316.8,450.26,320.475,326,1075,122,1104,1510,1778
7207312,469.3,316.425,450.5,321.6,321,1070,124,1116,1504,1774
7207314,469.22,315.825,450.34,322.05,320,1064,122,1121,1500,1768
7207316,469.78,317.025,450.26,321.9,325,1077,122,1119,1491,1763
7207318,468.9,317.625,450.5,321.525,316,1083,124,1115,1487,1759
7207320,469.54,317.85,450.66,321.3,322,1085,126,1113,1481,1758
7207322,470.1,318.075,451.3,321.6,328,1088,133,1116,1479,1751
7207324,470.42,318.675,451.46,321.9,331,1095,134,1119,1471,1747
7207326,470.5,317.775,451.14,321.3,332,1085,131,1113,1473,1742
7207328,470.58,318.45,451.14,322.05,333,1092,130,1121,1467,1736
7207330,471.06,318.375,450.66,321.9,338,1092,126,1119,1462,1731
7207332,471.22,319.575,450.66,322.5,339,1104,126,1125,1456,1726
7207334,471.3,319.65,450.42,322.275,340,1105,124,1123,1453,1720
7207336,470.66,320.925,451.3,321.6,332,1118,133,1116,1442,1716
7207338,470.66,321,450.58,321.75,333,1119,126,1118,1434,1703
7207340,471.06,320.175,450.9,321.6,337,1111,130,1117,1432,1697
7207342,470.82,321.9,450.66,320.775,335,1129,127,1108,1426,1694
7207344,471.38,322.875,450.9,320.775,340,1139,130,1107,1423,1684
7207346,472.1,322.05,450.82,321,347,1131,129,1110,1422,1676
7207348,472.02,322.2,451.22,320.925,347,1132,133,1109,1416,1675
7207350,470.9,323.025,450.82,320.85,335,1140,129,1108,1409,1671
7207352,471.54,323.1,450.9,320.85,341,1141,130,1108,1405,1663
