Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
7491874,457.22,324.6,460.74,336.45,-79,1288,-51,1415,1567,1995
7491876,457.54,324.675,459.86,336.15,-75,1289,-60,1412,1566,2001
7491878,456.82,324.825,460.02,336.15,-83,1290,-58,1412,1572,2003
7491880,457.7,324.3,459.86,336.075,-73,1285,-59,1411,1568,2003
7491882,457.3,324.225,460.18,336.3,-78,1284,-56,1414,1567,2002
7491884,457.7,324.15,460.34,336,-73,1284,-54,1411,1569,2006
7491886,456.98,324,460.34,336,-80,1282,-54,1411,1567,2005
7491888,457.06,325.275,460.26,336.3,-81,1295,-55,1414,1565,2006
7491890,457.38,323.925,459.94,336.3,-77,1282,-58,1414,1573,2006
7491892,457.06,325.35,460.02,337.2,-80,1297,-58,1424,1568,2006
7491894,456.5,324.75,459.78,337.125,-85,1290,-61,1423,1571,2006
7491896,457.22,325.35,460.42,337.2,-79,1297,-54,1425,1572,2005
7491898,456.98,325.05,460.18,337.125,-81,1294,-56,1424,1572,2002
7491900,456.18,324.9,459.78,337.275,-89,1292,-61,1426,1570,2005
7491902,456.74,325.575,460.02,337.125,-84,1300,-58,1424,1570,2011
7491904,456.5,325.35,460.42,337.575,-86,1297,-54,1430,1571,2008
7491906,456.18,325.5,460.02,337.35,-90,1299,-59,1426,1569,2010
7491908,456.34,325.875,460.02,337.05,-89,1304,-59,1424,1571,2012
7491910,456.34,325.65,459.78,337.5,-89,1301,-62,1429,1572,2008
7491912,456.18,325.425,459.86,337.5,-91,1299,-62,1429,1573,2009
7491914,457.14,325.05,460.1,337.125,-81,1296,-59,1426,1570,2012
7491916,457.06,324.975,460.02,336.9,-82,1295,-60,1424,1570,2013
7491918,456.1,324.825,459.86,336.975,-92,1294,-62,1424,1571,2011
7491920,457.06,324.675,460.18,336.525,-82,1293,-59,1421,1569,2012
7491922,456.5,324.6,459.86,336.225,-88,1292,-61,1417,1572,2009
7491924,456.82,324.375,460.42,336.225,-86,1290,-56,1418,1571,2011
7491926,456.66,323.55,460.18,334.725,-86,1282,-58,1402,1569,2017
7491928,456.66,323.475,460.18,335.325,-88,1281,-59,1409,1571,2011
7491930,456.9,323.4,460.34,334.65,-85,1281,-57,1402,1571,2016
7491932,457.06,324.075,460.66,333.9,-84,1288,-54,1395,1570,2020
7491934,456.98,323.1,460.42,334.275,-84,1278,-57,1398,1577,2019
7491936,457.06,323.7,460.5,334.575,-84,1284,-57,1402,1571,2016
7491938,457.06,323.25,460.26,333.225,-84,1280,-59,1387,1570,2023
7491940,456.9,324.225,460.5,333.375,-87,1290,-56,1389,1566,2019
7491942,456.9,322.275,460.74,333.3,-86,1270,-54,1389,1571,2020
7491944,457.54,323.325,460.42,332.7,-81,1281,-57,1382,1569,2022
7491946,456.9,322.2,460.26,332.925,-87,1269,-60,1384,1572,2019
7491948,457.14,323.025,460.5,333,-85,1278,-58,1385,1567,2021
7491950,457.46,322.125,460.58,332.475,-81,1268,-56,1380,1570,2024
7491952,457.14,323.025,460.42,333.375,-86,1277,-59,1389,1565,2020
7491954,456.9,321.225,460.58,333.075,-87,1258,-57,1386,1569,2022
7491956,456.82,321.825,460.5,332.7,-88,1265,-57,1382,1571,2022
7491958,456.82,323.475,460.74,332.625,-89,1282,-56,1382,1571,2021
7491960,457.46,322.425,460.58,332.7,-82,1271,-57,1382,1571,2022
7491962,456.9,320.55,460.42,332.85,-87,1251,-59,1383,1578,2024
7491964,457.54,320.4,460.9,333,-80,1250,-55,1385,1578,2022
7491966,456.98,320.775,460.58,332.475,-86,1253,-58,1379,1578,2023
7491968,456.98,323.325,460.5,332.925,-88,1280,-58,1384,1576,2023
7491970,457.22,321.525,460.82,333.15,-84,1261,-55,1386,1582,2023
7491972,456.98,322.05,460.66,333.075,-88,1266,-57,1385,1578,2024
7491974,456.9,322.2,460.58,333,-88,1268,-58,1384,1572,2021
7491976,456.18,323.025,460.66,332.85,-96,1276,-57,1382,1581,2025
7491978,457.22,320.55,460.5,332.7,-84,1250,-59,1381,1577,2024
7491980,457.94,320.85,460.9,332.775,-77,1253,-55,1381,1576,2027
7491982,457.46,321.975,461.06,332.625,-82,1265,-53,1380,1577,2026
7491984,457.38,323.1,460.98,332.85,-85,1276,-54,1382,1572,2025
7491986,457.22,320.1,461.06,333.15,-84,1245,-54,1386,1576,2026
7491988,457.62,320.85,460.98,333.15,-80,1253,-55,1385,1580,2027
7491990,457.54,319.125,461.14,333.225,-80,1235,-53,1386,1581,2026
7491992,458.1,321.075,461.06,333.225,-76,1255,-53,1386,1575,2026
7491994,457.14,319.95,461.22,333.075,-85,1243,-52,1385,1581,2026
7491996,457.38,321.825,461.3,333.225,-84,1263,-52,1386,1578,2029
7491998,457.62,320.325,461.14,332.925,-80,1248,-53,1383,1586,2027
7492000,458.1,321,461.62,332.775,-76,1254,-48,1381,1580,2028
7492002,457.86,321.075,461.62,333.225,-79,1255,-48,1386,1584,2030
7492004,457.78,320.325,461.46,333.225,-79,1248,-50,1386,1580,2029
7492006,457.54,320.1,461.3,333.15,-81,1245,-52,1385,1581,2028
7492008,457.54,319.65,461.3,332.925,-82,1240,-52,1383,1582,2031
7492010,457.94,320.925,461.46,332.85,-78,1254,-50,1382,1577,2030
7492012,458.02,321.9,461.22,333,-78,1264,-53,1384,1580,2030
7492014,457.78,320.625,461.7,333.225,-80,1251,-48,1386,1576,2030
7492016,457.7,319.95,461.62,332.775,-81,1243,-49,1381,1580,2029
7492018,457.62,320.325,461.06,332.85,-82,1248,-55,1382,1580,2030
