Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
9570532,463.94,329.025,456.66,325.95,583,1097,512,1056,885,1225
9570534,465.86,322.95,458.82,320.025,581,1105,513,1065,886,1227
9570536,465.94,323.025,458.58,318.9,581,1106,512,1054,886,1228
9570538,466.82,322.575,459.14,319.575,591,1103,516,1061,889,1232
9570540,466.5,322.275,458.9,319.5,588,1099,514,1060,884,1229
9570542,466.66,321.6,458.98,319.35,590,1092,515,1058,885,1234
9570544,466.98,322.125,459.46,319.2,593,1098,520,1057,888,1234
9570546,467.54,322.275,459.78,318.9,599,1100,523,1055,888,1232
9570548,467.38,322.65,459.54,318.825,596,1104,521,1053,888,1235
9570550,467.06,322.2,459.86,318.675,594,1099,525,1052,886,1237
9570552,467.94,322.65,460.1,318.45,602,1105,528,1050,888,1238
9570554,467.62,322.2,460.18,318.15,600,1099,529,1047,891,1241
9570556,468.1,322.35,460.34,318.375,604,1102,530,1049,890,1238
9570558,467.7,322.05,459.94,318.225,601,1098,526,1048,889,1241
9570560,466.82,322.725,460.34,318.3,591,1103,530,1049,891,1240
9570562,467.46,321.75,460.1,318.15,599,1094,529,1047,894,1239
9570564,468.1,321.9,460.66,318,605,1096,534,1046,891,1242
9570566,467.94,321.375,460.1,317.85,604,1091,529,1043,889,1242
9570568,467.06,322.125,459.54,317.475,595,1097,524,1038,892,1248
9570570,468.26,321.375,460.1,318.225,608,1090,529,1047,897,1244
9570572,467.3,321.3,459.7,318,598,1088,525,1044,895,1248
9570574,467.38,321.375,459.62,316.725,599,1089,526,1030,897,1250
9570576,467.78,321.9,459.46,317.025,603,1095,524,1033,893,1252
9570578,467.06,321.375,459.62,317.25,596,1088,525,1036,895,1251
9570580,467.14,321.15,459.62,317.025,597,1086,526,1033,893,1251
9570582,467.7,320.55,459.54,316.65,604,1080,526,1029,898,1255
9570584,466.66,320.625,459.06,317.475,593,1079,520,1037,896,1256
9570586,467.78,320.85,458.98,316.575,605,1083,521,1027,897,1254
9570588,466.82,320.775,458.98,316.725,596,1081,521,1028,899,1257
9570590,466.42,321.825,458.98,316.875,590,1091,520,1030,892,1257
9570592,466.74,322.65,459.22,316.725,593,1099,524,1028,891,1256
9570594,466.26,320.925,458.98,316.725,590,1081,521,1027,892,1256
9570596,467.3,321.15,458.58,317.1,600,1084,517,1031,898,1254
9570598,467.06,320.55,459.14,316.875,599,1077,523,1028,898,1257
9570600,466.9,321.3,458.74,316.8,596,1084,519,1027,895,1258
9570602,467.46,320.7,458.58,317.25,603,1078,517,1031,900,1254
9570604,466.58,320.625,458.74,317.625,594,1076,518,1034,897,1257
9570606,465.94,320.4,459.06,316.8,588,1073,523,1026,899,1261
9570608,466.66,319.8,458.66,317.4,596,1066,518,1031,900,1261
9570610,467.06,320.175,458.18,316.875,601,1071,514,1025,902,1262
9570612,467.38,320.4,458.5,317.475,603,1073,516,1031,900,1262
9570614,466.82,320.1,458.1,317.7,598,1069,512,1033,901,1266
9570616,466.66,320.55,458.02,317.7,597,1073,512,1032,900,1264
9570618,466.58,320.175,457.94,317.625,596,1069,511,1031,901,1265
9570620,466.74,319.575,458.1,317.475,599,1062,513,1029,905,1268
9570622,466.42,319.65,458.1,317.625,595,1062,513,1031,904,1265
9570624,466.82,320.175,458.02,317.775,600,1067,513,1031,904,1269
9570626,467.22,319.575,458.02,317.475,604,1062,513,1028,904,1268
9570628,466.74,320.1,458.02,318.075,599,1066,513,1033,906,1269
9570630,466.1,320.625,457.86,317.475,592,1070,512,1027,906,1271
9570632,465.54,320.1,457.86,317.325,588,1064,512,1025,906,1271
9570634,466.58,320.625,457.7,317.925,597,1070,510,1031,906,1273
9570636,465.78,321.225,458.18,317.025,588,1075,516,1021,906,1273
9570638,466.66,320.625,458.1,317.175,598,1070,515,1023,907,1273
9570640,466.1,319.425,458.5,318.075,595,1056,518,1031,910,1276
9570642,465.78,319.725,458.18,317.325,591,1059,517,1024,910,1277
9570644,466.26,320.4,458.1,317.1,596,1065,516,1021,911,1279
9570646,466.9,320.25,458.34,317.1,603,1064,519,1021,909,1280
9570648,465.78,320.175,458.1,317.4,591,1061,517,1023,913,1279
9570650,466.98,320.475,458.26,316.65,604,1066,519,1015,911,1280
9570652,466.58,320.625,458.42,317.25,600,1067,521,1021,914,1281
9570654,467.06,321,458.34,317.25,604,1071,520,1021,910,1285
9570656,466.26,320.925,457.86,317.1,597,1069,515,1018,909,1284
9570658,466.58,320.25,457.86,317.025,601,1062,516,1017,909,1284
9570660,466.9,321,457.78,316.875,604,1070,515,1014,915,1286
9570662,467.14,321.3,457.94,316.95,606,1073,518,1016,914,1285
9570664,466.5,320.025,458.5,316.725,601,1058,524,1013,914,1287
9570666,467.38,320.775,458.26,317.175,610,1067,521,1018,917,1287
9570668,468.02,320.85,458.26,317.25,616,1068,521,1017,917,1287
9570670,466.9,320.775,457.94,316.5,605,1065,519,1009,916,1290
