Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
8384662,458.5,325.575,459.86,316.5,376,529,396,433,1428,1626
8384664,462.34,321.75,463.38,312.6,379,532,396,436,1427,1627
8384666,462.02,322.275,463.38,312.825,375,538,395,439,1427,1627
8384668,461.7,322.35,463.3,313.125,372,538,395,442,1428,1632
8384670,461.46,321.825,463.54,312.975,370,533,397,440,1430,1631
8384672,462.1,322.2,463.54,313.425,376,537,397,445,1424,1632
8384674,461.62,322.35,462.9,312.9,370,538,390,439,1425,1633
8384676,461.54,320.7,462.66,313.575,371,521,387,446,1423,1633
8384678,461.7,321.3,463.22,312.6,372,527,393,436,1426,1633
8384680,461.62,320.925,463.14,312.375,371,524,393,434,1427,1636
8384682,461.62,321.975,462.74,312.825,370,535,387,438,1426,1635
8384684,461.46,321.45,463.3,312.525,369,529,393,436,1425,1637
8384686,462.1,321.9,462.66,313.8,374,535,385,449,1426,1636
8384688,461.62,321.6,462.58,312.6,370,531,385,437,1428,1640
8384690,461.86,321.6,462.66,313.125,372,532,385,442,1426,1638
8384692,461.7,321.15,462.58,313.275,370,527,384,444,1428,1640
8384694,461.78,322.65,462.18,312.675,370,543,380,438,1425,1641
8384696,461.62,322.2,462.5,313.8,368,538,383,449,1426,1638
8384698,461.62,321.6,461.94,313.65,369,532,377,448,1432,1642
8384700,461.38,321.975,461.7,314.025,366,536,374,452,1428,1639
8384702,461.14,321.3,462.34,313.575,363,529,380,448,1430,1640
8384704,461.7,321.3,461.78,313.65,369,529,375,449,1433,1644
8384706,461.94,321,461.78,314.025,371,527,374,453,1433,1642
8384708,461.22,323.4,461.78,313.575,362,551,374,448,1434,1643
8384710,462.02,322.5,462.26,313.725,370,543,378,450,1428,1644
8384712,461.22,322.8,461.94,313.575,361,545,375,448,1430,1644
8384714,462.02,323.475,461.86,313.725,369,554,373,450,1428,1641
8384716,461.86,322.2,461.86,313.875,368,540,372,452,1429,1646
8384718,461.94,321.3,461.54,313.8,368,530,369,452,1431,1646
8384720,462.42,321.675,461.62,313.275,373,535,370,446,1428,1646
8384722,461.86,322.125,461.46,313.275,366,540,368,446,1429,1647
8384724,462.18,321,461.38,312.3,370,528,367,436,1427,1647
8384726,461.86,322.425,461.46,312.45,365,543,367,438,1426,1647
8384728,461.78,323.325,461.46,312.825,363,552,367,441,1425,1647
