Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
8259796,444.26,247.95,437.22,249.9,-32,-232,-106,-217,1418,1688
8259798,443.3,247.425,436.26,250.725,-30,-241,-105,-211,1413,1688
8259800,443.46,249.15,436.26,251.025,-30,-223,-106,-208,1422,1688
8259802,443.22,248.55,435.46,250.875,-32,-229,-113,-210,1417,1690
8259804,443.38,247.8,435.54,250.425,-30,-237,-112,-215,1412,1687
8259806,442.74,249.45,435.78,250.275,-38,-219,-110,-217,1413,1691
8259808,443.14,248.775,435.86,251.1,-33,-227,-110,-208,1418,1692
8259810,442.98,248.475,435.54,250.875,-35,-229,-113,-210,1416,1690
8259812,442.42,249.3,435.86,251.7,-41,-222,-110,-201,1419,1690
8259814,441.94,248.775,435.62,251.25,-46,-227,-112,-206,1416,1692
8259816,442.98,250.05,435.54,251.775,-36,-213,-114,-201,1416,1692
8259818,442.9,248.025,435.62,250.8,-35,-234,-112,-211,1415,1691
8259820,443.06,248.775,435.54,251.025,-34,-226,-113,-208,1419,1693
8259822,443.38,249.675,435.62,250.35,-31,-216,-112,-215,1416,1693
8259824,442.9,251.1,435.38,251.325,-38,-202,-115,-205,1417,1695
8259826,442.34,251.55,435.7,251.325,-44,-198,-112,-205,1420,1693
8259828,442.5,249.525,435.54,251.1,-40,-219,-113,-207,1418,1695
8259830,442.9,249.825,435.14,251.55,-37,-215,-117,-203,1417,1696
8259832,443.62,250.575,435.62,251.4,-29,-207,-112,-204,1418,1693
8259834,442.1,250.725,435.22,251.175,-45,-206,-116,-206,1421,1695
8259836,443.14,251.025,435.22,251.25,-35,-202,-116,-205,1418,1695
8259838,442.58,250.5,435.46,251.775,-40,-208,-113,-200,1423,1692
8259840,443.38,249.975,435.62,251.1,-31,-213,-111,-207,1420,1695
8259842,442.9,249.75,435.46,250.8,-35,-215,-112,-210,1422,1697
8259844,442.74,251.7,435.54,250.95,-38,-196,-111,-209,1423,1696
8259846,443.3,250.95,435.94,251.625,-32,-203,-108,-201,1427,1697
8259848,442.9,249.975,435.14,251.4,-35,-213,-116,-204,1419,1693
8259850,443.54,249.075,434.98,251.025,-27,-223,-117,-208,1418,1694
8259852,442.9,250.05,435.14,250.725,-35,-213,-115,-211,1422,1694
8259854,442.42,248.175,435.38,250.5,-38,-233,-112,-213,1419,1698
8259856,443.78,249.525,435.62,250.875,-25,-218,-109,-210,1422,1697
8259858,443.46,250.05,435.38,250.65,-28,-213,-111,-213,1423,1695
8259860,443.06,248.775,435.38,250.8,-31,-226,-111,-211,1422,1694
8259862,443.06,248.25,435.22,249.9,-30,-232,-112,-221,1421,1693
8259864,443.06,247.875,435.22,249.9,-30,-237,-112,-221,1415,1694
8259866,443.78,248.175,434.74,250.575,-23,-233,-117,-214,1419,1693
8259868,442.9,249.15,435.22,249.975,-32,-224,-112,-221,1421,1695
8259870,442.9,249.6,434.98,250.425,-33,-219,-114,-216,1420,1697
8259872,443.38,249.225,434.82,250.2,-26,-223,-115,-219,1419,1695
