Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
5163214,506.9,232.5,497.7,236.85,1261,2236,1164,2279,1203,1675
5163216,507.54,232.35,497.78,236.775,1268,2234,1165,2278,1199,1674
5163218,507.14,233.325,497.3,236.775,1262,2245,1159,2278,1209,1673
5163220,506.74,232.65,497.38,236.475,1259,2237,1160,2275,1206,1674
5163222,506.1,233.1,497.46,236.55,1252,2242,1160,2276,1205,1674
5163224,506.66,231.975,498.02,236.7,1258,2230,1166,2278,1206,1678
5163226,507.14,232.65,497.54,236.475,1262,2237,1161,2275,1206,1678
5163228,506.34,232.2,498.1,235.875,1254,2233,1167,2269,1206,1676
5163230,507.38,232.2,497.78,236.55,1264,2233,1163,2276,1204,1677
5163232,507.14,232.425,498.1,235.8,1262,2235,1167,2268,1210,1678
5163234,506.42,233.475,498.26,236.25,1254,2246,1168,2272,1209,1678
5163236,507.22,232.05,498.98,236.325,1263,2231,1175,2274,1204,1676
5163238,507.62,231.825,498.58,236.475,1266,2229,1171,2275,1208,1677
5163240,508.5,231.375,498.58,236.1,1276,2224,1171,2271,1208,1678
5163242,508.26,231.75,499.06,236.4,1272,2228,1175,2274,1208,1676
5163244,508.1,232.425,498.66,236.4,1270,2235,1171,2274,1207,1677
5163246,508.74,232.425,499.62,236.925,1277,2235,1180,2280,1207,1675
5163248,508.34,232.2,499.62,236.7,1272,2233,1180,2277,1204,1675
5163250,508.98,234.15,500.02,237.075,1278,2254,1184,2282,1209,1672
5163252,508.5,234,500.18,236.55,1273,2253,1186,2276,1209,1670
5163254,509.06,232.5,500.5,237.075,1279,2237,1188,2282,1207,1672
5163256,508.74,234.075,500.74,236.625,1275,2253,1191,2278,1207,1675
5163258,508.66,233.925,500.58,237.675,1274,2252,1188,2289,1211,1672
5163260,510.1,235.2,500.74,238.05,1288,2266,1190,2294,1208,1668
5163262,509.7,234.525,501.38,238.05,1284,2259,1196,2294,1212,1671
5163264,509.54,234.975,501.38,237.375,1282,2264,1196,2286,1210,1677
5163266,508.82,234.825,501.06,237.825,1275,2263,1193,2292,1213,1673
5163268,509.62,234.3,501.3,238.425,1284,2257,1196,2298,1209,1669
5163270,509.94,233.25,501.62,238.275,1287,2247,1199,2297,1205,1666
5163272,508.66,235.425,500.74,238.275,1273,2269,1189,2297,1211,1670
5163274,509.14,234.75,501.94,239.175,1278,2263,1201,2308,1211,1670
5163276,509.7,236.25,501.54,238.65,1283,2280,1198,2302,1209,1670
5163278,509.38,235.2,501.78,238.725,1280,2268,1200,2304,1213,1671
5163280,509.54,235.125,502.26,238.725,1282,2267,1206,2303,1211,1673
5163282,509.86,235.5,501.78,238.65,1285,2272,1200,2303,1210,1674
5163284,509.62,234.3,502.02,238.95,1283,2259,1203,2307,1211,1672
5163286,509.3,235.05,502.02,238.725,1280,2268,1203,2305,1212,1672
5163288,509.62,235.725,501.14,238.65,1284,2275,1194,2304,1213,1673
5163290,509.86,234.975,502.18,238.275,1286,2268,1205,2301,1213,1672
5163292,509.14,234.6,502.18,239.025,1279,2263,1205,2309,1214,1673
5163294,510.1,234.15,501.7,238.425,1289,2259,1200,2302,1209,1672
5163296,509.22,233.4,502.1,238.125,1280,2251,1204,2300,1210,1673
5163298,509.7,234.525,502.1,238.875,1284,2264,1203,2308,1209,1672
5163300,509.06,235.575,501.14,238.65,1278,2275,1194,2305,1211,1672
5163302,508.9,234.375,501.78,237.75,1276,2262,1201,2296,1212,1671
5163304,508.58,234.15,501.14,238.275,1273,2260,1194,2301,1208,1670
5163306,509.62,233.7,501.62,237.9,1283,2256,1199,2298,1210,1671
5163308,508.26,233.55,501.38,237.9,1269,2254,1196,2298,1209,1669
5163310,508.98,232.8,501.14,238.35,1277,2246,1193,2303,1213,1670
5163312,509.14,234.15,500.66,238.275,1278,2261,1188,2302,1208,1669
5163314,508.5,232.875,501.06,238.2,1271,2247,1192,2301,1207,1671
5163316,508.66,233.625,501.06,238.05,1272,2255,1191,2300,1213,1671
5163318,508.98,233.85,501.3,237.9,1275,2258,1193,2299,1211,1670
5163320,509.38,232.725,500.98,237.225,1279,2246,1190,2291,1206,1671
5163322,507.38,232.575,501.22,237.15,1258,2244,1192,2290,1212,1670
5163324,507.94,233.7,501.3,237.45,1263,2256,1193,2294,1212,1671
5163326,508.98,232.2,500.98,237.9,1274,2240,1189,2298,1208,1671
5163328,507.86,232.725,500.74,237.825,1262,2245,1186,2297,1211,1670
5163330,508.9,234.075,501.46,237.675,1271,2259,1192,2295,1216,1669
5163332,509.06,234.45,500.66,237.525,1273,2263,1184,2293,1207,1676
5163334,507.14,233.025,501.3,237.225,1252,2247,1190,2290,1214,1671
5163336,507.86,233.325,501.14,237.525,1259,2250,1189,2293,1216,1674
5163338,508.02,233.925,501.22,238.05,1260,2257,1188,2298,1212,1673
5163340,506.66,232.725,500.58,237.6,1246,2243,1181,2294,1211,1672
5163342,506.98,232.95,500.98,237.225,1248,2245,1184,2289,1216,1672
5163344,508.02,233.1,501.06,237.525,1259,2247,1185,2293,1209,1671
5163346,507.46,233.775,500.9,237.6,1252,2254,1182,2293,1215,1671
5163348,507.3,234.75,500.82,237.675,1249,2264,1181,2294,1215,1672
5163350,507.54,233.925,501.46,238.275,1252,2255,1186,2299,1207,1671
5163352,507.38,234.45,501.06,237.525,1250,2261,1183,2291,1212,1673
5163354,506.58,233.625,501.14,237.3,1240,2251,1182,2288,1215,1673
5163356,507.14,233.25,500.9,237.525,1246,2246,1180,2291,1211,1673
5163358,506.42,232.725,500.74,237.975,1238,2240,1177,2294,1212,1672
5163360,507.54,233.325,500.74,237.45,1249,2247,1177,2289,1212,1676
5163362,506.9,234.9,500.82,237.375,1241,2263,1177,2287,1218,1676
5163364,506.9,234.225,501.06,237.525,1241,2256,1179,2289,1214,1675
5163366,506.9,234.6,501.06,237.525,1240,2259,1179,2288,1206,1675
5163368,506.26,233.25,500.82,237.225,1234,2244,1176,2284,1213,1677
5163370,506.1,233.85,500.9,237.375,1231,2249,1175,2285,1213,1677
5163372,505.94,231.825,500.58,237,1231,2227,1173,2281,1208,1679
5163374,506.98,233.25,500.58,235.95,1240,2243,1172,2269,1217,1681
5163376,506.1,233.25,500.98,235.95,1231,2242,1176,2269,1211,1679
5163378,506.34,232.35,500.98,236.4,1233,2231,1175,2273,1209,1678
5163380,506.1,232.125,500.82,236.1,1230,2229,1174,2269,1214,1682
5163382,506.34,232.8,500.66,235.575,1231,2235,1172,2262,1213,1682
5163384,506.74,233.775,500.9,235.575,1235,2246,1173,2263,1209,1684
5163386,506.74,232.8,501.14,235.65,1235,2234,1176,2263,1210,1682
5163388,506.58,232.575,500.5,235.5,1233,2232,1169,2261,1217,1681
5163390,506.26,232.725,500.98,235.8,1229,2232,1173,2263,1212,1683
5163392,505.78,232.275,500.74,235.35,1224,2227,1170,2258,1216,1682
5163394,506.58,230.85,500.66,235.95,1232,2211,1169,2263,1211,1682
5163396,506.5,232.65,500.9,235.65,1231,2230,1172,2260,1212,1683
5163398,506.18,232.5,501.06,235.875,1227,2227,1172,2262,1210,1685
5163400,506.5,231.6,501.22,235.8,1231,2217,1174,2260,1209,1682
5163402,506.5,232.65,501.3,236.25,1229,2228,1174,2265,1205,1684
5163404,507.62,231.75,501.3,235.8,1242,2218,1174,2259,1209,1683
5163406,506.42,231.15,501.46,236.175,1228,2210,1175,2263,1209,1684
5163408,506.02,232.575,501.54,235.875,1224,2226,1176,2259,1208,1683
5163410,506.66,231.75,501.3,236.325,1231,2216,1173,2263,1212,1684
5163412,506.58,232.5,501.22,236.475,1229,2224,1172,2265,1211,1685
5163414,507.22,233.025,501.46,236.7,1235,2229,1174,2267,1210,1684
5163416,506.82,233.7,501.46,236.4,1231,2236,1174,2263,1214,1686
5163418,506.34,233.85,501.62,236.775,1225,2237,1175,2266,1217,1686
5163420,507.06,231.6,501.94,237.3,1233,2213,1178,2272,1211,1685
5163422,507.22,233.7,501.78,236.85,1234,2235,1176,2267,1217,1687
5163424,506.9,233.55,501.7,236.85,1231,2233,1176,2267,1217,1688
5163426,507.22,235.5,502.5,237.075,1233,2254,1183,2269,1216,1688
5163428,506.74,235.8,502.02,236.775,1228,2257,1178,2266,1217,1690
5163430,506.66,235.125,501.86,237.3,1227,2249,1176,2271,1223,1690
5163432,506.34,235.8,502.02,237,1224,2257,1178,2268,1217,1689
5163434,506.9,234.525,502.42,237.45,1230,2243,1182,2272,1220,1690
5163436,506.42,235.275,502.18,237.675,1224,2251,1179,2275,1217,1688
5163438,507.7,235.35,502.1,236.85,1237,2252,1178,2266,1221,1691
5163440,505.7,235.2,502.74,237.075,1216,2250,1185,2269,1225,1691
5163442,506.66,235.35,501.86,237.375,1226,2252,1175,2271,1219,1690
5163444,505.38,237.675,500.74,238.725,1212,2276,1163,2286,1217,1689
5163446,503.06,239.175,498.74,241.5,1187,2291,1141,2314,1218,1689
5163448,498.26,243.6,494.5,243.15,1136,2337,1096,2331,1213,1690
5163450,494.02,250.425,488.1,248.85,1088,2410,1027,2390,1221,1703
