Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
6844384,470.98,312.525,463.46,315.3,769,1288,689,1311,1785,2266
6844386,471.06,311.7,463.7,314.775,771,1279,692,1306,1787,2267
6844388,470.74,311.4,463.54,314.775,767,1275,690,1306,1787,2267
6844390,471.46,310.425,463.62,314.925,776,1266,692,1308,1786,2269
6844392,470.9,309.675,463.7,314.775,770,1257,692,1306,1783,2267
6844394,471.7,310.125,463.78,314.25,779,1263,694,1301,1786,2269
6844396,471.7,309,463.94,313.95,780,1251,696,1298,1782,2267
6844398,471.54,309.45,463.46,313.8,778,1256,691,1296,1780,2270
6844400,471.62,308.85,463.86,313.8,779,1249,696,1296,1781,2266
6844402,472.1,310.2,463.7,313.5,783,1264,694,1293,1783,2267
6844404,471.38,308.1,463.62,313.35,777,1241,694,1292,1781,2268
6844406,471.94,309.45,463.94,313.575,782,1256,697,1294,1780,2269
6844408,472.18,308.25,464.26,313.125,786,1243,701,1290,1776,2264
6844410,471.22,308.625,464.5,313.35,776,1246,703,1292,1781,2267
6844412,471.14,309.375,464.18,313.35,774,1254,700,1291,1787,2271
6844414,471.06,309.75,464.34,313.875,773,1258,701,1297,1784,2268
6844416,471.3,309.15,464.02,313.95,776,1252,698,1298,1783,2272
6844418,471.38,310.8,464.58,314.25,776,1270,704,1301,1787,2271
6844420,471.54,310.35,464.1,314.175,778,1265,699,1300,1787,2267
6844422,471.46,310.575,463.86,314.55,777,1267,697,1304,1783,2270
6844424,471.3,311.475,463.94,315.3,775,1277,697,1312,1783,2275
6844426,471.46,311.025,464.1,315.375,778,1272,699,1313,1790,2270
6844428,471.38,311.85,463.94,316.425,777,1280,697,1324,1789,2277
6844430,471.3,311.85,464.26,315.525,776,1281,701,1315,1785,2280
6844432,471.7,311.475,463.62,316.425,781,1277,694,1324,1786,2276
6844434,470.82,312.375,463.62,317.1,772,1286,694,1331,1789,2278
6844436,471.14,312.675,463.86,317.025,775,1290,696,1330,1788,2279
6844438,471.46,312.45,463.86,316.05,778,1287,697,1321,1790,2274
6844440,471.06,312.225,463.22,316.65,774,1285,690,1326,1785,2277
6844442,471.62,312.975,463.62,316.35,779,1293,695,1324,1794,2277
6844444,471.54,313.2,463.38,316.5,778,1295,692,1325,1783,2274
6844446,470.42,312.825,463.86,316.35,767,1291,697,1324,1790,2277
6844448,470.34,311.25,463.14,316.65,768,1275,690,1326,1783,2278
6844450,470.98,312.975,463.38,316.8,773,1293,692,1328,1788,2280
6844452,470.5,310.95,463.22,316.2,770,1271,691,1322,1786,2281
6844454,470.74,311.625,463.7,315.6,772,1279,696,1316,1785,2279
6844456,470.42,310.5,463.78,315.825,769,1267,697,1319,1790,2277
6844458,470.66,311.55,463.94,315,772,1278,700,1310,1787,2272
6844460,470.9,310.575,463.22,315.375,775,1268,692,1314,1783,2276
6844462,470.9,310.725,463.62,315.15,775,1270,696,1311,1787,2273
6844464,470.74,309.825,463.06,315.075,774,1260,691,1310,1784,2271
6844466,470.26,310.35,463.3,314.25,769,1265,694,1302,1787,2272
6844468,470.5,309.225,463.22,314.25,772,1253,694,1301,1785,2270
6844470,470.98,309.3,463.06,314.25,777,1255,692,1301,1780,2271
6844472,470.02,309,463.3,314.025,767,1250,694,1299,1788,2269
6844474,470.98,309.375,463.06,313.875,777,1255,692,1297,1785,2275
6844476,471.3,308.175,463.54,313.95,782,1243,697,1298,1785,2269
6844478,470.18,309.675,463.46,314.325,768,1257,696,1301,1785,2271
6844480,470.5,309.225,463.38,313.725,773,1253,696,1295,1790,2274
6844482,470.5,308.775,463.62,314.25,773,1248,698,1300,1788,2271
6844484,470.26,308.25,463.06,313.575,771,1242,692,1292,1784,2272
6844486,470.98,309.525,463.54,313.875,778,1255,698,1295,1787,2273
6844488,470.5,309.675,463.06,313.8,772,1256,693,1294,1787,2272
6844490,470.74,309.3,463.78,314.325,775,1252,700,1300,1789,2273
6844492,470.58,309.675,463.3,313.95,773,1256,695,1296,1793,2269
6844494,470.58,309.525,463.06,314.325,774,1254,693,1299,1784,2273
6844496,471.14,308.85,463.3,313.5,780,1247,695,1291,1783,2269
6844498,470.82,308.775,463.3,314.625,776,1245,695,1301,1784,2269
6844500,470.66,309.15,463.38,315,775,1249,695,1305,1781,2273
6844502,470.5,309.825,463.14,314.625,773,1255,693,1301,1785,2270
6844504,470.74,310.05,463.62,314.25,775,1258,699,1297,1781,2268
6844506,470.66,309.6,463.62,314.7,775,1253,699,1302,1779,2271
6844508,470.74,309.45,463.14,314.475,776,1251,694,1299,1782,2269
6844510,470.74,309.525,463.62,314.325,776,1252,699,1298,1781,2265
6844512,470.58,308.4,463.38,314.775,775,1240,696,1302,1780,2269
6844514,470.66,310.35,463.38,315.075,774,1260,696,1305,1787,2272
6844516,470.42,309.975,463.46,314.625,772,1256,697,1300,1787,2267
6844518,469.94,309.3,463.46,314.7,768,1248,697,1300,1783,2267
6844520,470.98,310.275,463.78,314.775,778,1259,700,1301,1786,2272
6844522,470.42,310.425,463.78,314.7,772,1260,701,1300,1786,2266
6844524,470.5,308.775,463.14,315.225,774,1242,694,1306,1784,2271
6844526,470.98,310.575,463.62,315,778,1262,699,1303,1786,2268
6844528,471.22,310.5,463.46,314.85,780,1261,697,1302,1781,2268
6844530,470.34,310.2,463.62,316.2,772,1257,699,1316,1787,2276
6844532,470.74,310.275,463.78,315.225,776,1259,700,1305,1782,2266
6844534,470.74,311.175,463.7,315.375,776,1267,700,1307,1783,2264
6844536,470.58,309.825,463.7,314.7,775,1253,700,1300,1784,2267
6844538,470.9,308.925,463.38,315.225,780,1244,697,1305,1782,2265
6844540,470.74,310.125,463.62,315.15,776,1257,699,1304,1782,2264
6844542,470.66,309.75,463.46,315,777,1252,699,1302,1780,2266
6844544,469.86,309.975,463.78,315.225,768,1253,702,1305,1782,2267
6844546,470.42,311.1,463.62,315.675,774,1266,700,1309,1781,2265
6844548,470.42,309.9,463.78,315.75,774,1253,701,1310,1783,2267
6844550,471.22,310.8,463.3,315.525,782,1263,697,1307,1777,2266
6844552,471.06,310.575,463.38,315,781,1260,699,1301,1781,2264
6844554,470.82,310.875,463.54,315.15,779,1263,700,1303,1781,2265
6844556,470.74,309.975,463.7,315.075,779,1253,702,1302,1781,2260
6844558,471.06,311.25,464.18,314.925,781,1266,707,1300,1785,2265
6844560,470.58,310.2,463.62,315.075,777,1255,702,1302,1781,2262
6844562,470.66,310.125,463.54,315.075,779,1254,701,1301,1783,2264
6844564,470.74,310.125,463.54,315.3,780,1254,701,1304,1785,2263
6844566,470.98,310.425,463.38,315.375,782,1257,700,1304,1778,2261
6844568,470.9,310.8,463.86,315.15,781,1261,705,1302,1777,2260
6844570,471.14,310.725,463.78,315.075,784,1259,705,1300,1779,2263
6844572,471.38,310.05,463.46,315,787,1252,702,1299,1778,2261
6844574,470.98,309.675,463.94,315.45,783,1248,707,1303,1777,2259
6844576,471.7,309.9,463.46,315.525,791,1250,701,1304,1776,2263
6844578,471.94,311.1,463.86,315.225,793,1263,706,1300,1782,2260
6844580,470.58,309.75,463.54,314.925,779,1247,703,1297,1781,2261
6844582,470.98,311.4,463.94,314.85,783,1264,708,1295,1785,2263
6844584,471.22,308.925,463.94,314.4,787,1238,708,1291,1783,2265
6844586,470.9,309.975,463.7,315.375,784,1248,705,1300,1783,2261
6844588,471.22,309.975,463.86,315.075,786,1248,707,1297,1781,2261
6844590,471.62,310.65,463.46,315.15,790,1254,703,1296,1781,2262
6844592,471.3,309.9,463.94,315.15,788,1246,708,1297,1784,2257
6844594,472.1,310.275,463.46,315.6,796,1250,703,1300,1779,2260
6844596,471.38,309.975,463.78,314.925,789,1247,706,1294,1771,2256
6844598,471.38,311.475,463.78,315.525,787,1262,706,1299,1777,2256
6844600,471.54,310.125,463.78,315.375,791,1247,706,1297,1774,2260
6844602,471.3,309.3,463.62,315,789,1237,705,1292,1771,2257
6844604,471.06,309.9,464.18,315.225,786,1244,710,1295,1771,2257
6844606,471.54,310.5,463.78,315.675,790,1249,706,1298,1769,2253
6844608,470.98,309.675,463.62,315.075,785,1240,705,1292,1781,2257
6844610,471.38,311.025,463.62,316.05,788,1253,704,1301,1777,2256
6844612,470.9,310.65,463.94,315.45,784,1249,708,1294,1779,2254
6844614,470.9,309.975,463.62,315.825,784,1241,704,1298,1781,2254
6844616,471.3,311.25,463.7,315.6,786,1255,705,1295,1784,2256
6844618,471.3,311.775,463.78,315.675,786,1259,706,1295,1783,2256
6844620,471.14,310.8,463.94,316.2,785,1249,707,1300,1781,2254
6844622,470.82,311.7,463.94,315.9,781,1257,708,1297,1785,2255
6844624,470.26,310.725,463.62,316.275,776,1246,704,1300,1783,2255
6844626,471.3,311.475,463.78,316.65,786,1254,705,1304,1782,2252
6844628,471.22,311.4,463.54,316.425,786,1254,703,1301,1779,2252
6844630,470.74,311.625,463.22,316.875,781,1254,699,1305,1783,2255
6844632,470.98,311.625,463.86,316.65,783,1255,706,1303,1780,2253
6844634,470.34,312.15,463.94,316.875,776,1259,706,1305,1782,2253
6844636,471.3,311.7,464.02,316.725,786,1255,707,1303,1776,2250
6844638,471.46,311.85,464.02,317.55,788,1257,707,1311,1777,2253
6844640,471.22,311.85,463.78,317.625,785,1257,705,1312,1779,2249
6844642,471.3,312.075,463.78,317.625,786,1258,704,1312,1780,2250
6844644,471.7,311.7,463.78,318.075,790,1254,703,1316,1772,2250
6844646,471.54,312.375,464.18,317.475,788,1261,709,1310,1772,2248
