Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
7263058,471.22,293.7,463.22,312.975,133,861,41,1060,1292,1629
7263060,470.98,293.85,463.46,312.75,131,862,43,1058,1288,1628
7263062,470.82,294,463.7,312.45,129,863,46,1055,1285,1628
7263064,470.9,293.775,463.7,312.45,130,861,46,1055,1288,1630
7263066,470.9,293.175,463.22,312.15,131,855,40,1052,1295,1632
7263068,470.74,292.2,462.74,312.3,130,844,36,1052,1294,1636
7263070,471.22,292.05,463.06,311.325,134,843,40,1042,1295,1641
7263072,470.02,292.125,462.98,311.7,122,843,39,1046,1295,1638
7263074,470.34,291.9,462.74,312.15,125,841,36,1051,1296,1638
7263076,470.66,291.225,463.06,311.325,129,834,40,1042,1300,1641
7263078,470.42,291.975,463.38,311.175,127,841,43,1041,1297,1646
7263080,470.42,291.825,462.82,311.1,126,840,37,1039,1302,1644
7263082,470.74,290.325,462.58,310.725,130,824,35,1035,1301,1647
7263084,470.34,291.3,462.9,310.275,126,834,38,1030,1299,1649
7263086,470.5,290.625,462.34,310.65,128,827,33,1034,1298,1648
7263088,470.5,290.25,462.34,311.025,128,823,33,1038,1301,1648
7263090,470.66,289.8,462.42,310.35,130,818,34,1030,1301,1653
7263092,470.74,290.7,462.42,310.575,130,827,34,1033,1302,1654
7263094,470.98,289.575,462.9,310.425,133,816,39,1032,1302,1655
7263096,470.5,291.225,462.9,311.1,128,832,38,1039,1304,1656
7263098,471.7,289.65,463.3,311.025,141,816,43,1038,1306,1655
7263100,471.22,290.325,463.22,311.025,135,823,42,1038,1301,1658
7263102,470.74,290.85,463.14,311.625,130,829,41,1044,1306,1658
7263104,471.7,290.325,463.22,311.925,141,824,41,1047,1303,1664
7263106,471.06,291.675,463.3,312.15,133,837,42,1049,1306,1662
7263108,471.14,291.9,463.22,312.075,134,839,41,1048,1309,1667
7263110,471.22,292.125,463.38,313.5,135,842,42,1064,1311,1668
7263112,470.82,291.9,463.14,312.9,131,840,40,1057,1309,1668
7263114,471.06,291.9,462.9,313.725,134,840,37,1066,1311,1669
7263116,470.9,293.25,462.98,313.125,131,854,38,1060,1310,1673
7263118,471.62,293.325,462.42,314.175,138,855,32,1070,1317,1677
7263120,471.46,292.95,462.34,314.775,137,851,31,1077,1315,1676
7263122,471.22,293.175,462.74,315.075,134,853,35,1080,1313,1678
7263124,471.38,293.175,462.34,315.375,137,854,31,1084,1315,1677
7263126,471.62,294.75,462.82,315.15,138,870,36,1081,1318,1676
7263128,471.54,293.85,463.14,315.675,138,861,39,1087,1319,1678
7263130,471.78,294.075,462.34,314.625,140,863,32,1076,1317,1679
7263132,471.62,293.325,463.14,315.525,139,856,39,1086,1321,1675
7263134,471.78,293.175,462.58,314.85,141,854,34,1078,1317,1681
7263136,471.3,295.575,462.58,315.075,135,880,34,1082,1321,1680
7263138,471.46,292.8,462.5,314.55,139,851,34,1076,1318,1681
7263140,472.1,293.85,462.82,314.7,145,862,37,1078,1318,1684
7263142,472.18,293.55,462.66,314.175,145,859,36,1072,1330,1686
7263144,472.18,293.625,462.74,314.85,146,860,36,1080,1329,1686
7263146,472.74,292.35,462.74,314.325,152,847,37,1074,1330,1689
7263148,472.18,292.35,463.22,313.275,147,847,43,1064,1329,1687
7263150,472.18,291.6,463.22,313.2,147,839,42,1063,1332,1691
7263152,471.7,291.45,462.42,313.2,143,838,34,1062,1332,1686
7263154,472.82,290.25,462.66,313.65,154,825,37,1067,1333,1684
7263156,471.46,290.85,462.9,312.825,140,831,41,1058,1333,1688
7263158,472.18,290.4,462.5,312.45,148,826,36,1054,1333,1690
7263160,471.22,289.05,462.26,312.825,140,812,34,1058,1335,1691
7263162,471.22,290.55,462.58,312.3,139,827,38,1053,1333,1692
7263164,471.7,290.625,462.5,311.925,145,828,38,1049,1341,1694
7263166,471.86,289.125,462.58,311.85,147,813,38,1048,1336,1694
7263168,471.3,288.9,462.5,310.95,142,810,38,1038,1335,1698
7263170,471.7,289.875,461.94,311.025,145,820,33,1039,1337,1698
7263172,471.7,289.275,461.06,312.225,146,814,23,1051,1341,1698
7263174,471.46,289.425,461.78,311.175,143,816,31,1040,1339,1696
7263176,472.1,289.125,461.22,310.65,150,813,26,1035,1342,1700
7263178,471.3,289.05,461.7,311.175,142,811,30,1040,1341,1708
7263180,471.22,289.125,460.9,311.55,141,812,22,1043,1341,1707
7263182,471.62,289.275,461.54,311.1,145,813,29,1039,1345,1707
7263184,471.14,289.35,461.22,311.325,140,814,26,1041,1344,1710
7263186,470.02,290.925,461.38,312.975,127,830,26,1059,1352,1707
7263188,470.5,290.85,461.7,312.075,133,829,30,1049,1352,1713
7263190,471.3,291.525,461.22,312.75,140,837,25,1055,1354,1714
7263192,469.7,291.375,461.38,313.725,124,834,26,1066,1352,1709
7263194,470.1,291.825,461.78,313.95,128,839,30,1068,1356,1713
7263196,469.7,292.125,460.9,314.7,123,842,20,1076,1357,1713
7263198,470.18,292.2,460.98,314.925,128,843,21,1079,1358,1713
7263200,469.7,293.4,460.74,315.15,123,856,18,1081,1359,1715
7263202,469.46,293.325,461.3,315.675,120,855,23,1087,1358,1714
7263204,469.38,293.25,460.58,315.825,119,854,16,1089,1361,1716
7263206,469.06,294,461.22,316.725,115,862,21,1098,1358,1718
7263208,469.38,293.925,461.38,316.35,117,862,23,1095,1360,1719
7263210,469.54,294.15,461.3,316.35,119,864,22,1095,1360,1721
7263212,469.22,294.75,461.62,317.175,115,871,24,1105,1362,1719
7263214,469.86,295.35,461.14,316.425,121,878,20,1096,1365,1721
7263216,469.94,295.2,461.78,317.1,122,877,26,1104,1364,1723
7263218,469.46,294.975,461.62,316.5,117,874,24,1098,1363,1722
7263220,470.02,296.025,461.54,316.725,122,886,23,1100,1365,1724
7263222,469.94,294.675,461.54,316.35,122,872,23,1097,1365,1725
7263224,470.18,295.65,461.62,316.725,124,883,23,1101,1365,1726
7263226,469.86,295.725,461.38,316.2,121,883,22,1095,1366,1725
7263228,470.42,294.825,461.54,315.6,126,874,23,1089,1365,1728
7263230,470.34,295.5,461.46,315.3,125,881,23,1086,1368,1726
7263232,469.7,294.9,461.7,315.075,119,875,25,1084,1366,1728
7263234,469.7,294.075,461.7,315.15,119,866,25,1084,1371,1729
7263236,469.7,293.85,461.54,314.925,119,864,23,1082,1371,1729
7263238,469.62,293.925,461.38,314.175,118,864,22,1075,1369,1733
7263240,469.86,293.85,460.98,314.325,120,863,17,1076,1371,1732
7263242,470.02,292.275,461.62,313.5,123,847,24,1067,1374,1737
7263244,470.18,292.05,461.3,313.65,124,844,21,1068,1375,1735
7263246,470.02,291.6,460.9,313.125,123,839,17,1062,1378,1738
7263248,470.34,291.9,461.06,312.75,126,842,19,1058,1378,1739
7263250,469.7,289.8,461.22,312.6,120,820,20,1056,1379,1740
7263252,469.46,290.925,460.9,312.3,117,830,17,1052,1382,1740
7263254,468.58,290.025,461.06,311.85,109,820,19,1047,1385,1743
7263256,468.74,289.95,460.98,312.3,110,818,18,1050,1385,1742
7263258,468.74,289.8,460.58,311.025,110,817,15,1037,1384,1743
7263260,467.94,290.025,460.74,311.25,103,817,16,1038,1385,1743
7263262,468.74,290.025,460.74,311.775,111,818,16,1043,1382,1746
7263264,469.22,290.1,460.5,311.7,116,817,13,1041,1382,1749
7263266,468.5,288.6,460.58,311.625,109,801,15,1041,1384,1745
7263268,468.1,289.575,460.74,312.225,105,809,16,1045,1386,1747
7263270,467.86,288.9,460.42,311.55,102,802,13,1038,1389,1750
7263272,468.02,289.725,460.58,312.3,103,809,15,1044,1387,1749
7263274,467.78,289.125,460.58,311.775,101,803,15,1038,1388,1748
7263276,468.42,288.975,460.42,311.85,108,800,13,1038,1390,1755
7263278,467.86,289.5,460.34,311.85,102,806,12,1037,1390,1751
7263280,467.62,289.275,460.02,311.55,100,801,10,1033,1392,1755
7263282,468.26,289.05,460.18,311.175,107,799,11,1028,1391,1753
7263284,468.18,288.975,460.18,311.625,107,797,12,1032,1395,1758
7263286,468.74,288.825,460.18,311.85,113,795,12,1034,1389,1755
7263288,468.34,289.05,459.86,312.45,109,796,9,1039,1393,1757
7263290,468.42,289.575,460.34,312.3,110,801,14,1037,1392,1756
7263292,468.9,288.825,460.1,312.15,116,793,13,1035,1390,1754
7263294,468.34,288.675,460.02,312.825,110,791,11,1042,1391,1756
7263296,469.06,288.975,460.1,312.75,118,793,12,1039,1392,1761
7263298,468.98,287.775,459.46,312.825,118,780,6,1040,1388,1754
7263300,469.62,288.975,459.06,313.725,125,792,2,1048,1391,1756
7263302,469.62,288.375,458.9,313.65,125,787,1,1048,1391,1759
7263304,469.7,289.2,458.1,313.875,125,794,-6,1049,1390,1758
7263306,471.14,290.1,458.02,313.65,140,805,-7,1046,1391,1757
7263308,470.1,289.95,457.06,315.45,130,802,-18,1064,1393,1754
7263310,471.22,289.65,456.1,315.9,142,799,-27,1068,1389,1751
7263312,472.5,289.5,455.46,317.025,156,797,-34,1079,1387,1750
7263314,473.14,289.2,454.74,317.25,163,794,-42,1082,1382,1751
