Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
7422188,462.26,313.875,458.34,329.175,2,1041,-47,1200,1068,1333
7422190,462.42,314.55,457.78,328.725,3,1048,-53,1196,1068,1334
7422192,461.86,314.1,458.42,329.4,-2,1043,-46,1203,1067,1333
7422194,462.34,313.725,458.58,329.55,2,1039,-45,1205,1070,1336
7422196,462.58,315.3,458.26,330.9,4,1056,-49,1219,1067,1336
7422198,462.58,315.225,458.58,330.525,4,1055,-46,1215,1070,1336
7422200,463.22,315.3,458.5,330.75,10,1057,-47,1218,1064,1335
7422202,462.34,315.45,458.58,330.675,1,1058,-46,1216,1068,1336
7422204,462.58,315.45,457.94,330.525,4,1058,-53,1215,1064,1337
7422206,463.06,316.35,458.66,330.225,8,1067,-45,1212,1063,1335
7422208,461.78,315.75,458.26,330.9,-4,1060,-49,1219,1065,1336
7422210,461.94,316.2,458.26,330.9,-2,1065,-49,1219,1062,1336
7422212,462.26,316.65,458.5,330.975,0,1070,-47,1220,1062,1336
7422214,462.34,316.425,458.34,330.75,1,1068,-48,1218,1062,1338
7422216,462.82,316.65,458.18,330.525,6,1071,-49,1215,1060,1337
7422218,462.34,316.275,458.58,330.45,1,1067,-45,1215,1063,1334
7422220,462.42,315.6,458.18,330.825,3,1060,-50,1219,1063,1336
7422222,462.26,316.125,458.66,329.925,1,1065,-43,1209,1059,1336
7422224,463.14,316.8,458.26,330.6,10,1073,-48,1216,1057,1335
7422226,462.5,315.825,458.34,330.825,4,1062,-47,1218,1067,1336
7422228,462.34,316.125,458.74,329.325,3,1065,-42,1203,1063,1336
7422230,462.58,315.75,458.58,328.95,5,1061,-43,1199,1060,1334
7422232,462.5,315.45,458.5,328.65,5,1059,-44,1196,1060,1335
7422234,462.9,315.45,458.42,329.625,9,1059,-45,1207,1062,1338
7422236,462.9,315.975,458.34,328.95,9,1065,-45,1200,1059,1334
7422238,463.14,315.375,458.74,329.175,12,1058,-41,1202,1060,1337
7422240,462.9,314.775,458.42,329.025,10,1052,-43,1201,1061,1335
7422242,463.06,315.75,458.74,328.5,12,1062,-40,1195,1059,1335
7422244,463.14,314.7,458.5,328.725,13,1051,-42,1198,1060,1334
7422246,462.26,314.775,458.5,328.725,4,1052,-42,1197,1059,1336
7422248,462.26,315.3,458.34,328.8,4,1057,-44,1198,1060,1334
7422250,463.3,314.925,458.34,328.575,15,1054,-43,1195,1057,1333
7422252,462.26,316.2,458.42,328.725,4,1067,-42,1198,1052,1334
7422254,462.66,315.45,458.42,328.8,9,1059,-42,1198,1054,1335
7422256,462.74,315,458.34,328.8,10,1055,-42,1198,1054,1334
7422258,462.42,315.675,458.34,329.85,6,1062,-43,1210,1054,1334
7422260,462.66,316.5,458.5,329.925,8,1070,-42,1211,1051,1333
7422262,462.26,315.375,458.5,329.85,5,1059,-42,1210,1049,1332
7422264,462.18,316.425,458.66,329.625,3,1070,-40,1208,1052,1334
7422266,462.98,316.875,458.58,329.55,11,1075,-41,1207,1054,1336
7422268,461.54,316.425,458.82,330,-3,1069,-39,1212,1051,1332
7422270,461.62,316.575,458.34,330.675,-2,1071,-45,1218,1050,1333
7422272,461.94,316.725,458.58,330.75,0,1073,-42,1220,1050,1332
7422274,462.02,317.325,458.66,330.525,0,1080,-41,1217,1048,1331
7422276,461.54,318.225,458.42,330.9,-4,1089,-44,1222,1046,1333
7422278,461.7,318.375,458.9,330.525,-3,1091,-39,1218,1046,1330
7422280,462.1,319.725,459.14,330.975,0,1105,-37,1223,1043,1330
7422282,461.86,318.6,459.14,330.975,-2,1093,-37,1223,1045,1330
7422284,461.78,320.7,458.9,330.75,-4,1115,-40,1220,1041,1331
7422286,461.3,320.85,459.06,330.525,-9,1117,-38,1218,1039,1328
7422288,461.78,319.425,459.22,330.075,-3,1102,-36,1214,1044,1328
7422290,461.06,320.7,458.98,330.6,-12,1116,-39,1219,1038,1328
7422292,461.54,321.45,459.3,330.675,-7,1124,-36,1221,1037,1327
7422294,461.38,318.9,458.9,330.45,-8,1097,-40,1217,1042,1328
7422296,461.54,320.7,459.3,330.525,-7,1116,-36,1219,1036,1327
7422298,461.54,321.6,459.14,330.675,-8,1125,-38,1221,1040,1329
7422300,461.62,318.9,459.3,330.375,-6,1097,-37,1217,1040,1328
7422302,461.46,320.25,459.14,330,-9,1111,-38,1213,1039,1329
7422304,461.06,321.225,459.22,330.3,-14,1121,-38,1216,1033,1327
7422306,461.7,319.575,458.74,330.15,-6,1105,-43,1215,1040,1324
7422308,461.7,321,458.58,330.075,-8,1119,-45,1214,1036,1324
7422310,460.98,320.55,458.9,330.15,-14,1114,-41,1215,1033,1327
7422312,460.42,318.6,459.06,329.4,-19,1093,-40,1206,1038,1325
7422314,460.82,319.125,458.74,329.625,-16,1098,-43,1209,1029,1326
7422316,460.18,318.975,458.66,330.075,-22,1096,-44,1213,1030,1326
7422318,460.66,317.325,458.34,329.4,-16,1079,-48,1205,1034,1321
7422320,460.42,317.475,458.98,329.25,-19,1080,-41,1204,1030,1323
7422322,460.26,318.825,458.34,329.925,-21,1094,-48,1211,1031,1323
7422324,460.18,317.7,458.02,329.7,-22,1082,-52,1207,1031,1321
7422326,460.58,318.075,458.42,329.7,-18,1085,-47,1207,1031,1322
7422328,459.78,318.975,458.82,330.075,-27,1094,-44,1211,1027,1318
7422330,459.86,319.275,458.02,330.15,-26,1097,-52,1211,1028,1319
7422332,459.78,319.575,458.18,330.45,-28,1100,-51,1214,1027,1320
7422334,459.86,318,458.42,329.625,-27,1083,-48,1205,1031,1319
7422336,459.78,318.825,458.18,330.15,-28,1091,-52,1210,1023,1322
7422338,460.1,318.9,457.94,329.85,-25,1092,-54,1207,1025,1320
7422340,459.78,318.675,458.26,330.45,-28,1088,-52,1212,1024,1316
7422342,459.38,319.8,458.42,330.75,-33,1100,-50,1215,1023,1317
7422344,460.02,320.025,458.34,330.675,-27,1101,-51,1213,1023,1316
7422346,459.94,319.125,458.42,330.3,-28,1092,-50,1210,1023,1318
7422348,459.86,319.35,458.02,331.2,-28,1093,-54,1218,1021,1317
7422350,459.86,318.525,458.5,330.075,-28,1085,-49,1207,1016,1313
7422352,459.54,320.55,458.9,330.45,-33,1105,-45,1210,1018,1312
7422354,459.94,319.125,458.98,330.375,-28,1091,-44,1209,1019,1310
7422356,460.42,320.175,459.38,331.575,-23,1101,-41,1221,1015,1309
7422358,459.94,319.2,458.58,331.65,-28,1090,-49,1221,1018,1312
7422360,460.18,320.25,458.98,331.05,-26,1101,-46,1215,1018,1308
7422362,460.26,320.7,459.38,330.75,-26,1106,-42,1211,1016,1311
7422364,460.1,319.875,459.14,331.275,-27,1096,-44,1216,1018,1311
7422366,460.34,320.325,460.18,330.6,-25,1101,-33,1209,1015,1306
7422368,460.58,321.15,460.02,331.8,-23,1110,-35,1221,1014,1306
7422370,460.98,321.15,459.94,331.65,-19,1109,-36,1220,1015,1302
7422372,461.06,322.8,460.26,331.875,-19,1126,-33,1222,1012,1306
7422374,461.22,320.4,460.1,331.95,-15,1101,-34,1223,1013,1303
7422376,461.22,320.475,460.66,331.95,-15,1102,-28,1222,1011,1300
7422378,461.38,320.775,460.74,331.5,-13,1104,-27,1218,1011,1301
7422380,461.86,321.375,460.26,331.95,-9,1111,-31,1222,1014,1301
7422382,461.3,321.3,460.42,331.725,-14,1110,-30,1219,1011,1299
7422384,461.46,321.6,460.98,331.35,-12,1112,-23,1215,1013,1299
7422386,461.46,321.6,461.06,331.2,-13,1112,-22,1214,1011,1297
7422388,461.38,321,460.74,330.975,-12,1105,-25,1211,1011,1297
7422390,461.94,321.3,461.14,331.425,-7,1109,-21,1215,1012,1298
7422392,461.86,320.85,461.14,331.425,-7,1104,-21,1216,1012,1298
7422394,462.02,321,461.3,331.725,-6,1105,-20,1219,1011,1296
7422396,461.86,320.175,461.14,331.05,-7,1097,-20,1211,1012,1295
7422398,461.7,321.525,461.38,331.2,-9,1110,-18,1213,1013,1296
