Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
8331084,464.98,316.8,456.82,307.575,459,763,381,660,1507,1891
8331086,464.82,317.325,456.74,307.725,457,768,380,661,1505,1889
8331088,464.58,317.25,456.66,307.875,454,768,380,664,1506,1890
8331090,465.38,314.325,456.58,307.2,465,737,379,656,1506,1889
8331092,464.9,315,456.66,307.2,460,744,380,656,1505,1894
8331094,465.06,315.9,456.34,309.45,461,754,375,680,1506,1900
8331096,465.06,314.55,456.98,308.325,462,739,383,668,1507,1896
8331098,465.14,315.75,456.82,308.1,461,752,382,666,1504,1899
8331100,464.26,316.05,456.74,309.15,452,755,380,677,1503,1903
8331102,464.66,316.05,456.18,307.95,456,755,375,664,1506,1901
8331104,464.5,315,456.58,310.275,456,744,377,688,1505,1912
8331106,464.58,316.35,456.58,311.025,456,758,378,697,1510,1913
8331108,464.58,315.825,456.18,308.4,456,753,375,669,1510,1906
8331110,464.82,314.775,456.18,308.475,460,742,375,670,1517,1909
8331112,464.66,316.65,456.1,308.775,457,761,375,673,1511,1909
8331114,464.1,318,456.58,309,450,775,379,675,1516,1907
8331116,464.42,315.3,456.58,309.75,456,747,379,684,1520,1911
8331118,464.42,316.8,456.42,311.4,455,763,376,701,1512,1920
8331120,464.9,316.575,456.82,311.475,461,761,381,702,1514,1920
8331122,465.3,315.45,456.42,310.875,465,749,378,695,1522,1918
8331124,464.98,317.475,456.74,311.55,461,771,381,703,1516,1921
8331126,465.46,315.9,456.98,311.925,467,754,383,707,1522,1927
8331128,465.22,316.125,457.62,311.7,465,757,390,705,1522,1924
8331130,464.42,316.8,457.3,311.7,457,763,387,705,1515,1925
8331132,464.5,316.5,457.46,312.3,459,760,389,711,1525,1927
8331134,466.02,314.4,457.94,310.275,476,739,396,690,1527,1919
8331136,465.22,316.725,458.18,312,468,763,398,709,1518,1924
8331138,465.86,314.625,457.94,311.4,475,741,396,702,1528,1927
8331140,465.7,316.725,458.02,310.875,474,763,399,696,1523,1923
8331142,466.18,317.175,458.18,311.7,478,768,400,705,1519,1926
8331144,465.86,314.55,458.02,311.4,479,740,400,701,1528,1922
8331146,466.02,314.7,458.66,311.025,480,741,407,698,1517,1926
8331148,466.5,315.225,458.82,311.85,486,747,409,707,1521,1929
8331150,466.34,316.65,459.14,311.4,484,762,413,702,1516,1931
8331152,466.9,315.675,459.46,311.1,491,752,418,699,1514,1931
8331154,466.18,314.1,459.3,311.175,485,735,416,699,1524,1933
8331156,466.74,314.325,459.46,310.2,492,737,420,689,1522,1931
8331158,466.74,313.5,459.78,310.575,493,729,423,693,1517,1936
8331160,467.06,314.1,460.26,310.725,497,735,429,695,1526,1936
8331162,466.9,312.75,459.7,310.65,496,720,424,694,1519,1938
8331164,467.46,313.425,460.1,309.75,503,728,430,684,1520,1937
8331166,467.14,310.875,460.34,309.45,502,701,433,681,1527,1939
8331168,466.26,312.15,460.42,309.15,493,713,435,677,1530,1939
8331170,467.62,310.725,460.58,309.75,508,698,436,684,1526,1940
8331172,467.06,310.275,460.18,309.15,504,693,434,676,1530,1938
8331174,467.3,310.725,460.26,309.375,506,698,435,679,1527,1940
8331176,468.18,309.45,460.1,309.225,518,684,435,677,1528,1939
8331178,467.3,310.575,460.58,309.225,508,695,440,676,1529,1940
8331180,467.46,309.975,460.42,308.4,512,689,441,667,1533,1936
8331182,468.18,310.575,459.94,308.7,519,695,436,670,1533,1939
8331184,467.62,310.8,460.26,308.475,514,697,440,667,1532,1939
8331186,467.78,310.65,460.42,308.925,516,695,442,672,1531,1938
8331188,467.86,310.8,460.26,309.6,518,696,440,678,1536,1944
8331190,468.1,310.35,460.66,309.075,520,692,445,673,1534,1943
8331192,467.14,309.3,460.58,309.525,512,679,445,677,1538,1944
8331194,467.22,311.4,460.9,307.65,512,701,449,657,1532,1938
8331196,467.14,309.6,460.26,309.075,513,682,443,672,1536,1944
8331198,466.98,309.075,460.58,308.1,512,676,447,661,1534,1941
8331200,467.06,310.425,460.1,309.075,513,690,442,670,1537,1941
8331202,467.54,309.675,460.66,308.775,519,682,449,668,1533,1944
8331204,466.82,309.45,460.1,308.7,512,678,444,666,1535,1947
8331206,465.94,312.075,460.02,309.075,501,705,443,670,1548,1950
8331208,466.82,310.875,460.18,309.15,512,693,445,670,1541,1948
8331210,466.74,311.325,460.26,309.45,511,697,445,673,1546,1951
8331212,465.78,309.975,459.7,309.9,503,682,440,677,1547,1950
8331214,466.18,311.1,459.62,309.75,506,694,439,676,1545,1948
8331216,466.66,310.875,459.62,310.2,512,692,440,680,1551,1951
8331218,466.02,311.625,459.78,309.525,505,700,442,673,1545,1951
8331220,465.62,310.425,459.54,309.525,502,686,439,673,1546,1951
8331222,466.02,311.475,459.38,309.75,505,698,437,675,1549,1952
8331224,465.62,310.35,459.22,310.125,501,686,436,679,1550,1950
8331226,465.46,312.525,458.98,310.35,498,708,433,681,1557,1951
8331228,466.1,312.675,459.22,311.025,505,710,435,688,1554,1951
8331230,464.66,310.8,458.66,310.05,491,689,430,677,1547,1948
8331232,466.42,311.1,458.34,310.5,508,693,425,682,1547,1951
8331234,465.38,310.5,458.58,310.275,498,687,428,680,1555,1953
8331236,465.54,311.1,458.5,310.35,499,693,427,680,1552,1952
8331238,465.22,310.425,458.18,310.65,496,686,423,684,1545,1954
8331240,464.98,310.275,458.02,310.125,493,684,422,678,1545,1952
8331242,465.14,311.7,458.1,309.6,494,699,422,672,1541,1954
8331244,464.98,311.025,457.94,310.2,492,692,419,679,1546,1953
8331246,464.5,311.7,457.62,309.975,486,699,416,677,1548,1952
8331248,464.74,312.375,457.86,309.975,487,707,417,677,1546,1954
8331250,464.66,309.825,457.7,310.35,488,680,415,681,1545,1956
8331252,464.26,311.625,457.54,310.5,482,699,413,682,1546,1956
8331254,464.66,309.975,457.38,310.5,487,681,411,682,1548,1956
8331256,464.34,311.925,457.46,310.2,480,702,410,680,1547,1958
8331258,463.94,311.325,457.14,310.125,477,696,408,678,1546,1957
8331260,463.7,312.225,457.7,310.35,472,705,412,682,1548,1960
8331262,464.26,310.35,457.46,310.425,479,686,409,682,1549,1957
8331264,464.26,311.175,457.62,310.575,477,694,409,684,1550,1957
8331266,463.3,311.7,457.54,310.575,466,700,408,684,1543,1960
8331268,463.54,313.05,457.86,310.575,467,714,410,684,1553,1959
8331270,463.38,312.525,457.62,310.05,465,709,408,679,1542,1957
8331272,463.94,310.95,457.06,309.9,471,692,401,677,1546,1957
8331274,463.54,313.425,457.54,310.425,465,719,406,683,1555,1958
8331276,463.54,314.475,456.98,311.1,463,730,398,690,1552,1959
8331278,463.86,313.65,457.46,310.875,466,722,402,688,1556,1958
8331280,464.26,313.425,457.46,310.5,470,720,402,684,1551,1965
8331282,464.02,313.05,457.14,310.8,467,715,398,687,1553,1963
8331284,464.02,313.425,457.3,310.95,465,720,398,689,1550,1962
8331286,463.7,312.375,457.46,310.35,463,708,400,683,1552,1961
8331288,464.34,314.1,457.78,310.05,466,727,402,680,1549,1963
8331290,464.74,312.9,457.3,310.725,471,715,397,687,1552,1963
8331292,463.78,313.2,457.38,311.175,460,718,395,692,1554,1961
8331294,464.1,314.025,457.46,310.875,463,727,397,689,1556,1961
8331296,464.74,313.8,457.14,310.2,468,725,393,682,1555,1967
8331298,463.94,312.75,456.82,311.1,461,713,389,691,1551,1964
8331300,464.1,313.425,457.86,310.8,461,720,399,689,1558,1963
