Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
11881300,457.46,308.1,456.98,295.2,-1417,6729,-1419,6578,403,536
11881302,457.86,308.325,454.98,294.45,-1413,6731,-1441,6569,403,544
11881304,458.82,308.1,454.1,293.025,-1403,6729,-1450,6553,405,546
11881306,458.26,308.55,453.7,294.75,-1410,6734,-1455,6573,406,544
11881308,457.94,307.35,455.62,293.4,-1412,6720,-1434,6557,407,548
11881310,457.46,307.875,454.98,290.475,-1419,6725,-1441,6522,406,549
11881312,457.7,307.35,455.06,293.175,-1416,6719,-1441,6553,405,543
11881314,457.22,309.225,455.86,291.525,-1423,6741,-1432,6533,403,548
11881316,456.98,308.7,454.9,294.75,-1424,6734,-1444,6571,405,551
11881318,458.18,308.25,455.06,295.05,-1412,6728,-1443,6574,405,549
11881320,457.86,308.55,455.3,294.075,-1416,6732,-1440,6562,407,554
11881322,458.42,309.6,454.26,293.25,-1411,6743,-1452,6552,408,557
11881324,458.26,308.85,454.58,293.925,-1412,6734,-1449,6560,406,556
11881326,457.7,309.3,454.5,293.4,-1419,6739,-1450,6553,406,551
11881328,458.34,310.35,454.5,294.3,-1412,6751,-1450,6564,410,560
11881330,458.26,309.225,454.74,296.85,-1413,6737,-1449,6592,406,553
11881332,458.1,308.7,453.94,295.2,-1415,6731,-1457,6573,409,555
11881334,457.78,309.825,457.3,295.575,-1419,6743,-1421,6576,409,555
11881336,457.14,309,455.14,294.825,-1426,6734,-1445,6567,410,555
11881338,458.26,309.675,453.78,295.575,-1415,6741,-1460,6576,410,556
11881340,458.26,310.95,453.7,295.2,-1415,6756,-1461,6572,409,558
11881342,457.7,312.3,455.62,298.65,-1422,6771,-1442,6611,411,553
11881344,457.62,309.3,454.58,294.975,-1422,6736,-1452,6568,408,556
11881346,457.78,307.875,453.14,296.175,-1421,6718,-1469,6582,407,557
11881348,458.42,311.325,453.78,295.65,-1415,6758,-1461,6576,409,559
11881350,457.7,309.75,453.86,295.425,-1423,6739,-1461,6572,406,559
11881352,458.5,310.95,454.66,297.15,-1415,6754,-1453,6592,408,562
11881354,458.66,308.4,455.22,297.375,-1413,6723,-1447,6594,406,562
11881356,458.58,307.95,453.86,295.8,-1413,6718,-1462,6577,412,559
11881358,457.46,308.775,454.82,295.425,-1426,6727,-1451,6571,410,561
11881360,458.18,308.025,454.34,295.95,-1418,6719,-1456,6577,413,557
11881362,456.9,309.075,454.58,293.4,-1432,6731,-1453,6548,411,562
11881364,458.34,309.45,454.98,293.85,-1417,6735,-1450,6553,409,562
11881366,458.18,307.275,454.82,292.275,-1419,6710,-1451,6534,411,562
11881368,457.86,308.475,455.06,292.275,-1422,6724,-1449,6533,410,564
11881370,458.9,307.725,455.94,293.025,-1411,6714,-1439,6542,413,562
11881372,458.1,308.025,455.62,291.975,-1419,6717,-1443,6530,413,564
11881374,459.22,305.7,455.22,293.1,-1407,6689,-1447,6542,417,564
11881376,459.14,306,454.82,290.925,-1409,6693,-1451,6517,415,562
11881378,458.26,305.85,456.42,291.9,-1418,6692,-1435,6528,418,568
11881380,458.58,304.05,455.62,291.45,-1414,6670,-1443,6522,420,567
11881382,459.7,305.325,455.78,291.75,-1403,6684,-1442,6526,416,563
11881384,458.82,304.875,456.1,291.525,-1412,6679,-1439,6523,420,567
11881386,458.9,304.275,456.26,293.025,-1412,6672,-1438,6540,418,572
11881388,458.74,304.575,456.02,291.6,-1414,6675,-1440,6524,416,563
11881390,459.14,304.95,456.1,292.575,-1410,6679,-1440,6535,417,570
11881392,457.94,305.4,456.42,292.05,-1423,6685,-1436,6529,422,564
11881394,457.22,305.7,456.18,290.625,-1431,6688,-1438,6512,420,567
11881396,457.06,303.675,454.9,292.05,-1432,6665,-1453,6529,421,567
11881398,459.38,305.775,455.62,292.65,-1408,6689,-1445,6535,417,569
11881400,459.14,306.075,455.94,292.725,-1410,6692,-1442,6536,412,569
11881402,458.26,304.65,455.62,292.8,-1419,6676,-1445,6537,418,569
11881404,459.62,309.375,456.1,292.95,-1406,6731,-1440,6539,412,566
11881406,458.42,306.525,456.02,292.35,-1418,6698,-1441,6532,419,568
11881408,460.18,307.425,456.26,293.175,-1399,6708,-1439,6542,414,569
11881410,458.82,305.925,455.06,295.35,-1414,6691,-1452,6568,418,570
11881412,457.7,307.725,455.22,294.15,-1426,6713,-1450,6554,413,569
11881414,458.82,310.2,454.9,295.725,-1415,6742,-1454,6574,417,571
11881416,458.58,312.525,455.14,296.325,-1418,6770,-1451,6580,417,566
11881418,459.14,312.075,455.86,295.425,-1412,6765,-1443,6571,415,569
11881420,457.54,314.1,454.74,296.1,-1429,6790,-1455,6579,419,568
11881422,459.3,314.55,454.18,296.625,-1411,6796,-1462,6586,419,567
11881424,458.02,314.85,455.14,295.425,-1424,6800,-1451,6572,423,570
11881426,458.26,314.925,454.82,297.675,-1422,6802,-1455,6600,423,567
11881428,457.46,315.9,455.06,297.75,-1430,6814,-1453,6601,423,569
11881430,456.82,315.225,455.7,297.45,-1437,6808,-1445,6599,421,568
11881432,459.3,316.2,456.26,297.825,-1411,6818,-1439,6604,420,567
11881434,458.58,313.8,454.98,298.125,-1417,6793,-1453,6609,422,566
11881436,457.7,314.625,455.78,297.3,-1427,6802,-1444,6599,421,568
11881438,456.9,315.75,453.94,299.4,-1437,6818,-1465,6626,422,568
11881440,458.9,312,454.26,296.1,-1414,6773,-1460,6587,421,571
11881442,460.26,313.425,454.82,294.75,-1400,6791,-1454,6573,421,566
11881444,457.78,313.35,455.46,296.925,-1426,6791,-1447,6598,420,571
11881446,459.94,314.4,454.9,297.3,-1403,6804,-1454,6605,423,570
11881448,458.18,311.175,454.34,296.4,-1422,6767,-1460,6594,420,573
11881450,459.7,310.725,456.26,293.55,-1406,6762,-1439,6561,421,568
11881452,457.54,309.15,454.5,294.75,-1428,6745,-1458,6576,421,573
11881454,458.34,311.55,454.9,293.925,-1421,6773,-1454,6567,419,574
11881456,458.66,310.2,454.82,292.5,-1417,6758,-1454,6551,424,572
11881458,459.38,308.25,454.9,293.325,-1409,6735,-1454,6561,418,569
11881460,458.66,307.725,455.14,293.85,-1417,6729,-1452,6567,428,573
11881462,459.14,307.875,455.38,291.825,-1412,6731,-1449,6543,420,573
11881464,458.74,305.7,455.86,292.425,-1416,6705,-1444,6550,422,575
11881466,459.54,305.1,454.58,290.7,-1407,6698,-1457,6530,425,573
11881468,459.62,302.625,456.34,291.825,-1406,6669,-1438,6543,425,572
11881470,458.74,306.6,455.3,291.225,-1416,6716,-1450,6537,426,577
11881472,460.18,303.375,455.14,290.025,-1399,6677,-1451,6522,425,574
11881474,460.5,307.65,455.14,290.775,-1397,6728,-1451,6531,423,579
11881476,458.74,304.275,455.38,290.175,-1415,6688,-1448,6524,428,575
11881478,460.18,303.75,455.78,292.275,-1399,6681,-1445,6547,430,577
