Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
11693856,460.1,247.95,422.26,250.575,-999,5735,-1407,5775,520,687
11693858,460.18,248.25,422.58,250.95,-998,5739,-1403,5779,520,692
11693860,460.34,248.55,422.82,251.325,-997,5743,-1400,5784,520,698
11693862,456.98,246.375,422.58,250.575,-1032,5718,-1403,5774,516,702
11693864,458.18,248.7,424.26,252.75,-1020,5745,-1385,5799,525,699
11693866,458.66,248.55,424.18,252.225,-1015,5742,-1386,5793,522,705
11693868,457.06,248.7,425.78,251.475,-1033,5745,-1369,5784,525,708
11693870,458.1,248.1,425.7,252.3,-1021,5737,-1370,5794,524,710
11693872,455.7,247.425,426.1,252,-1047,5730,-1366,5790,528,706
11693874,455.94,250.5,426.1,251.7,-1045,5765,-1366,5786,533,710
11693876,454.5,248.85,426.34,251.175,-1060,5747,-1363,5780,532,709
11693878,456.02,250.125,426.42,252.45,-1044,5761,-1363,5795,532,713
11693880,454.5,248.85,427.22,251.925,-1060,5747,-1354,5788,532,710
11693882,454.58,248.85,427.14,250.725,-1059,5746,-1354,5775,530,713
11693884,455.86,248.475,427.14,250.5,-1045,5741,-1355,5772,535,714
11693886,454.98,247.725,426.5,250.275,-1055,5733,-1361,5770,531,712
11693888,455.14,248.325,426.42,249.6,-1053,5739,-1362,5761,531,709
11693890,455.7,249.9,426.26,250.95,-1047,5758,-1365,5777,532,716
11693892,455.22,247.2,426.58,251.4,-1052,5726,-1361,5782,532,713
11693894,456.18,248.1,427.14,251.175,-1042,5736,-1355,5779,532,716
11693896,454.74,249.15,427.7,251.85,-1058,5749,-1348,5786,531,713
11693898,455.46,249.225,427.62,251.55,-1050,5749,-1350,5782,534,712
11693900,453.94,249,428.1,250.5,-1066,5747,-1344,5771,530,712
11693902,455.78,250.35,428.1,251.7,-1047,5762,-1344,5784,533,714
11693904,453.7,250.725,426.82,250.575,-1069,5766,-1358,5771,533,716
11693906,453.86,250.275,426.98,251.85,-1067,5761,-1357,5786,532,718
11693908,453.22,249.975,427.86,252.15,-1074,5758,-1347,5789,535,717
11693910,454.34,250.8,427.78,251.925,-1062,5767,-1348,5786,535,713
11693912,453.22,251.775,426.98,252.525,-1074,5778,-1357,5793,536,717
11693914,454.34,249.825,428.18,252.675,-1062,5756,-1344,5795,536,720
11693916,453.54,250.65,427.06,251.55,-1070,5765,-1355,5782,534,718
11693918,453.46,250.35,428.74,253.125,-1071,5762,-1337,5800,533,716
11693920,453.14,250.05,428.82,252.525,-1074,5759,-1336,5793,535,718
11693922,453.46,250.725,427.86,254.7,-1071,5766,-1347,5819,535,721
11693924,453.7,251.475,428.66,254.7,-1068,5776,-1339,5819,537,719
11693926,452.66,251.7,426.74,252.45,-1079,5778,-1358,5793,535,719
11693928,453.54,249.9,427.7,255.15,-1069,5758,-1348,5824,534,723
11693930,453.3,251.25,428.5,254.475,-1072,5773,-1339,5817,535,716
11693932,452.18,250.125,428.5,253.8,-1084,5761,-1339,5808,534,718
11693934,452.74,250.2,428.34,253.8,-1078,5762,-1341,5809,532,718
11693936,452.26,250.2,428.98,254.775,-1083,5762,-1334,5820,538,718
11693938,453.14,250.425,429.06,253.125,-1073,5765,-1333,5801,534,718
11693940,452.5,249,427.06,253.5,-1080,5749,-1354,5806,535,719
11693942,453.22,249.9,428.98,253.5,-1072,5759,-1334,5806,536,721
11693944,453.38,248.925,428.1,252.3,-1071,5748,-1343,5793,532,720
11693946,452.58,249.075,427.3,253.65,-1079,5750,-1351,5809,533,718
11693948,452.98,249.45,428.58,251.55,-1075,5754,-1338,5784,533,720
11693950,451.7,249.375,428.5,251.625,-1088,5753,-1339,5785,530,720
11693952,452.74,247.5,427.86,251.85,-1077,5732,-1345,5787,534,724
11693954,452.18,247.65,427.62,252.375,-1083,5734,-1348,5794,532,723
11693956,451.7,247.95,428.1,253.575,-1088,5737,-1343,5807,529,724
11693958,452.42,247.275,427.7,251.625,-1080,5729,-1347,5785,528,718
11693960,452.26,247.425,427.3,250.8,-1082,5731,-1350,5776,525,716
11693962,451.54,248.475,428.34,251.925,-1090,5743,-1339,5789,528,722
11693964,452.26,248.625,428.18,249.3,-1082,5744,-1341,5758,531,717
11693966,451.46,247.125,427.22,250.875,-1091,5727,-1352,5777,527,720
11693968,451.22,247.425,428.5,249.75,-1093,5731,-1338,5763,530,720
11693970,451.78,247.35,427.86,248.775,-1087,5730,-1345,5752,528,719
11693972,453.22,250.2,427.22,252.375,-1072,5762,-1352,5793,530,722
11693974,451.7,246.225,427.86,250.725,-1088,5717,-1345,5774,530,721
11693976,452.1,248.625,428.66,249.675,-1084,5744,-1337,5761,535,721
11693978,450.9,247.05,427.46,251.25,-1097,5726,-1350,5780,529,720
11693980,451.78,249.9,427.38,250.35,-1088,5758,-1351,5769,533,720
11693982,451.78,249.15,427.14,250.575,-1088,5749,-1353,5772,534,725
11693984,451.3,246.9,427.22,249.975,-1093,5723,-1352,5764,529,718
11693986,452.34,248.325,428.98,250.95,-1082,5739,-1333,5775,530,724
11693988,451.7,247.575,428.58,251.025,-1089,5731,-1338,5776,528,725
11693990,451.38,247.425,428.1,252.675,-1092,5730,-1344,5795,527,721
11693992,450.98,248.775,428.42,251.175,-1097,5745,-1340,5778,532,719
11693994,451.46,246.675,428.42,250.95,-1092,5720,-1340,5775,528,720
11693996,451.14,246.6,427.86,251.4,-1095,5720,-1347,5780,528,720
11693998,450.9,247.2,427.78,252.6,-1098,5727,-1348,5794,529,721
11694000,450.74,248.475,428.98,251.625,-1101,5741,-1335,5782,529,723
11694002,450.18,246.9,427.3,251.625,-1107,5723,-1353,5783,526,721
11694004,451.62,249.525,428.58,252.15,-1092,5754,-1339,5789,535,726
11694006,450.58,247.65,427.78,253.2,-1102,5732,-1348,5802,533,723
11694008,450.98,248.175,428.58,252.45,-1098,5738,-1340,5793,532,722
11694010,449.46,248.1,428.42,251.25,-1115,5737,-1341,5779,536,723
11694012,451.22,247.35,427.94,253.725,-1095,5729,-1347,5807,532,728
11694014,450.5,246.6,428.18,253.5,-1104,5721,-1344,5805,527,727
11694016,451.62,248.7,429.22,249.825,-1092,5744,-1333,5763,534,728
11694018,450.9,248.1,428.74,250.95,-1099,5738,-1338,5776,534,722
11694020,451.3,249.15,428.42,252.225,-1095,5750,-1342,5791,533,725
11694022,450.5,248.625,427.78,252.525,-1104,5744,-1349,5795,533,725
11694024,450.58,248.175,427.94,252.825,-1103,5739,-1348,5798,532,728
11694026,451.78,249.6,428.5,252.75,-1091,5756,-1342,5798,532,723
11694028,450.58,247.725,428.66,252.675,-1103,5734,-1340,5796,532,723
11694030,451.62,248.25,427.78,251.775,-1092,5741,-1349,5787,532,723
11694032,451.22,249.3,428.26,253.425,-1097,5753,-1345,5806,533,724
11694034,450.98,249.225,427.22,251.4,-1100,5753,-1356,5783,533,723
11694036,450.26,249,428.98,253.8,-1108,5750,-1337,5811,531,726
11694038,451.86,250.05,428.34,255.15,-1091,5762,-1344,5827,534,722
11694040,451.54,249,429.78,252.525,-1093,5750,-1328,5796,530,723
11694042,450.5,247.05,428.34,253.575,-1105,5729,-1344,5809,526,723
11694044,451.14,247.575,428.26,253.95,-1098,5735,-1345,5814,530,722
11694046,450.9,248.4,428.66,250.875,-1101,5745,-1341,5778,529,719
11694048,451.06,247.2,428.18,252.675,-1099,5731,-1346,5799,525,721
11694050,452.02,248.775,428.66,252.375,-1090,5750,-1341,5796,531,721
11694052,451.54,248.925,429.38,251.025,-1095,5751,-1334,5781,529,722
11694054,451.86,249.225,428.82,251.025,-1092,5755,-1340,5781,530,723
11694056,450.98,247.425,429.22,250.95,-1100,5734,-1336,5780,529,716
11694058,451.78,247.2,429.22,251.025,-1093,5732,-1336,5781,530,721
11694060,450.9,249.6,427.78,250.35,-1102,5760,-1351,5774,531,722
11694062,450.9,247.8,428.5,251.625,-1103,5739,-1344,5789,525,718
11694064,450.26,245.4,427.86,252.675,-1109,5712,-1351,5801,527,725
11694066,451.46,246.075,427.86,249.75,-1096,5720,-1351,5768,525,721
11694068,451.54,247.5,428.02,251.325,-1096,5736,-1350,5786,527,721
11694070,451.14,246.675,427.7,253.05,-1101,5727,-1354,5806,525,722
11694072,451.78,249.675,428.5,256.8,-1095,5761,-1346,5849,527,728
11694074,452.82,252.825,428.66,257.55,-1084,5797,-1345,5857,530,727
11694076,455.78,257.475,430.18,263.55,-1052,5850,-1329,5926,526,726
11694078,459.54,260.85,432.98,272.1,-1013,5888,-1300,6024,522,729
11694080,461.62,267.9,435.62,277.575,-991,5969,-1273,6086,526,716
11694082,466.18,274.275,439.54,282.975,-942,6040,-1231,6148,514,720
11694084,472.26,283.275,443.3,289.425,-878,6143,-1191,6222,522,715
11694086,474.98,289.8,444.18,293.7,-849,6217,-1182,6271,517,717
11694088,479.94,291,445.78,299.025,-796,6230,-1166,6332,515,703
11694090,482.1,297.75,446.42,308.55,-773,6307,-1160,6443,519,701
11694092,483.22,303.525,446.98,310.425,-761,6375,-1155,6464,513,701
11694094,484.66,305.55,445.94,311.475,-746,6398,-1166,6477,516,698
11694096,483.54,307.5,446.42,313.5,-758,6420,-1160,6500,514,701
11694098,483.38,306.75,445.3,313.425,-760,6411,-1173,6499,515,705
11694100,482.58,308.55,444.58,312.3,-769,6432,-1180,6486,516,703
11694102,480.18,306.375,444.9,312.975,-794,6408,-1176,6494,519,702
11694104,480.1,306.225,445.14,314.025,-794,6406,-1174,6506,515,709
11694106,477.86,306.525,445.54,314.25,-819,6410,-1170,6508,516,707
11694108,477.62,306.45,445.86,314.4,-822,6409,-1167,6510,510,706
11694110,478.1,308.175,447.3,314.025,-816,6429,-1150,6505,513,708
11694112,478.82,307.125,446.42,313.875,-808,6416,-1160,6504,513,706
11694114,478.1,308.7,446.5,314.1,-815,6435,-1159,6506,510,707
11694116,477.62,309.3,447.22,314.85,-821,6442,-1151,6515,510,705
11694118,477.62,308.625,447.46,314.325,-821,6434,-1148,6509,512,701
11694120,476.58,307.8,447.06,315.3,-832,6425,-1152,6520,511,710
11694122,477.54,306.675,447.7,315.075,-821,6411,-1145,6518,511,705
11694124,479.38,308.775,447.22,314.475,-801,6435,-1150,6511,509,700
11694126,478.34,307.65,447.54,313.725,-813,6422,-1147,6502,510,696
11694128,477.3,309.45,448.18,315.825,-824,6443,-1140,6526,510,701
11694130,478.18,310.125,448.26,315.6,-814,6452,-1139,6524,510,698
11694132,478.1,309.675,448.18,313.2,-815,6446,-1139,6495,514,698
11694134,478.26,311.175,448.5,315.225,-813,6464,-1136,6520,508,699
11694136,477.38,305.25,448.42,314.85,-822,6395,-1137,6515,512,701
11694138,476.66,308.325,449.46,314.7,-830,6431,-1125,6513,505,699
11694140,477.78,309.45,448.58,314.625,-818,6444,-1135,6512,509,698
11694142,476.9,306.525,448.74,314.925,-828,6410,-1134,6516,511,699
11694144,476.58,304.275,449.54,313.725,-831,6384,-1124,6501,509,698
11694146,476.58,306.075,448.1,314.475,-831,6405,-1140,6511,507,697
11694148,476.82,307.8,448.98,314.4,-828,6424,-1130,6509,508,700
11694150,477.14,305.625,448.82,314.1,-825,6399,-1131,6505,508,697
11694152,477.22,304.5,447.7,312.675,-823,6386,-1144,6489,508,694
11694154,477.46,305.775,449.46,313.425,-821,6400,-1124,6497,510,694
11694156,477.22,306.225,449.38,312.75,-823,6405,-1125,6489,511,695
11694158,477.38,303.675,449.62,312.6,-821,6375,-1122,6486,509,697
11694160,477.22,304.725,448.9,312.825,-823,6387,-1130,6489,508,698
11694162,476.74,305.1,451.06,312.975,-828,6391,-1108,6489,510,701
11694164,477.62,307.875,449.7,313.125,-820,6423,-1122,6492,510,699
11694166,478.26,305.925,450.34,312.825,-812,6399,-1115,6486,505,698
11694168,477.62,302.85,448.58,312.975,-818,6364,-1135,6489,509,696
11694170,477.78,306.075,450.26,311.625,-817,6400,-1116,6471,508,698
11694172,477.54,306.9,448.9,311.475,-820,6409,-1130,6470,507,702
11694174,476.98,305.25,450.66,312.975,-825,6390,-1111,6486,507,706
11694176,477.3,307.5,450.1,312.9,-822,6416,-1117,6486,505,697
11694178,476.9,304.8,449.54,313.575,-826,6383,-1124,6493,508,694
11694180,476.74,309.75,450.1,313.2,-829,6441,-1117,6488,512,695
11694182,477.14,305.85,450.74,313.5,-824,6394,-1111,6490,507,697
11694184,476.26,306.525,450.9,314.475,-834,6402,-1109,6502,509,698
11694186,474.74,308.55,450.26,315.075,-850,6425,-1116,6507,511,698
11694188,475.94,308.1,448.82,312.6,-837,6420,-1132,6479,508,690
11694190,475.94,308.775,450.34,313.125,-837,6426,-1114,6484,506,694
11694192,476.82,308.55,451.14,313.575,-828,6423,-1106,6489,505,697
11694194,476.26,308.325,451.38,313.05,-834,6420,-1104,6482,502,694
11694196,474.74,307.275,451.3,314.25,-850,6408,-1104,6496,506,698
11694198,474.1,307.95,452.42,314.775,-857,6416,-1093,6501,511,694
11694200,475.14,308.925,450.98,314.25,-847,6427,-1109,6496,507,691
11694202,474.5,309.3,451.38,315.75,-853,6432,-1104,6513,506,700
11694204,474.34,308.325,450.42,314.175,-855,6420,-1115,6495,505,693
11694206,475.54,307.05,450.58,313.575,-842,6405,-1113,6487,508,687
11694208,475.62,308.475,449.54,313.8,-841,6421,-1125,6490,508,689
