Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
9335286,462.98,314.025,462.82,310.725,-1921,5097,-1924,5059,595,760
9335288,460.66,310.8,460.66,307.425,-1918,5102,-1920,5064,594,760
9335290,461.54,308.55,460.82,307.275,-1909,5076,-1918,5063,598,765
9335292,459.14,307.725,460.82,306.975,-1936,5070,-1918,5059,598,768
9335294,460.82,309.225,459.62,307.425,-1917,5085,-1931,5066,595,768
9335296,460.42,311.475,461.62,307.65,-1921,5111,-1909,5066,594,770
9335298,459.86,310.05,460.74,308.7,-1928,5095,-1919,5079,601,772
9335300,461.22,310.05,461.22,306.6,-1913,5094,-1915,5054,598,771
9335302,460.02,310.05,462.02,306.6,-1926,5095,-1906,5054,600,768
9335304,460.66,310.5,459.78,306.45,-1919,5099,-1931,5054,601,775
9335306,460.02,309.375,460.5,308.475,-1928,5087,-1923,5076,599,774
9335308,460.58,309.975,460.98,306.525,-1921,5093,-1919,5054,603,774
9335310,459.7,309.45,460.58,309.45,-1932,5089,-1923,5087,604,775
9335312,460.02,308.175,461.38,309.15,-1929,5074,-1913,5083,599,772
9335314,460.58,310.05,460.58,307.2,-1923,5094,-1924,5062,598,775
9335316,460.9,308.775,461.22,307.5,-1920,5080,-1917,5065,598,769
9335318,460.66,309.15,460.1,307.2,-1923,5084,-1930,5062,595,771
9335320,460.18,308.925,460.66,306.375,-1928,5082,-1925,5052,598,773
9335322,460.42,308.925,460.5,306.075,-1926,5081,-1927,5049,597,772
9335324,459.06,306.975,460.34,306.6,-1942,5060,-1928,5055,601,769
9335326,459.78,307.05,460.42,306,-1935,5060,-1929,5048,602,772
9335328,460.02,307.125,459.94,305.925,-1933,5061,-1934,5048,598,773
9335330,459.86,307.8,460.82,305.25,-1934,5068,-1925,5039,599,771
9335332,461.14,307.725,460.74,307.5,-1921,5067,-1925,5064,602,775
9335334,461.46,308.1,461.22,304.5,-1918,5070,-1922,5029,600,766
9335336,460.82,307.05,460.9,307.2,-1925,5059,-1924,5061,600,775
9335338,460.02,309.3,459.7,307.05,-1934,5085,-1938,5059,601,781
9335340,461.46,307.05,460.58,306.6,-1919,5058,-1928,5054,596,776
9335342,460.9,309.75,460.18,307.65,-1924,5089,-1933,5066,599,780
9335344,460.98,309.75,461.06,308.475,-1923,5088,-1923,5074,603,777
9335346,461.7,308.325,459.22,309.225,-1916,5071,-1944,5084,601,773
9335348,460.42,309.3,460.9,309,-1931,5084,-1925,5080,604,777
9335350,460.9,310.05,461.14,309.3,-1925,5091,-1923,5082,606,776
9335352,459.62,309.9,460.82,308.7,-1939,5091,-1927,5076,604,778
9335354,460.42,311.775,462.02,310.275,-1930,5111,-1913,5092,600,774
9335356,460.66,312.75,460.58,310.05,-1927,5122,-1929,5091,602,774
9335358,459.7,311.7,460.26,309.375,-1938,5111,-1933,5083,601,774
9335360,460.42,310.725,460.1,310.575,-1931,5099,-1934,5098,601,776
9335362,460.5,312.975,461.06,309.825,-1929,5124,-1924,5088,598,770
9335364,459.14,312.225,460.02,311.175,-1944,5117,-1936,5104,597,773
9335366,460.1,311.925,461.38,310.875,-1935,5112,-1921,5099,594,763
9335368,459.62,312.15,461.06,310.725,-1939,5115,-1924,5098,597,769
9335370,459.86,313.875,459.62,309.675,-1937,5134,-1941,5087,598,766
9335372,460.82,311.025,460.18,310.725,-1928,5101,-1934,5098,597,773
9335374,460.42,310.125,461.54,310.95,-1933,5091,-1920,5099,597,765
9335376,460.42,312.375,461.06,308.4,-1932,5117,-1927,5071,598,774
9335378,461.54,310.875,460.5,310.575,-1921,5099,-1932,5096,595,770
9335380,459.46,311.925,461.46,308.4,-1943,5113,-1923,5070,595,768
9335382,460.82,312.525,460.1,310.275,-1928,5118,-1937,5093,595,770
9335384,460.1,310.8,459.46,309.075,-1937,5099,-1945,5080,596,771
9335386,459.54,309.675,461.46,309.6,-1944,5087,-1924,5083,598,766
9335388,461.54,311.1,461.78,307.275,-1922,5100,-1921,5057,598,767
9335390,461.62,309.825,462.02,309,-1923,5086,-1918,5076,596,769
9335392,460.1,309.075,461.46,308.25,-1939,5078,-1924,5068,596,770
9335394,461.3,310.35,461.46,307.875,-1926,5092,-1925,5064,599,766
9335396,461.54,309.225,462.26,308.925,-1924,5079,-1916,5075,597,770
9335398,461.86,308.25,462.26,307.05,-1921,5067,-1917,5053,597,766
9335400,462.42,309.375,460.5,308.025,-1914,5079,-1936,5065,600,770
9335402,461.3,309.075,461.14,307.05,-1926,5077,-1929,5053,598,771
9335404,463.3,308.4,462.1,305.175,-1905,5067,-1920,5032,593,767
9335406,459.94,311.475,461.46,306.3,-1940,5105,-1926,5044,596,767
9335408,460.66,307.575,461.46,305.4,-1934,5059,-1927,5035,593,763
9335410,461.38,307.35,461.7,306.3,-1927,5056,-1924,5043,597,763
9335412,460.1,306.75,461.14,306.9,-1941,5051,-1930,5051,593,765
9335414,461.38,310.125,461.22,307.8,-1926,5087,-1928,5061,592,764
9335416,462.5,309,461.22,307.8,-1914,5073,-1928,5061,595,770
9335418,461.78,310.425,461.7,308.25,-1921,5090,-1923,5065,592,765
9335420,460.42,310.725,461.78,308.1,-1936,5094,-1922,5064,591,758
9335422,462.82,311.025,461.78,309.3,-1909,5095,-1921,5076,591,757
9335424,461.46,310.5,461.22,309.3,-1924,5091,-1928,5077,593,759
9335426,459.7,310.575,460.66,309.9,-1943,5093,-1933,5084,589,761
9335428,462.1,311.25,461.62,307.875,-1917,5098,-1923,5060,591,758
9335430,461.38,313.575,461.06,310.8,-1922,5125,-1928,5093,590,754
9335432,461.22,312,461.06,310.95,-1926,5107,-1928,5095,588,762
9335434,461.78,314.175,461.38,309.525,-1917,5131,-1924,5078,590,762
9335436,461.94,315.975,461.06,312.9,-1915,5151,-1926,5117,589,757
9335438,460.66,315.6,462.34,310.575,-1929,5148,-1913,5089,583,760
9335440,462.1,315.3,461.38,312.525,-1913,5143,-1923,5112,589,758
9335442,461.22,315.825,461.38,311.25,-1922,5150,-1922,5097,589,755
9335444,460.58,313.5,461.54,311.25,-1930,5124,-1921,5097,589,759
9335446,461.46,314.85,462.5,312.375,-1919,5139,-1910,5109,586,755
9335448,461.62,314.25,462.18,313.575,-1918,5131,-1912,5123,588,756
9335450,460.5,315.75,461.46,312.15,-1929,5150,-1920,5108,585,754
