Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
10268431,444.82,311.85,467.86,319.425,458,1051,709,1130,1101,1017
10268433,445.7,312.15,468.26,318.75,468,1054,714,1122,1101,1017
10268435,445.54,312,467.7,319.425,466,1053,708,1131,1102,1014
10268437,445.7,313.275,467.54,319.125,468,1067,705,1127,1100,1018
10268439,445.46,313.35,466.82,320.55,465,1068,698,1143,1101,1016
10268441,445.46,313.35,467.94,319.875,465,1068,710,1136,1101,1018
10268443,445.46,313.65,468.42,318.75,465,1072,715,1123,1102,1021
10268445,445.62,313.875,467.78,319.65,467,1074,708,1134,1100,1022
10268447,445.06,313.275,468.66,320.55,460,1068,717,1144,1103,1023
10268449,445.86,314.25,467.46,319.875,469,1079,704,1136,1103,1025
10268451,445.46,314.925,468.26,320.85,465,1087,714,1147,1106,1024
10268453,445.7,315.075,468.1,320.25,468,1089,711,1141,1106,1024
10268455,446.1,316.2,467.78,321.9,473,1102,709,1160,1107,1025
10268457,445.06,316.5,468.5,321.375,462,1106,717,1154,1108,1025
10268459,445.46,316.875,468.9,321.75,467,1110,722,1158,1110,1025
10268461,444.98,316.35,468.58,321.675,462,1104,719,1158,1109,1025
10268463,444.58,317.475,467.14,321.15,459,1118,703,1153,1109,1026
10268465,445.3,317.55,468.5,323.325,466,1118,718,1177,1108,1023
10268467,444.74,319.65,468.1,322.2,461,1143,714,1166,1112,1023
10268469,444.26,318.9,468.66,323.4,456,1135,721,1179,1110,1024
10268471,444.42,319.05,468.58,324.075,458,1138,721,1188,1110,1024
10268473,444.18,319.575,469.14,322.65,455,1143,727,1172,1110,1022
10268475,444.58,320.175,468.5,322.65,461,1151,720,1173,1107,1024
10268477,444.34,319.5,469.3,323.175,458,1143,729,1178,1107,1024
10268479,444.74,318.45,468.74,323.1,462,1133,724,1178,1109,1026
10268481,444.66,318.3,468.58,321.75,462,1131,721,1163,1110,1026
10268483,444.82,317.85,468.34,322.125,464,1127,719,1169,1113,1028
10268485,444.74,316.5,468.1,321.75,463,1112,717,1165,1111,1027
10268487,444.9,317.025,468.42,321.825,466,1119,721,1166,1110,1025
10268489,444.82,317.1,468.98,322.2,464,1119,727,1171,1113,1027
10268491,444.58,316.8,469.3,321.6,462,1117,731,1165,1115,1027
10268493,444.82,317.325,468.1,321.525,466,1123,718,1164,1111,1031
10268495,444.66,316.8,467.86,321.525,464,1117,717,1164,1112,1027
10268497,444.26,314.7,467.86,319.275,459,1094,715,1139,1114,1028
10268499,444.5,316.275,468.1,320.475,463,1111,719,1152,1113,1029
10268501,444.82,314.1,467.46,317.55,466,1087,712,1119,1112,1032
10268503,444.66,312.675,466.74,321.075,464,1071,704,1160,1109,1027
10268505,444.26,314.475,468.5,320.1,460,1091,723,1148,1114,1029
10268507,445.22,312.3,467.3,319.725,470,1067,711,1144,1114,1029
10268509,444.74,311.925,466.82,318,464,1062,705,1125,1116,1032
10268511,445.46,313.2,467.86,319.275,473,1077,716,1139,1114,1028
10268513,444.66,312.9,466.58,318.675,464,1073,703,1132,1116,1030
10268515,444.66,312.225,466.66,318.3,464,1065,703,1128,1119,1029
10268517,443.94,311.85,465.7,319.35,456,1061,693,1140,1117,1029
10268519,444.26,312.975,467.86,317.1,460,1073,716,1113,1119,1034
10268521,444.58,311.925,467.78,317.55,463,1061,715,1118,1120,1035
10268523,443.78,312.9,466.9,317.7,454,1072,706,1119,1116,1035
10268525,443.86,312.15,466.66,318.9,456,1063,704,1133,1123,1033
10268527,443.78,313.65,467.3,318.075,454,1079,710,1122,1119,1032
10268529,443.94,313.725,468.02,319.35,456,1079,718,1137,1119,1032
10268531,443.7,313.275,468.1,320.1,453,1073,719,1144,1122,1032
10268533,443.46,314.175,467.46,317.625,451,1084,711,1116,1123,1036
10268535,443.14,314.325,467.86,319.125,448,1085,716,1132,1118,1034
10268537,442.98,314.625,467.7,318.75,446,1088,714,1128,1122,1033
10268539,443.22,315.825,467.7,321,448,1101,714,1153,1120,1030
10268541,443.78,316.125,468.34,318.6,454,1105,720,1126,1122,1034
10268543,442.98,314.55,468.26,319.65,445,1087,720,1137,1125,1034
10268545,443.06,314.85,468.26,318.3,445,1090,719,1122,1122,1035
10268547,442.9,315.3,467.14,319.35,444,1094,707,1133,1128,1037
10268549,442.26,314.475,467.06,319.125,436,1085,706,1131,1126,1037
10268551,443.3,315.525,467.86,319.575,447,1097,714,1136,1124,1036
10268553,443.46,314.55,467.14,318.975,448,1086,706,1129,1125,1039
10268555,442.9,315.525,467.06,320.175,442,1096,704,1142,1124,1035
10268557,442.82,314.625,467.38,320.25,441,1086,708,1143,1126,1038
10268559,443.38,315.225,466.58,318.375,447,1092,698,1122,1126,1041
10268561,442.82,314.7,467.22,318.675,440,1087,705,1125,1126,1037
10268563,442.58,314.625,467.06,320.625,437,1086,704,1147,1128,1033
10268565,442.9,315.3,467.7,316.725,441,1094,709,1102,1126,1048
10268567,443.14,315.75,466.74,318.825,442,1098,699,1127,1129,1039
10268569,442.58,315.45,466.66,319.425,436,1095,698,1134,1127,1034
10268571,442.9,315.45,467.14,318.45,438,1095,702,1122,1126,1036
10268573,442.5,315.6,466.74,319.35,434,1097,698,1133,1128,1039
10268575,442.66,315.375,466.98,320.4,436,1094,700,1144,1126,1035
10268577,443.14,315.3,465.94,318.825,440,1094,689,1126,1127,1039
10268579,443.46,315.225,466.18,319.2,443,1092,690,1131,1129,1048
10268581,442.34,315.45,466.5,317.325,431,1095,693,1110,1130,1046
10268583,442.5,315.45,466.66,318.525,432,1095,694,1123,1130,1044
10268585,442.98,314.175,466.34,320.25,437,1081,691,1143,1130,1046
10268587,443.14,315,465.86,316.35,438,1090,683,1099,1132,1048
10268589,442.26,314.85,466.98,320.625,428,1089,697,1147,1133,1049
10268591,442.34,314.55,466.9,317.1,428,1085,694,1107,1131,1050
10268593,442.74,314.4,466.34,317.625,433,1083,688,1113,1135,1049
10268595,442.82,315.975,466.1,320.25,433,1101,685,1143,1133,1044
10268597,443.3,314.775,465.46,317.775,437,1088,678,1115,1134,1047
10268599,442.34,314.775,466.1,319.425,426,1087,684,1133,1135,1046
10268601,441.86,315.15,465.78,319.875,421,1092,681,1138,1133,1047
10268603,442.66,314.55,466.42,318.15,429,1085,687,1119,1135,1048
10268605,442.98,315.075,465.78,319.65,432,1090,680,1136,1137,1047
10268607,442.82,314.625,466.34,319.575,430,1086,686,1135,1135,1054
