Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
7116778,487.3,314.85,456.34,326.625,-1532,2405,-1865,2560,1215,1336
7116780,487.22,314.25,456.42,326.7,-1533,2399,-1864,2561,1210,1333
7116782,487.14,313.725,456.42,326.85,-1534,2393,-1863,2562,1207,1331
7116784,488.58,315.075,456.1,326.325,-1518,2407,-1867,2557,1202,1332
7116786,488.02,313.2,455.94,326.55,-1524,2386,-1869,2559,1210,1339
7116788,487.78,312.825,455.06,326.325,-1527,2382,-1879,2558,1209,1342
7116790,488.42,312.975,455.06,328.425,-1520,2383,-1878,2582,1206,1337
7116792,488.5,313.2,456.18,327.9,-1518,2385,-1865,2574,1205,1335
7116794,488.42,313.425,456.58,325.95,-1519,2388,-1861,2552,1204,1341
7116796,488.34,312.525,455.86,326.775,-1519,2377,-1868,2561,1207,1334
7116798,489.38,311.925,457.22,325.35,-1509,2369,-1854,2544,1210,1335
7116800,488.98,312.675,456.58,326.175,-1512,2378,-1860,2553,1205,1337
7116802,488.58,313.725,456.18,326.025,-1516,2390,-1864,2551,1200,1337
7116804,488.9,313.275,456.5,325.05,-1512,2384,-1860,2540,1207,1333
7116806,489.46,311.775,455.7,326.4,-1507,2367,-1869,2556,1204,1335
7116808,489.3,312.525,456.9,326.325,-1508,2375,-1855,2554,1206,1333
7116810,489.7,311.55,456.42,325.125,-1504,2364,-1861,2541,1209,1341
7116812,489.06,312.975,457.62,326.1,-1510,2380,-1847,2550,1206,1334
7116814,489.3,311.175,457.62,325.8,-1508,2360,-1848,2546,1213,1336
7116816,489.78,311.475,457.22,325.275,-1502,2362,-1852,2540,1213,1336
7116818,490.18,312.6,457.14,326.55,-1497,2374,-1852,2555,1210,1338
7116820,490.34,311.925,457.62,326.4,-1496,2366,-1846,2553,1211,1336
7116822,490.5,313.2,457.38,326.925,-1493,2380,-1849,2559,1211,1336
7116824,489.86,312.225,457.3,327,-1500,2369,-1849,2559,1211,1335
7116826,489.54,311.925,455.94,326.925,-1504,2366,-1865,2559,1212,1342
7116828,489.78,313.5,456.82,327.3,-1501,2383,-1854,2562,1205,1336
7116830,489.94,312.15,456.02,327.225,-1500,2367,-1864,2562,1209,1337
7116832,489.7,312.075,456.98,327.3,-1503,2367,-1853,2562,1209,1334
7116834,489.38,313.2,455.86,328.65,-1506,2380,-1865,2579,1204,1337
7116836,488.74,311.7,456.74,328.2,-1514,2363,-1856,2572,1209,1330
7116838,489.54,311.775,456.1,327.675,-1505,2363,-1864,2567,1212,1328
7116840,488.82,315.975,456.1,328.125,-1512,2411,-1864,2572,1201,1325
7116842,487.86,314.25,455.54,327.375,-1524,2392,-1871,2564,1202,1325
7116844,488.9,314.85,454.58,326.775,-1514,2399,-1883,2558,1206,1322
7116846,488.02,315,454.58,328.8,-1523,2402,-1882,2582,1206,1328
7116848,488.02,314.475,454.58,327.225,-1525,2395,-1884,2564,1199,1321
7116850,487.46,315,455.06,328.575,-1531,2402,-1879,2579,1200,1321
7116852,486.66,315.6,454.82,327.75,-1541,2411,-1884,2571,1201,1319
7116854,487.22,314.85,454.34,328.8,-1536,2401,-1889,2582,1201,1321
7116856,487.14,314.25,453.86,327.675,-1540,2395,-1897,2571,1203,1322
7116858,485.7,313.5,453.62,329.55,-1556,2388,-1899,2593,1206,1322
7116860,485.3,314.625,453.54,328.65,-1562,2402,-1903,2584,1205,1324
7116862,485.3,314.85,453.06,328.125,-1562,2404,-1909,2578,1200,1322
7116864,484.1,315.975,453.14,328.275,-1578,2419,-1911,2580,1195,1327
7116866,484.82,314.925,452.66,327.6,-1571,2407,-1917,2573,1199,1325
7116868,484.26,313.95,452.5,327.675,-1580,2397,-1922,2576,1200,1330
7116870,483.7,313.425,452.26,328.65,-1587,2391,-1924,2586,1203,1325
7116872,483.54,314.25,451.94,327.15,-1592,2402,-1932,2571,1199,1326
7116874,483.38,315.525,451.78,326.7,-1593,2416,-1934,2566,1205,1330
7116876,483.22,313.125,450.98,328.2,-1601,2391,-1947,2585,1207,1329
7116878,483.78,315.225,451.62,325.425,-1594,2414,-1940,2553,1204,1333
7116880,482.5,312.75,450.98,326.625,-1613,2389,-1951,2569,1212,1336
7116882,481.38,312.825,450.1,326.55,-1625,2390,-1961,2569,1207,1324
7116884,482.9,314.55,450.18,325.95,-1613,2411,-1965,2563,1206,1323
7116886,482.1,314.1,449.46,326.4,-1622,2406,-1973,2568,1205,1328
7116888,480.34,314.025,449.78,327.6,-1645,2407,-1974,2584,1204,1325
7116890,481.62,313.65,450.18,325.875,-1632,2403,-1970,2564,1206,1318
7116892,480.74,316.05,449.7,327.675,-1646,2432,-1980,2586,1200,1322
7116894,480.18,313.875,448.9,326.325,-1653,2408,-1990,2571,1199,1318
7116896,480.66,314.025,449.06,325.5,-1652,2411,-1993,2563,1201,1316
7116898,481.14,313.275,448.98,325.8,-1648,2402,-1994,2567,1202,1317
7116900,480.02,313.95,449.14,326.1,-1664,2412,-1997,2572,1202,1315
7116902,480.42,313.35,449.22,326.25,-1661,2405,-1996,2573,1205,1312
7116904,480.82,313.95,448.82,326.4,-1660,2413,-2005,2577,1203,1316
7116906,480.98,313.2,449.22,326.775,-1658,2404,-2000,2581,1206,1314
7116908,480.58,312.9,448.26,327.225,-1667,2403,-2015,2589,1206,1317
7116910,480.74,314.85,448.82,327.75,-1665,2424,-2009,2594,1204,1316
7116912,481.38,315.375,449.78,326.775,-1662,2432,-2003,2584,1200,1315
7116914,480.98,314.55,449.38,327.975,-1666,2423,-2006,2598,1201,1316
7116916,481.14,313.725,449.06,328.725,-1669,2415,-2014,2609,1207,1315
7116918,482.1,313.425,448.74,327.75,-1659,2411,-2017,2598,1209,1320
7116920,481.3,316.275,449.38,328.275,-1670,2446,-2014,2606,1198,1315
7116922,481.62,316.725,449.38,328.65,-1666,2451,-2013,2610,1201,1319
7116924,482.18,315.9,448.34,329.4,-1664,2442,-2027,2621,1205,1320
7116926,481.94,314.4,449.38,328.8,-1667,2425,-2017,2613,1206,1319
7116928,481.54,315.15,449.78,328.65,-1674,2436,-2014,2612,1202,1318
7116930,482.02,316.5,449.86,328.425,-1668,2452,-2014,2610,1202,1325
7116932,482.1,315.075,449.94,328.95,-1669,2437,-2014,2618,1206,1316
7116934,482.5,316.125,449.94,329.325,-1664,2448,-2014,2622,1206,1317
7116936,482.9,315.6,450.74,327.975,-1661,2444,-2008,2608,1200,1317
7116938,483.54,316.725,450.42,328.8,-1654,2456,-2011,2617,1195,1315
7116940,483.7,315.75,450.98,329.1,-1653,2447,-2006,2622,1202,1315
7116942,483.94,317.55,451.3,328.05,-1650,2467,-2003,2610,1194,1312
7116944,483.7,316.8,449.7,328.8,-1653,2461,-2020,2622,1196,1308
7116946,484.34,317.25,450.82,328.05,-1646,2465,-2008,2612,1194,1313
7116948,484.34,317.7,452.18,327.375,-1647,2472,-1994,2606,1187,1316
7116950,484.5,316.8,451.3,328.2,-1645,2462,-2003,2616,1192,1313
7116952,485.62,314.7,451.78,327.675,-1633,2439,-1998,2610,1199,1312
7116954,486.34,318.45,451.38,328.05,-1624,2480,-2002,2615,1187,1310
7116956,486.5,317.25,452.1,329.475,-1622,2469,-1993,2632,1186,1304
7116958,487.7,317.4,452.74,328.5,-1609,2470,-1986,2621,1192,1311
7116960,487.46,315.3,452.66,328.875,-1612,2447,-1986,2626,1189,1312
7116962,487.22,316.2,452.66,327.15,-1614,2457,-1987,2607,1193,1307
7116964,488.42,316.95,452.18,327.75,-1599,2466,-1990,2615,1191,1312
7116966,488.26,315.525,452.18,328.275,-1601,2450,-1990,2621,1196,1310
7116968,488.58,314.475,453.06,327.825,-1597,2439,-1979,2616,1199,1311
7116970,488.82,317.475,452.34,328.65,-1593,2473,-1987,2626,1194,1312
7116972,488.5,315.675,453.54,329.25,-1595,2453,-1971,2633,1194,1307
7116974,489.86,312.9,453.14,328.575,-1582,2421,-1976,2626,1208,1323
7116976,489.54,315.975,453.38,328.725,-1582,2457,-1971,2628,1203,1319
7116978,490.02,315.6,453.14,329.925,-1577,2453,-1973,2642,1210,1317
7116980,490.58,315.15,452.66,328.875,-1569,2448,-1977,2631,1215,1314
7116982,490.02,317.175,452.34,328.8,-1574,2471,-1980,2630,1206,1322
7116984,489.38,313.875,451.86,329.7,-1580,2435,-1983,2642,1211,1320
7116986,490.58,315,452.58,329.1,-1566,2447,-1975,2634,1207,1315
7116988,489.38,315.9,452.34,330.375,-1576,2459,-1975,2650,1207,1315
7116990,489.54,316.575,452.02,331.5,-1575,2467,-1978,2663,1205,1310
7116992,489.46,317.925,452.82,331.125,-1573,2482,-1967,2658,1205,1313
7116994,490.5,318.15,452.1,331.95,-1562,2484,-1974,2669,1210,1314
7116996,489.7,318.45,452.42,332.7,-1567,2488,-1969,2678,1204,1313
7116998,489.54,319.575,452.26,334.5,-1569,2502,-1970,2698,1197,1305
7117000,489.14,319.5,451.94,334.65,-1570,2502,-1970,2701,1198,1308
7117002,488.98,319.95,451.78,334.8,-1572,2507,-1972,2703,1197,1304
7117004,489.54,319.725,451.14,334.8,-1564,2505,-1976,2704,1205,1308
7117006,490.98,320.775,451.46,335.25,-1548,2516,-1973,2709,1208,1307
