Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
7170950,471.7,319.725,462.42,322.8,-1525,2449,-1624,2493,1214,1308
7170952,472.18,319.8,461.38,321,-1520,2450,-1637,2474,1212,1315
7170954,471.38,317.925,460.34,321.375,-1530,2430,-1648,2479,1224,1314
7170956,471.22,321.375,461.14,320.625,-1529,2470,-1639,2470,1217,1315
7170958,471.54,318,460.58,321.6,-1528,2431,-1645,2482,1215,1313
7170960,471.22,318.675,460.9,321.825,-1531,2439,-1641,2485,1216,1313
7170962,470.82,317.625,461.54,321.225,-1536,2428,-1635,2477,1214,1314
7170964,471.38,320.7,460.82,321.525,-1528,2463,-1643,2482,1222,1315
7170966,470.1,319.125,460.26,321.45,-1543,2446,-1649,2481,1213,1310
7170968,470.02,318.225,460.26,321.9,-1545,2436,-1649,2486,1216,1314
7170970,470.34,319.125,459.62,320.7,-1541,2447,-1657,2474,1214,1314
7170972,469.62,318,459.7,320.775,-1551,2434,-1657,2474,1209,1310
7170974,469.62,316.275,459.06,319.725,-1552,2415,-1664,2463,1211,1314
7170976,469.78,318.3,459.78,319.2,-1549,2438,-1658,2457,1218,1312
7170978,470.1,318.675,459.94,319.35,-1546,2442,-1657,2459,1208,1310
7170980,470.02,315.75,458.5,319.575,-1549,2409,-1672,2463,1217,1311
7170982,469.3,316.125,458.5,318.675,-1558,2414,-1674,2452,1214,1313
7170984,469.62,315.975,458.74,318.75,-1554,2412,-1671,2453,1215,1310
7170986,468.42,315.225,458.9,318.75,-1569,2405,-1670,2453,1212,1313
7170988,468.34,315.525,458.42,318.525,-1569,2408,-1675,2451,1211,1313
7170990,469.7,315.075,457.54,316.875,-1556,2402,-1688,2433,1215,1307
7170992,469.54,314.25,458.02,317.4,-1558,2393,-1682,2439,1210,1311
7170994,468.9,314.4,457.78,316.35,-1567,2395,-1687,2427,1213,1312
7170996,468.1,315.3,457.78,317.175,-1575,2405,-1686,2436,1212,1307
7170998,469.06,313.5,457.62,317.25,-1568,2384,-1690,2436,1212,1312
7171000,469.38,312.6,456.66,316.35,-1565,2373,-1701,2427,1213,1307
7171002,468.1,314.4,457.46,316.65,-1580,2394,-1694,2430,1209,1308
7171004,467.62,314.4,457.3,316.65,-1585,2394,-1696,2429,1209,1310
7171006,468.66,313.8,457.62,317.325,-1576,2386,-1694,2437,1213,1309
7171008,469.06,313.95,456.42,316.425,-1571,2388,-1707,2427,1211,1309
7171010,468.5,314.025,457.22,316.95,-1579,2388,-1701,2431,1215,1308
7171012,468.74,314.55,457.62,316.5,-1577,2394,-1696,2426,1212,1308
7171014,468.5,314.775,457.62,317.025,-1581,2396,-1698,2431,1205,1305
7171016,468.26,314.4,457.06,317.775,-1584,2392,-1703,2440,1214,1311
7171018,468.74,317.1,456.9,317.475,-1578,2421,-1707,2436,1208,1308
7171020,468.02,314.475,457.38,316.8,-1588,2392,-1703,2429,1216,1315
7171022,469.3,314.475,457.14,317.325,-1576,2390,-1706,2434,1223,1312
7171024,468.26,316.05,456.98,316.875,-1585,2409,-1708,2428,1214,1311
7171026,468.98,315.825,457.54,317.55,-1580,2405,-1704,2435,1215,1314
7171028,468.74,316.575,457.78,317.85,-1582,2414,-1701,2438,1209,1309
7171030,468.58,315.9,457.94,318.3,-1586,2406,-1700,2443,1208,1305
7171032,468.1,315.525,458.34,319.275,-1591,2402,-1695,2453,1208,1309
7171034,469.22,316.35,458.42,318.3,-1580,2410,-1696,2442,1206,1310
7171036,469.14,316.2,458.74,319.275,-1581,2409,-1692,2453,1205,1306
7171038,469.62,315.825,458.9,319.425,-1577,2404,-1692,2454,1211,1308
7171040,468.66,316.575,458.98,318.375,-1587,2413,-1691,2443,1205,1301
7171042,469.3,317.175,458.82,317.775,-1581,2419,-1694,2436,1207,1305
7171044,469.14,316.5,458.58,318.6,-1583,2412,-1697,2445,1206,1300
7171046,468.58,317.175,458.82,318.825,-1589,2420,-1695,2448,1201,1302
7171048,469.22,316.65,458.74,318.75,-1583,2414,-1695,2447,1202,1296
7171050,469.78,317.175,459.7,319.125,-1577,2419,-1685,2451,1207,1295
7171052,469.86,317.175,458.58,319.275,-1576,2419,-1697,2453,1206,1298
7171054,469.3,316.05,459.22,319.05,-1583,2407,-1691,2450,1203,1300
7171056,469.94,315.375,459.54,319.125,-1577,2399,-1688,2451,1209,1300
7171058,470.18,315.9,459.46,318.225,-1574,2405,-1689,2442,1209,1297
7171060,470.18,316.95,459.86,319.425,-1574,2417,-1684,2454,1212,1294
7171062,471.06,315.975,460.02,318.975,-1564,2405,-1682,2450,1205,1297
7171064,470.66,316.425,459.86,318.675,-1568,2410,-1684,2446,1205,1300
7171066,471.06,316.05,459.46,318.525,-1564,2407,-1689,2445,1208,1297
7171068,471.06,316.125,459.94,318.9,-1564,2407,-1683,2449,1204,1297
7171070,470.98,317.7,459.86,319.2,-1563,2425,-1683,2453,1203,1298
7171072,470.98,316.5,460.74,318.675,-1564,2412,-1674,2446,1200,1292
7171074,471.78,317.4,460.42,317.85,-1554,2422,-1677,2437,1198,1293
7171076,471.14,317.25,460.58,317.925,-1561,2421,-1675,2438,1200,1293
7171078,471.38,316.65,460.9,318.3,-1559,2413,-1671,2442,1203,1290
7171080,472.1,316.125,461.22,318.975,-1551,2407,-1667,2449,1205,1291
7171082,471.46,315.9,460.98,318.75,-1557,2404,-1669,2447,1204,1291
7171084,472.18,318.525,461.54,318,-1548,2434,-1664,2438,1201,1289
7171086,472.98,319.575,460.82,317.85,-1537,2445,-1671,2437,1193,1291
7171088,472.18,316.95,461.38,318.9,-1548,2416,-1664,2448,1202,1291
7171090,471.38,316.875,460.74,318.3,-1555,2416,-1671,2442,1206,1291
7171092,472.42,316.2,460.66,318.525,-1545,2408,-1671,2445,1202,1291
7171094,471.54,318.825,461.38,317.4,-1551,2438,-1663,2431,1196,1290
7171096,472.26,316.95,460.26,318.525,-1545,2417,-1674,2445,1202,1292
7171098,471.3,319.275,461.3,318,-1552,2444,-1662,2438,1193,1289
7171100,471.38,317.475,460.9,318.375,-1553,2424,-1666,2443,1201,1289
7171102,471.78,318.225,460.26,319.275,-1547,2432,-1671,2454,1201,1288
7171104,472.82,318,460.5,318.45,-1535,2428,-1669,2444,1197,1287
7171106,472.42,317.7,460.58,318,-1539,2425,-1668,2439,1200,1290
7171108,471.62,316.95,461.38,317.85,-1548,2417,-1659,2437,1201,1289
7171110,472.18,316.875,461.46,318.525,-1541,2416,-1656,2445,1203,1288
7171112,472.18,317.25,460.58,319.125,-1541,2420,-1666,2453,1200,1296
7171114,471.14,316.05,460.98,320.025,-1552,2408,-1660,2462,1205,1290
7171116,472.82,317.175,460.58,318.075,-1532,2419,-1665,2441,1208,1291
7171118,472.58,315.9,460.74,318.975,-1535,2405,-1662,2451,1210,1292
7171120,473.22,316.875,460.18,319.275,-1527,2416,-1668,2454,1213,1300
7171122,471.94,315.975,460.74,318.975,-1541,2407,-1661,2451,1211,1302
7171124,471.86,316.275,460.34,319.275,-1542,2410,-1665,2455,1209,1295
7171126,472.34,316.2,460.82,319.125,-1535,2409,-1658,2453,1209,1291
7171128,471.46,317.025,460.82,320.85,-1544,2419,-1657,2472,1205,1291
7171130,471.78,317.55,460.34,320.1,-1540,2425,-1662,2464,1208,1289
7171132,471.14,318.6,460.74,320.025,-1546,2437,-1658,2463,1199,1292
7171134,471.3,317.7,460.34,320.475,-1543,2427,-1661,2469,1202,1292
7171136,471.62,320.025,460.18,320.4,-1539,2454,-1663,2468,1196,1287
7171138,471.62,320.175,460.82,319.65,-1538,2456,-1655,2460,1193,1289
7171140,471.78,318.975,460.98,319.65,-1537,2442,-1654,2460,1200,1286
7171142,471.78,318.375,460.42,319.05,-1537,2436,-1659,2453,1199,1289
7171144,472.18,320.625,461.22,319.95,-1530,2461,-1651,2463,1193,1284
7171146,471.38,318.6,461.3,320.325,-1540,2440,-1649,2468,1192,1285
7171148,472.5,318.3,460.58,320.7,-1528,2435,-1656,2473,1200,1288
7171150,471.78,321.525,460.74,319.95,-1533,2473,-1655,2465,1191,1285
7171152,472.82,318.975,461.14,319.65,-1524,2443,-1651,2462,1200,1285
7171154,473.3,319.125,460.42,319.95,-1518,2445,-1657,2466,1198,1282
7171156,472.34,318.9,460.74,318.825,-1529,2444,-1655,2453,1194,1284
7171158,472.18,319.575,461.46,320.325,-1529,2451,-1646,2470,1194,1278
7171160,472.58,318.45,460.5,320.4,-1526,2439,-1656,2471,1195,1283
7171162,472.74,318.9,460.58,318.6,-1523,2444,-1656,2451,1193,1282
7171164,473.7,316.575,460.42,319.05,-1515,2417,-1657,2457,1203,1279
7171166,472.74,318.225,459.86,319.5,-1523,2437,-1663,2463,1193,1277
7171168,472.66,317.325,461.06,319.275,-1525,2427,-1650,2459,1197,1283
7171170,472.74,319.2,460.5,319.275,-1522,2448,-1656,2461,1189,1283
7171172,472.18,316.95,460.98,318.075,-1531,2424,-1651,2446,1196,1282
7171174,472.58,316.8,460.34,318.375,-1526,2421,-1658,2451,1196,1284
7171176,472.1,318.375,461.06,318.675,-1530,2440,-1650,2454,1194,1278
7171178,472.26,318.525,460.66,319.275,-1528,2442,-1654,2461,1191,1282
7171180,472.58,317.325,459.78,319.05,-1525,2428,-1663,2459,1195,1284
7171182,472.74,319.575,460.18,318.75,-1521,2453,-1658,2456,1189,1282
7171184,472.5,318.15,460.26,319.8,-1525,2437,-1657,2467,1184,1280
7171186,472.82,319.65,459.7,319.125,-1520,2454,-1663,2460,1185,1279
7171188,472.1,319.35,460.18,318.15,-1528,2451,-1658,2449,1183,1283
7171190,471.94,320.625,459.94,319.05,-1529,2466,-1660,2459,1183,1281
7171192,472.9,320.1,460.02,319.65,-1518,2459,-1658,2466,1184,1279
7171194,472.42,319.95,460.1,319.425,-1523,2457,-1658,2463,1182,1278
7171196,471.62,319.2,460.58,320.25,-1532,2450,-1651,2472,1184,1278
7171198,472.26,320.25,460.26,319.5,-1524,2461,-1655,2464,1186,1277
7171200,472.26,318.6,460.42,318.75,-1525,2443,-1655,2455,1183,1280
7171202,472.66,319.35,461.14,319.65,-1520,2450,-1646,2465,1180,1278
7171204,472.66,318.825,460.58,318.975,-1521,2444,-1652,2457,1186,1278
7171206,473.46,319.65,460.58,318.975,-1512,2453,-1651,2457,1186,1278
7171208,473.22,317.025,460.42,318.675,-1516,2424,-1654,2454,1194,1281
7171210,473.46,318.6,461.22,318.9,-1512,2441,-1644,2455,1191,1279
7171212,473.06,319.425,460.74,318.15,-1515,2450,-1650,2447,1188,1274
7171214,473.78,317.625,460.5,319.275,-1508,2430,-1652,2460,1193,1279
7171216,473.7,318.3,460.98,318.9,-1509,2437,-1647,2455,1190,1284
7171218,473.94,320.55,461.22,319.5,-1505,2463,-1644,2462,1188,1281
7171220,473.7,319.35,460.5,318.45,-1508,2449,-1652,2451,1193,1285
7171222,473.94,319.725,460.26,317.4,-1505,2453,-1656,2439,1195,1283
7171224,473.46,318.525,460.1,319.2,-1511,2440,-1656,2460,1186,1279
7171226,474.1,318.225,460.26,317.925,-1504,2436,-1656,2445,1184,1276
7171228,473.78,319.35,460.5,317.4,-1507,2449,-1653,2439,1185,1275
7171230,474.26,319.275,460.26,319.05,-1503,2448,-1655,2458,1181,1273
7171232,474.34,318.45,460.26,317.775,-1502,2438,-1656,2443,1179,1270
7171234,474.02,319.425,459.94,319.05,-1505,2449,-1659,2459,1176,1273
7171236,473.06,317.85,459.78,318.6,-1516,2433,-1661,2454,1178,1272
7171238,474.1,319.95,460.02,318.525,-1504,2455,-1658,2452,1178,1266
7171240,473.3,319.725,460.1,317.475,-1513,2454,-1658,2441,1176,1270
7171242,474.02,320.775,460.5,319.05,-1505,2465,-1653,2457,1174,1265
7171244,475.14,320.025,460.66,318.75,-1493,2456,-1651,2454,1170,1268
7171246,473.86,321.075,459.62,317.775,-1507,2468,-1664,2444,1165,1265
7171248,474.34,319.2,459.7,319.125,-1503,2447,-1662,2459,1168,1258
7171250,473.86,319.5,460.1,317.85,-1508,2450,-1659,2444,1165,1262
7171252,475.3,320.325,459.7,318,-1492,2459,-1663,2446,1174,1259
7171254,474.58,319.425,459.38,318.3,-1501,2449,-1666,2450,1171,1258
7171256,474.1,320.025,459.62,316.875,-1505,2456,-1665,2433,1162,1259
7171258,474.1,320.025,458.74,318.75,-1505,2456,-1673,2456,1161,1254
7171260,474.9,318.825,459.3,318.075,-1497,2442,-1668,2447,1159,1252
7171262,474.82,318.9,459.94,318.45,-1498,2443,-1661,2451,1160,1249
7171264,475.22,319.425,459.54,317.85,-1493,2449,-1665,2444,1163,1251
7171266,473.94,319.2,458.66,319.275,-1508,2447,-1674,2462,1162,1247
7171268,474.66,319.35,459.22,318.3,-1500,2448,-1668,2450,1152,1245
7171270,474.9,320.25,458.34,318.675,-1496,2458,-1677,2455,1152,1243
7171272,475.06,320.175,458.42,318.075,-1495,2457,-1677,2449,1150,1244
7171274,474.1,319.05,458.02,318.9,-1505,2445,-1680,2458,1150,1241
7171276,474.58,320.475,458.34,317.775,-1499,2461,-1677,2445,1151,1239
7171278,474.66,319.575,458.66,318.075,-1499,2450,-1673,2448,1149,1235
7171280,474.9,319.275,457.7,318,-1496,2447,-1684,2448,1142,1237
7171282,475.38,319.2,459.14,317.025,-1491,2446,-1669,2436,1144,1230
7171284,475.46,320.325,458.74,317.025,-1489,2458,-1673,2436,1138,1229
7171286,475.38,319.725,458.74,318.3,-1490,2452,-1672,2451,1135,1229
7171288,474.74,319.275,458.26,317.1,-1497,2447,-1678,2437,1135,1227
7171290,475.78,320.775,458.5,316.875,-1485,2463,-1676,2434,1131,1221
7171292,475.38,320.55,457.7,318.15,-1489,2460,-1683,2449,1131,1216
7171294,475.86,320.475,458.02,316.65,-1484,2459,-1680,2432,1128,1216
7171296,476.02,319.725,458.82,315.825,-1482,2451,-1672,2422,1129,1217
7171298,477.06,320.625,458.58,316.35,-1470,2460,-1674,2428,1125,1209
7171300,476.1,320.85,458.26,316.425,-1480,2463,-1677,2429,1124,1211
7171302,476.34,320.25,458.58,317.1,-1477,2456,-1673,2436,1122,1205
7171304,476.98,318.6,458.34,316.65,-1471,2437,-1675,2432,1121,1208
7171306,476.9,319.95,458.82,318.3,-1471,2452,-1669,2449,1114,1202
7171308,477.14,320.1,458.74,316.95,-1468,2453,-1671,2434,1117,1202
7171310,477.46,319.575,458.66,317.475,-1465,2446,-1671,2440,1112,1196
7171312,477.14,319.65,459.22,318.3,-1468,2448,-1665,2449,1112,1196
7171314,476.9,320.55,459.14,317.25,-1470,2457,-1666,2436,1108,1192
7171316,476.9,318.45,459.06,318.75,-1472,2434,-1665,2454,1118,1188
7171318,477.14,319.575,457.54,318.3,-1468,2446,-1682,2450,1121,1186
7171320,477.7,318.375,458.1,317.175,-1462,2432,-1677,2436,1115,1195
7171322,478.98,319.125,457.7,317.175,-1448,2439,-1681,2436,1113,1191
7171324,478.58,318.75,457.78,318.375,-1453,2435,-1680,2450,1109,1185
7171326,478.5,319.2,458.58,317.025,-1453,2440,-1671,2433,1110,1189
7171328,478.1,318.975,458.02,317.625,-1457,2438,-1677,2441,1107,1180
7171330,478.82,318.75,456.5,318.45,-1449,2435,-1692,2452,1101,1175
7171332,478.82,319.275,457.06,318.45,-1449,2440,-1686,2451,1102,1176
7171334,479.14,319.425,456.9,316.8,-1445,2442,-1689,2432,1098,1178
7171336,479.06,319.05,456.98,318.9,-1446,2438,-1686,2456,1094,1173
