Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
4568210,475.94,215.325,459.38,234.075,-2321,1200,-2488,1419,2233,2049
4568212,475.94,215.175,459.38,235.2,-2320,1198,-2488,1431,2235,2049
4568214,476.02,215.325,459.46,234.9,-2320,1200,-2487,1429,2232,2053
4568216,476.02,215.4,459.62,235.575,-2319,1200,-2485,1436,2237,2047
4568218,476.18,215.775,459.54,234.825,-2317,1204,-2485,1428,2234,2055
4568220,476.58,215.625,459.46,235.125,-2313,1202,-2486,1430,2231,2054
4568222,476.34,215.925,459.62,234.825,-2316,1206,-2485,1428,2240,2054
4568224,476.34,216.075,459.86,235.575,-2316,1207,-2482,1436,2240,2052
4568226,476.82,215.55,459.94,235.725,-2311,1201,-2481,1437,2242,2054
4568228,477.06,216.15,459.7,235.35,-2308,1208,-2483,1434,2244,2053
4568230,477.38,215.775,459.38,234.825,-2304,1204,-2488,1428,2241,2056
4568232,477.54,216,459.7,234.975,-2302,1207,-2483,1429,2241,2055
4568234,477.3,216.45,459.38,235.425,-2305,1212,-2486,1435,2241,2058
4568236,477.38,216.15,459.38,235.65,-2303,1208,-2486,1437,2241,2055
4568238,477.38,216.15,460.02,235.575,-2303,1208,-2479,1436,2244,2055
4568240,476.66,216.375,460.34,236.1,-2310,1212,-2475,1442,2243,2053
4568242,477.3,215.85,460.18,235.35,-2304,1206,-2476,1434,2246,2056
4568244,477.22,216.225,460.18,235.95,-2303,1210,-2476,1441,2247,2058
4568246,477.3,216.075,459.94,235.5,-2303,1209,-2479,1436,2248,2059
4568248,477.06,216.825,459.7,235.8,-2305,1217,-2480,1440,2251,2060
4568250,477.3,217.35,459.62,235.35,-2302,1223,-2482,1435,2252,2059
4568252,477.46,216.525,459.94,235.5,-2299,1214,-2477,1437,2251,2060
4568254,477.22,217.125,459.78,235.575,-2302,1221,-2478,1438,2249,2061
4568256,477.38,216.825,459.38,236.4,-2299,1217,-2481,1448,2255,2061
4568258,477.46,216.9,460.02,236.7,-2298,1218,-2475,1450,2247,2060
4568260,476.98,217.725,459.78,236.25,-2302,1229,-2477,1447,2249,2061
4568262,476.9,217.125,459.78,236.775,-2303,1222,-2477,1452,2250,2061
4568264,477.3,217.275,459.06,236.775,-2298,1223,-2483,1454,2252,2061
4568266,476.98,218.1,459.3,237.225,-2301,1233,-2481,1458,2255,2062
4568268,476.9,217.275,459.06,237.525,-2302,1224,-2482,1463,2252,2061
4568270,477.22,217.575,459.06,236.55,-2298,1228,-2482,1452,2249,2064
4568272,476.98,217.8,458.9,237.825,-2299,1231,-2482,1466,2249,2066
4568274,476.66,217.725,458.26,236.55,-2302,1230,-2490,1452,2251,2065
4568276,477.14,217.575,458.5,237.825,-2297,1229,-2486,1467,2252,2067
4568278,476.58,217.65,458.74,237.6,-2302,1230,-2483,1464,2252,2060
4568280,476.58,218.475,458.42,237.6,-2301,1239,-2486,1465,2255,2062
4568282,477.06,217.8,458.66,237.975,-2297,1232,-2483,1469,2259,2064
4568284,476.82,218.1,458.58,238.2,-2298,1235,-2483,1472,2254,2064
4568286,476.9,218.4,458.5,237.45,-2298,1239,-2485,1464,2256,2063
4568288,476.98,218.325,458.82,238.5,-2296,1238,-2480,1475,2255,2063
4568290,477.46,218.1,458.98,237.9,-2291,1235,-2479,1469,2252,2069
4568292,477.54,219.225,459.14,237.75,-2289,1248,-2476,1467,2258,2065
4568294,477.3,218.7,458.98,238.65,-2292,1243,-2478,1477,2258,2068
4568296,477.54,218.325,458.82,238.8,-2289,1239,-2478,1480,2262,2067
4568298,477.46,218.925,459.14,238.275,-2289,1245,-2475,1473,2259,2070
4568300,477.54,219.3,459.3,238.725,-2287,1251,-2472,1479,2263,2067
4568302,477.46,218.475,458.34,239.025,-2289,1241,-2483,1483,2259,2070
4568304,477.14,218.7,458.98,238.875,-2292,1244,-2475,1482,2257,2067
4568306,477.54,219.15,458.58,239.475,-2287,1249,-2479,1488,2261,2065
4568308,477.54,219.6,458.58,239.025,-2286,1255,-2479,1484,2261,2068
4568310,478.02,219.825,459.06,237.975,-2281,1256,-2475,1471,2262,2073
4568312,477.78,219.9,459.38,239.25,-2283,1257,-2469,1486,2263,2065
4568314,477.78,219.375,459.06,239.325,-2283,1252,-2473,1487,2265,2068
4568316,477.86,220.65,458.5,238.5,-2281,1266,-2479,1479,2263,2074
4568318,477.62,219.675,459.06,240.075,-2284,1256,-2472,1496,2267,2070
4568320,477.62,219.75,458.1,240,-2284,1257,-2482,1496,2269,2069
4568322,477.86,219.825,458.82,239.175,-2281,1258,-2475,1486,2267,2076
4568324,477.54,219.75,458.58,240.675,-2284,1257,-2476,1503,2266,2069
4568326,477.78,219.675,458.34,239.625,-2282,1256,-2479,1492,2270,2073
4568328,477.54,220.2,458.58,239.55,-2283,1262,-2476,1491,2266,2076
4568330,477.62,219.9,458.34,240.15,-2282,1259,-2478,1498,2267,2068
4568332,477.86,219.6,457.86,240.75,-2280,1256,-2483,1505,2268,2072
4568334,476.98,220.125,458.02,239.325,-2289,1262,-2482,1489,2267,2070
4568336,477.22,220.275,457.62,241.125,-2286,1264,-2484,1509,2266,2060
4568338,477.54,220.05,457.7,240.525,-2283,1261,-2484,1503,2268,2066
4568340,477.22,220.65,457.7,240.375,-2285,1268,-2484,1501,2267,2072
4568342,477.3,220.425,457.22,240.6,-2284,1265,-2489,1504,2265,2068
4568344,477.54,220.125,457.62,238.725,-2281,1262,-2485,1483,2269,2074
4568346,477.7,219.975,458.02,239.7,-2280,1261,-2480,1493,2273,2075
4568348,477.62,220.275,457.38,240,-2280,1264,-2486,1497,2269,2078
4568350,477.94,219.975,457.86,240,-2277,1260,-2482,1497,2272,2075
4568352,477.62,219.975,457.22,241.275,-2280,1260,-2487,1512,2273,2075
4568354,477.94,220.05,457.78,240,-2277,1260,-2482,1496,2271,2074
4568356,477.62,220.425,457.46,240.9,-2280,1264,-2485,1507,2267,2071
4568358,477.7,220.05,456.82,239.55,-2280,1260,-2492,1492,2271,2077
4568360,477.62,220.725,457.62,239.625,-2280,1268,-2484,1492,2270,2074
4568362,477.62,219.9,456.74,238.2,-2280,1259,-2494,1477,2271,2078
4568364,477.78,219.75,457.14,239.25,-2279,1257,-2490,1488,2271,2076
4568366,477.7,220.2,457.22,239.325,-2280,1262,-2489,1489,2265,2074
4568368,477.62,221.025,457.14,239.85,-2280,1270,-2490,1495,2266,2073
4568370,477.62,219.9,457.22,240.375,-2281,1258,-2488,1500,2271,2073
4568372,477.7,220.275,457.3,239.925,-2280,1261,-2488,1495,2270,2077
4568374,477.78,220.275,457.06,240.3,-2280,1261,-2490,1500,2270,2070
4568376,477.78,219.975,457.06,240.525,-2280,1258,-2491,1501,2272,2072
4568378,477.78,220.575,456.9,239.475,-2280,1265,-2493,1490,2270,2077
4568380,477.7,220.875,457.06,239.175,-2280,1267,-2492,1486,2269,2078
4568382,478.02,220.8,456.9,241.35,-2277,1267,-2493,1510,2269,2074
4568384,477.86,220.875,456.82,240.6,-2279,1267,-2494,1501,2270,2075
4568386,478.02,220.275,457.38,240.075,-2278,1260,-2489,1495,2269,2077
4568388,477.7,221.325,457.46,240,-2282,1272,-2488,1493,2265,2077
4568390,478.34,220.425,456.5,239.7,-2275,1261,-2499,1491,2272,2077
4568392,477.54,221.625,456.58,240.225,-2283,1274,-2498,1496,2267,2082
4568394,477.7,220.65,457.14,240.3,-2282,1263,-2492,1496,2267,2077
4568396,478.18,220.35,456.42,240.75,-2277,1258,-2500,1502,2273,2077
4568398,478.18,220.125,456.34,240.675,-2278,1257,-2501,1500,2272,2077
