Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
7012520,436.98,180.225,430.5,183.525,-1784,729,-1852,771,835,919
7012522,435.14,179.025,430.02,183.9,-1804,717,-1857,776,842,920
7012524,435.78,178.8,430.26,184.65,-1797,714,-1854,784,838,920
7012526,437.22,180.675,429.78,184.275,-1780,734,-1858,780,836,923
7012528,435.78,181.575,429.22,183.3,-1794,745,-1865,770,834,923
7012530,437.86,180.825,430.5,184.575,-1772,735,-1849,783,836,919
7012532,437.7,180.9,430.9,184.05,-1773,736,-1845,776,838,923
7012534,440.5,181.275,431.46,186.3,-1742,738,-1837,801,835,925
7012536,443.78,184.125,433.86,188.025,-1704,768,-1810,819,836,928
7012538,449.54,186.675,438.98,192.75,-1640,792,-1750,868,835,921
7012540,456.34,190.5,444.34,194.85,-1563,830,-1690,888,836,926
7012542,463.3,194.25,452.26,198.825,-1484,867,-1601,927,846,922
7012544,472.26,198.225,458.34,202.425,-1385,905,-1532,962,844,935
7012546,478.1,202.275,464.58,205.725,-1318,945,-1462,994,839,934
7012548,482.74,201.75,469.7,207.375,-1268,936,-1405,1009,845,937
7012550,487.3,208.725,472.02,208.2,-1214,1011,-1379,1017,834,938
7012552,488.34,208.275,474.74,208.725,-1203,1005,-1350,1021,840,935
7012554,488.42,208.125,474.42,209.4,-1202,1003,-1351,1029,844,934
7012556,486.18,208.2,472.9,209.925,-1225,1006,-1367,1035,845,939
7012558,483.46,209.85,472.26,209.775,-1253,1027,-1374,1034,840,935
7012560,480.1,209.925,471.06,209.325,-1289,1031,-1387,1030,843,939
7012562,478.18,206.4,469.62,209.85,-1312,992,-1402,1037,848,940
7012564,477.38,206.55,468.5,209.55,-1320,995,-1414,1036,845,940
7012566,476.18,206.25,467.78,208.425,-1333,992,-1422,1023,844,937
7012568,475.94,205.05,466.9,208.95,-1336,979,-1432,1030,848,940
7012570,475.7,204.9,465.94,208.65,-1339,978,-1442,1028,847,936
7012572,475.62,206.85,466.18,207.675,-1339,1000,-1440,1016,849,938
7012574,475.94,206.25,467.46,208.35,-1336,993,-1426,1024,853,941
7012576,476.18,207.3,467.7,208.125,-1333,1005,-1423,1021,851,942
7012578,475.7,207.3,466.66,207.975,-1338,1006,-1435,1020,849,939
7012580,475.38,209.25,467.54,208.35,-1340,1028,-1426,1023,847,941
7012582,475.94,208.425,467.46,207.675,-1335,1018,-1427,1016,851,938
7012584,477.06,207.6,468.34,209.025,-1323,1008,-1417,1031,847,940
7012586,477.54,207,468.34,208.5,-1319,1001,-1416,1025,850,940
7012588,476.02,208.125,468.26,208.875,-1334,1015,-1418,1029,848,938
7012590,477.38,209.1,468.02,209.925,-1318,1025,-1419,1041,849,939
7012592,477.38,209.175,468.98,209.25,-1319,1026,-1409,1033,848,941
7012594,477.78,207.3,468.74,209.1,-1315,1005,-1411,1032,850,940
7012596,477.22,207.6,468.82,210.15,-1321,1009,-1410,1044,850,939
7012598,477.38,207.825,468.42,209.325,-1319,1011,-1414,1035,851,939
7012600,478.5,206.625,468.82,209.925,-1308,997,-1410,1041,842,939
7012602,477.22,206.325,469.38,210.6,-1322,995,-1403,1049,849,938
7012604,476.9,206.55,468.9,210.15,-1325,997,-1409,1044,857,939
7012606,477.86,210,469.14,209.775,-1312,1036,-1407,1040,849,937
7012608,477.14,207.9,468.82,209.625,-1322,1012,-1410,1038,851,939
7012610,477.38,210.375,468.58,210.375,-1317,1040,-1412,1047,850,938
7012612,475.86,207.9,468.82,210.3,-1335,1014,-1409,1046,854,937
7012614,476.9,207.825,469.06,210.375,-1324,1012,-1407,1047,849,941
7012616,477.7,209.175,468.82,210.675,-1315,1027,-1409,1050,851,937
7012618,476.26,208.875,469.14,210.6,-1330,1025,-1406,1050,852,940
7012620,476.26,208.5,468.98,211.275,-1331,1020,-1407,1057,844,937
7012622,475.62,209.55,468.26,211.35,-1337,1033,-1415,1059,845,935
7012624,475.86,210.75,468.66,211.275,-1333,1046,-1411,1058,846,937
7012626,475.62,210.225,467.94,210.6,-1336,1041,-1419,1051,843,936
7012628,475.3,211.5,467.94,211.575,-1339,1055,-1418,1062,839,933
7012630,475.7,210.975,468.26,211.8,-1335,1049,-1415,1064,845,933
7012632,475.86,210.6,468.1,212.25,-1334,1045,-1416,1069,844,935
7012634,474.74,212.1,468.26,212.475,-1344,1064,-1414,1072,837,930
7012636,475.22,211.65,468.5,212.7,-1340,1058,-1412,1075,843,935
7012638,475.7,212.325,468.26,211.575,-1334,1065,-1415,1063,838,932
7012640,475.86,211.95,469.06,211.8,-1333,1061,-1406,1065,842,934
7012642,475.3,212.175,468.58,212.175,-1339,1065,-1412,1070,844,934
7012644,475.86,211.8,468.98,211.8,-1333,1060,-1408,1065,846,936
7012646,476.1,210.3,469.54,211.725,-1332,1043,-1402,1065,844,939
7012648,476.42,210.825,468.98,212.475,-1328,1049,-1408,1074,849,937
7012650,476.66,210.3,469.78,211.875,-1326,1044,-1400,1066,851,937
7012652,475.86,210.9,468.66,211.875,-1335,1051,-1411,1068,845,937
7012654,475.46,211.125,469.38,212.475,-1339,1054,-1404,1074,846,934
7012656,476.98,210.75,469.06,211.125,-1322,1048,-1407,1059,844,936
7012658,476.18,211.95,468.82,210.675,-1331,1063,-1411,1055,844,939
7012660,476.18,210.6,469.46,211.575,-1331,1048,-1403,1064,848,937
7012662,476.18,210.975,468.9,212.4,-1331,1052,-1408,1074,847,936
7012664,475.86,210.6,469.22,211.8,-1335,1048,-1406,1067,846,935
7012666,475.78,211.8,469.14,211.275,-1335,1062,-1407,1062,842,937
7012668,476.34,210.225,468.5,210.6,-1330,1044,-1414,1055,851,938
7012670,476.1,209.4,468.82,211.65,-1334,1035,-1410,1066,850,936
7012672,477.06,209.775,469.22,210.45,-1323,1039,-1407,1052,852,941
7012674,476.82,209.025,468.9,210.075,-1327,1031,-1412,1048,857,943
7012676,476.34,209.4,468.66,210.15,-1331,1035,-1413,1049,856,940
7012678,475.62,209.7,468.42,210.9,-1340,1038,-1416,1058,851,935
7012680,476.58,210.15,468.66,211.5,-1328,1043,-1413,1064,853,937
7012682,475.94,212.1,467.86,210.45,-1334,1065,-1423,1053,845,939
7012684,475.78,209.475,468.42,210.825,-1339,1036,-1417,1056,850,936
7012686,476.42,209.25,468.18,211.95,-1333,1032,-1419,1069,853,935
