Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
10868849,412.66,418.725,402.58,429.375,584,2943,477,3069,914,891
10868851,405.06,424.425,394.98,436.725,584,2932,477,3077,913,889
10868853,404.5,424.5,394.66,434.475,577,2933,473,3052,917,896
10868855,403.7,425.1,395.46,434.25,569,2941,482,3049,920,903
10868857,404.18,424.575,395.22,434.025,574,2935,478,3046,918,903
10868859,403.46,424.575,395.46,434.25,566,2935,481,3049,921,901
10868861,404.1,424.2,395.14,434.4,572,2931,477,3051,919,901
10868863,403.38,425.25,395.54,434.325,564,2943,482,3050,921,903
10868865,403.54,424.5,395.22,433.575,565,2935,477,3042,919,902
10868867,403.14,424.575,396.18,433.125,561,2935,488,3036,921,901
10868869,403.46,424.875,395.54,431.925,564,2939,480,3022,920,903
10868871,403.78,424.65,396.98,432.825,567,2936,495,3032,921,902
10868873,403.86,425.325,396.1,432.6,568,2944,486,3030,923,904
10868875,403.54,425.25,396.1,433.5,565,2943,486,3040,921,903
10868877,403.7,425.1,396.98,433.125,566,2941,495,3036,922,904
10868879,403.86,424.05,396.1,433.725,568,2929,486,3043,923,903
10868881,403.78,424.275,396.34,432.525,567,2932,488,3029,920,903
10868883,404.02,421.575,396.58,431.25,569,2901,489,3014,920,908
10868885,404.18,423,396.98,431.475,570,2917,494,3017,920,904
10868887,403.46,421.35,397.7,431.025,562,2898,502,3011,918,906
10868889,404.18,421.125,396.26,432.75,569,2895,485,3032,919,904
10868891,403.7,421.05,397.22,431.7,564,2895,496,3019,915,907
10868893,404.02,420.975,396.82,431.1,567,2894,491,3012,917,904
10868895,404.18,420.9,398.1,432.225,569,2892,505,3024,916,906
10868897,403.78,420.15,398.58,430.35,564,2884,510,3002,921,910
10868899,403.86,421.05,397.94,431.175,564,2894,503,3013,917,905
10868901,403.7,418.95,398.1,431.55,562,2869,505,3017,919,904
10868903,404.26,418.5,397.78,430.65,568,2864,501,3006,920,911
10868905,403.94,420.75,397.78,431.175,565,2889,501,3012,916,909
10868907,403.38,418.35,398.1,430.05,558,2862,504,2999,920,905
10868909,403.94,419.85,398.1,429.9,565,2879,504,2996,918,907
10868911,404.42,417.9,398.1,431.25,570,2856,505,3012,916,910
10868913,404.02,418.95,397.62,430.35,566,2868,499,3001,917,905
10868915,403.94,418.425,398.1,430.725,565,2861,505,3006,922,905
10868917,404.1,419.325,398.58,431.55,567,2871,510,3014,913,904
10868919,403.46,420.225,398.74,433.125,560,2882,512,3033,916,904
10868921,403.7,419.7,397.62,432.375,563,2876,500,3024,917,906
10868923,403.54,418.875,398.26,431.4,561,2866,507,3013,919,906
10868925,403.78,419.85,398.34,431.325,564,2877,507,3011,917,906
10868927,403.62,419.25,398.34,432.075,562,2870,507,3020,915,907
10868929,403.46,418.575,397.46,432.075,560,2862,498,3020,918,904
10868931,402.98,418.575,398.1,430.575,555,2862,504,3002,917,907
10868933,403.14,418.95,399.14,431.25,556,2866,516,3010,916,906
10868935,403.22,418.275,397.7,431.475,557,2859,500,3012,917,907
10868937,403.3,419.25,397.54,432.225,558,2870,499,3021,916,905
10868939,403.3,419.475,397.94,432.225,558,2872,503,3021,918,908
10868941,402.74,420.15,398.34,432.3,553,2880,508,3021,915,906
10868943,403.46,418.425,398.26,431.55,560,2860,507,3013,920,908
10868945,403.38,419.925,398.66,431.925,560,2877,512,3017,915,906
10868947,402.98,419.025,398.1,431.775,555,2867,506,3016,915,904
10868949,403.46,419.1,398.9,431.175,561,2868,515,3008,915,906
10868951,403.22,419.55,398.74,431.625,559,2873,513,3014,916,905
10868953,403.22,419.175,398.1,432.075,559,2869,507,3019,915,903
10868955,403.54,418.5,398.74,431.1,562,2861,513,3008,917,905
10868957,402.66,419.775,398.82,431.925,553,2875,515,3017,913,907
10868959,402.74,419.7,398.1,430.725,554,2875,507,3003,919,904
10868961,403.46,418.8,398.42,430.425,562,2864,511,3000,916,905
10868963,403.86,417.9,398.9,430.8,567,2854,516,3004,917,905
10868965,403.7,418.575,398.42,429.375,566,2862,511,2988,915,909
10868967,403.54,418.725,398.58,430.575,564,2863,513,3002,913,903
10868969,403.38,416.925,398.18,430.8,562,2843,509,3004,917,903
10868971,403.38,416.925,398.02,429.9,562,2843,508,2994,917,906
10868973,403.3,417.375,398.42,430.05,562,2848,512,2996,916,904
10868975,403.06,417.75,397.38,430.275,559,2852,501,2999,915,904
10868977,403.22,416.7,398.1,429.9,562,2840,510,2994,919,906
10868979,403.86,418.35,397.78,430.5,569,2859,506,3000,913,904
10868981,403.54,417.3,397.38,430.2,566,2847,502,2997,915,903
10868983,402.82,417.225,397.86,430.05,558,2846,507,2996,917,904
10868985,403.14,418.8,397.94,431.4,562,2864,509,3011,913,903
10868987,402.98,417.225,397.7,430.65,560,2845,506,3003,917,903
10868989,403.38,416.775,398.74,430.8,565,2841,518,3004,915,903
10868991,403.3,416.4,397.14,430.65,564,2836,500,3002,916,901
10868993,403.78,417.3,397.46,430.425,569,2846,504,2999,914,906
10868995,403.3,415.575,398.66,429.15,564,2826,517,2985,916,901
10868997,405.06,412.425,397.62,427.275,582,2789,506,2963,920,898
10868999,405.06,408.675,398.9,421.425,582,2746,518,2895,918,890
10869001,408.18,399.975,398.74,413.325,613,2645,514,2802,921,885
10869003,413.38,391.05,401.78,406.95,667,2541,545,2728,916,884
10869005,418.1,378,405.78,390.45,715,2389,585,2536,907,895
10869007,426.02,360,408.9,373.275,795,2181,614,2338,906,882
10869009,431.3,345.075,414.18,360.6,850,2009,668,2191,898,878
10869011,439.3,326.55,417.78,337.8,930,1794,700,1929,893,876
10869013,444.66,310.35,420.1,325.575,984,1609,722,1789,886,869
10869015,450.34,298.95,423.46,311.7,1042,1478,755,1630,868,846
10869017,454.82,284.25,423.62,299.625,1086,1309,753,1492,865,852
10869019,457.54,274.725,424.58,289.425,1112,1201,761,1377,869,857
10869021,461.78,267.525,424.02,282.975,1157,1118,753,1303,860,848
10869023,462.66,263.625,422.58,275.775,1165,1074,735,1222,853,837
10869025,465.38,258.675,423.3,275.475,1193,1017,744,1219,849,835
10869027,468.02,258.525,422.82,273.9,1221,1015,738,1201,850,833
