Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
3101308,479.38,326.1,473.38,329.025,382,1587,314,1615,643,645
3101310,462.02,308.775,455.62,312.45,381,1599,307,1634,646,649
3101312,462.34,311.175,455.14,313.725,382,1627,300,1648,646,647
3101314,463.46,312.825,455.86,314.85,392,1646,307,1661,646,650
3101316,461.86,311.925,456.42,315.075,376,1634,313,1665,642,651
3101318,462.82,313.05,455.38,314.1,384,1648,302,1653,646,653
3101320,463.06,312.525,456.58,316.35,387,1643,313,1680,646,651
3101322,462.5,313.725,456.1,315.9,380,1656,308,1674,645,651
3101324,463.38,315.075,455.3,314.55,388,1673,301,1659,650,651
3101326,463.3,314.25,456.42,316.65,388,1664,311,1684,644,652
3101328,463.38,316.5,455.94,316.05,386,1690,306,1677,645,653
3101330,463.78,316.2,456.1,316.5,390,1687,307,1682,645,651
3101332,463.94,316.275,456.5,316.5,392,1689,311,1684,649,652
3101334,463.86,317.025,456.9,317.1,390,1697,314,1691,646,656
3101336,464.66,318.525,456.18,317.25,396,1717,305,1693,650,655
3101338,464.98,318.45,456.5,318.6,399,1716,307,1708,651,658
3101340,464.58,319.125,456.58,318.45,394,1724,307,1708,649,658
3101342,464.9,320.7,455.86,319.875,395,1743,298,1724,651,656
3101344,464.9,321.525,456.1,321.675,393,1754,298,1746,654,653
3101346,465.06,322.5,455.78,321.225,394,1765,295,1741,656,655
3101348,465.62,322.8,456.02,323.025,399,1770,294,1763,656,655
3101350,465.86,324.225,455.54,324,400,1786,288,1774,656,656
3101352,465.78,323.925,455.86,324.225,398,1785,290,1779,656,656
3101354,464.82,325.65,455.62,324.675,386,1803,287,1783,659,656
3101356,465.7,325.125,456.26,325.425,394,1801,291,1795,660,655
3101358,464.26,326.175,455.3,326.775,378,1811,280,1809,659,657
3101360,465.94,326.25,455.78,326.475,394,1816,283,1808,664,659
3101362,466.18,326.55,455.38,326.925,397,1820,278,1813,663,662
3101364,465.14,326.775,455.3,327.9,383,1823,275,1826,661,659
3101366,465.62,328.125,456.02,328.125,387,1838,283,1829,664,661
3101368,465.3,327.525,455.54,327.6,383,1832,277,1824,663,659
3101370,465.78,328.05,455.62,327.825,388,1840,278,1827,664,661
3101372,464.66,328.425,455.3,328.65,374,1844,271,1837,664,663
3101374,465.3,327.6,455.14,326.7,381,1835,272,1814,670,660
3101376,465.22,327.225,455.86,328.125,380,1831,277,1832,672,664
3101378,465.22,326.25,455.86,326.1,381,1820,280,1809,670,665
3101380,464.5,325.65,455.62,324,373,1813,279,1785,668,668
3101382,464.58,323.85,454.5,323.325,376,1792,267,1777,669,665
3101384,464.42,322.425,455.62,319.875,375,1776,282,1738,667,671
3101386,463.86,320.625,454.98,317.925,371,1755,277,1715,669,672
3101388,465.14,317.625,454.34,317.475,387,1721,269,1709,671,672
3101390,465.3,316.125,453.94,315.45,390,1704,268,1686,671,674
3101392,464.82,310.95,454.74,313.35,390,1644,277,1661,679,676
3101394,465.86,309.6,454.26,311.475,402,1630,274,1639,684,680
3101396,464.42,306.3,454.18,311.85,389,1588,272,1640,676,680
3101398,465.62,305.175,453.86,308.4,404,1576,272,1601,684,681
3101400,465.62,304.725,453.62,309.15,403,1568,269,1606,685,678
3101402,465.22,303,454.1,308.4,401,1548,275,1598,686,679
3101404,466.66,302.85,454.66,306.675,417,1544,282,1576,686,685
3101406,466.42,302.475,454.1,307.05,415,1540,275,1580,688,685
3101408,466.26,303.375,453.86,307.5,412,1546,272,1580,685,684
3101410,466.26,303,454.82,307.2,412,1541,283,1578,689,686
3101412,466.42,302.925,454.66,308.175,414,1537,281,1585,688,686
3101414,467.14,303.525,454.58,307.65,421,1544,280,1579,689,685
3101416,467.54,304.8,455.3,309.75,424,1556,285,1599,694,690
3101418,467.3,305.325,454.9,311.25,421,1561,280,1616,691,690
3101420,467.78,307.05,455.3,311.475,425,1578,284,1616,688,689
3101422,467.86,308.475,454.58,313.575,424,1594,274,1638,695,690
3101424,468.02,309.675,456.26,314.25,425,1605,292,1645,699,692
3101426,468.58,312.75,456.42,315.825,427,1640,292,1662,691,690
3101428,468.18,314.55,457.3,318.45,422,1657,299,1690,699,688
3101430,468.66,315.15,457.86,319.875,426,1665,303,1707,697,691
3101432,469.78,318.375,457.38,320.025,436,1700,299,1707,698,692
3101434,470.58,321.075,456.98,322.95,441,1732,291,1739,696,694
3101436,471.14,321.75,458.18,324.3,447,1738,303,1755,699,695
3101438,471.54,324.075,457.94,324.075,449,1765,302,1752,695,697
3101440,470.66,325.125,458.1,327.075,440,1775,301,1785,700,702
3101442,470.98,325.425,459.3,326.85,442,1779,314,1783,699,700
3101444,470.74,324.975,458.98,327.75,442,1773,311,1793,701,699
3101446,472.18,324.3,458.98,327.825,458,1768,310,1794,702,704
3101448,471.14,325.2,458.58,327.9,447,1777,307,1795,701,700
3101450,471.86,324.15,459.22,327.375,456,1765,315,1789,706,702
3101452,472.74,322.425,458.82,325.875,470,1747,314,1772,706,708
3101454,472.98,321.3,459.46,325.575,473,1735,321,1769,707,707
3101456,472.02,320.325,458.58,323.85,465,1722,315,1749,710,706
3101458,472.66,320.4,459.06,323.925,472,1725,321,1751,709,705
3101460,472.5,318,458.34,322.05,474,1697,316,1729,715,706
3101462,472.34,317.25,457.94,320.025,474,1688,314,1705,717,708
3101464,472.18,316.275,458.18,317.4,475,1678,321,1676,718,709
3101466,472.98,313.2,458.26,318,487,1643,321,1683,721,712
3101468,472.66,313.35,458.1,316.125,485,1644,323,1661,718,709
3101470,473.94,312.45,458.1,315,500,1636,325,1648,720,712
3101472,473.38,313.2,457.3,314.925,495,1642,318,1646,722,709
3101474,471.62,313.575,455.78,314.1,475,1646,302,1636,725,711
3101476,467.22,313.2,451.86,313.125,430,1635,263,1619,727,711
3101478,460.26,311.325,447.46,312.975,356,1607,214,1614,732,711
3101480,454.66,310.35,442.18,313.2,298,1590,159,1609,727,711
3101482,449.86,311.1,434.66,313.2,245,1593,77,1602,724,713
3101484,440.18,309.675,427.62,312.075,143,1566,4,1580,728,712
3101486,434.5,308.175,422.82,311.775,83,1543,-47,1572,725,711
3101488,431.54,308.025,416.42,310.05,53,1536,-112,1544,722,706
3101490,427.86,305.475,410.9,309.375,16,1504,-172,1531,723,711
3101492,422.82,304.725,405.38,307.575,-35,1487,-228,1502,725,712
3101494,415.62,303.3,396.02,304.65,-112,1464,-327,1460,723,709
3101496,408.66,302.325,387.38,303.6,-184,1444,-418,1437,718,707
3101498,400.82,298.95,378.18,300.975,-266,1398,-514,1398,721,706
3101500,392.5,296.775,370.42,298.875,-352,1363,-594,1364,708,699
3101502,386.02,293.025,362.18,295.05,-418,1314,-680,1313,710,699
3101504,381.38,289.575,353.62,289.425,-462,1268,-765,1239,708,702
3101506,374.26,287.475,348.1,284.925,-537,1237,-820,1182,709,694
3101508,370.9,286.65,340.98,282.675,-572,1223,-892,1147,705,695
3101510,367.62,284.1,335.7,281.625,-604,1190,-949,1130,706,694
3101512,364.82,280.65,332.26,280.425,-629,1146,-983,1111,710,693
3101514,362.1,278.85,328.58,277.2,-657,1123,-1019,1071,708,695
3101516,361.62,277.05,326.42,275.025,-657,1101,-1039,1042,710,697
3101518,360.82,273.9,325.62,274.8,-662,1064,-1047,1039,710,697
3101520,360.02,272.775,324.18,273.225,-668,1050,-1059,1018,709,698
3101522,359.86,271.725,322.98,271.875,-668,1037,-1071,1002,712,699
3101524,358.5,269.325,320.74,271.35,-679,1008,-1093,993,709,700
3101526,358.82,268.575,319.3,270.675,-675,999,-1108,983,710,699
3101528,358.02,267.9,319.22,269.55,-681,990,-1105,969,714,703
3101530,358.1,266.475,319.14,268.95,-678,974,-1105,963,711,702
3101532,358.1,268.725,319.14,269.175,-679,999,-1104,964,715,703
3101534,357.14,267.375,320.58,268.95,-688,982,-1088,963,722,702
3101536,356.74,267.375,320.9,269.4,-692,981,-1084,967,724,702
3101538,356.98,267.75,319.78,269.325,-689,985,-1096,966,718,704
3101540,356.58,267.675,320.18,269.475,-692,983,-1090,967,726,705
3101542,354.82,268.8,320.34,269.7,-713,994,-1089,970,732,708
3101544,353.86,268.5,319.94,270,-722,989,-1093,972,727,707
3101546,353.94,269.025,320.5,270.375,-721,996,-1087,977,730,708
3101548,353.38,268.95,320.58,271.425,-726,994,-1087,988,735,707
3101550,352.1,269.25,320.82,270.225,-740,996,-1082,975,733,713
3101552,352.1,269.325,321.3,269.85,-740,996,-1075,970,732,711
3101554,352.9,270.525,320.9,271.725,-732,1010,-1082,991,734,709
3101556,351.06,270.375,320.74,272.025,-751,1006,-1084,994,736,714
3101558,350.82,270.825,321.62,271.125,-755,1011,-1072,985,735,713
3101560,352.02,271.65,321.78,272.175,-741,1021,-1071,996,736,715
3101562,351.06,270.975,321.38,272.025,-751,1013,-1076,995,738,713
3101564,350.34,271.125,320.74,271.725,-758,1014,-1081,990,736,719
3101566,350.82,272.4,320.26,272.55,-754,1029,-1087,999,738,716
3101568,350.18,270.45,320.66,272.475,-758,1006,-1082,999,735,715
