Time,LXpix,LYpix,RXpix,RYpix,LXhref,LYhref,RXhref,RYhref,LP,RP
8118649,460.74,312.225,455.7,315.375,601,2747,545,2781,733,946
8118651,460.9,312.45,456.26,315.675,600,2749,549,2783,735,946
8118653,461.3,312.45,455.7,316.425,604,2748,542,2792,735,950
8118655,460.98,312.6,455.7,316.5,601,2751,542,2792,736,954
8118657,460.82,313.2,455.22,316.875,598,2758,536,2796,738,956
8118659,461.22,313.2,455.3,317.175,602,2757,537,2800,739,962
8118661,461.3,312.75,455.38,318,603,2753,537,2810,741,961
8118663,459.94,313.725,455.38,318.675,588,2763,537,2817,743,963
8118665,459.94,315,455.54,317.775,587,2777,538,2808,742,964
8118667,460.9,313.95,456.26,317.475,598,2766,546,2804,743,964
8118669,459.86,314.925,456.1,319.2,586,2777,543,2824,742,964
8118671,460.5,315.675,456.26,318.75,592,2785,545,2819,745,965
8118673,460.42,315.3,456.1,318.825,591,2782,543,2820,750,964
8118675,459.54,315.075,456.26,318.6,582,2779,545,2817,750,966
8118677,460.82,316.2,456.5,319.275,594,2793,546,2826,750,964
8118679,459.46,315.6,455.62,318.225,580,2785,538,2814,744,969
8118681,459.62,315.225,455.7,319.125,581,2781,538,2824,748,969
8118683,459.38,315.45,456.1,318.675,579,2784,542,2819,747,969
8118685,459.06,315.975,456.18,318.525,575,2790,542,2818,748,969
8118687,459.38,315.675,455.94,318.45,578,2787,540,2817,753,971
8118689,459.3,315.525,456.5,318.375,576,2786,545,2817,748,970
8118691,458.74,315.075,456.74,318,571,2781,548,2812,752,972
8118693,459.14,315.975,456.02,318.3,575,2791,540,2816,755,975
8118695,459.54,315.075,456.5,317.475,579,2781,545,2807,749,978
8118697,459.94,315.225,456.5,317.175,583,2783,545,2804,751,977
8118699,458.58,314.475,456.1,317.025,568,2774,540,2802,751,976
8118701,459.3,314.85,455.86,316.5,576,2778,538,2796,752,982
8118703,459.46,314.025,456.02,316.2,578,2769,540,2793,752,982
8118705,459.38,314.7,456.74,316.95,577,2776,547,2801,755,978
8118707,459.86,313.65,456.66,315.9,582,2765,547,2789,756,985
8118709,459.94,314.175,456.34,315.3,583,2770,543,2782,755,985
8118711,459.94,315.075,457.06,316.05,583,2781,551,2791,758,985
8118713,459.78,314.925,456.98,315.75,581,2779,550,2787,754,987
8118715,459.54,315.45,456.9,316.125,577,2785,549,2791,757,988
8118717,459.3,316.125,457.46,316.05,575,2791,555,2790,757,988
8118719,459.06,315.15,457.06,316.05,572,2780,551,2790,752,988
8118721,458.98,316.125,456.9,316.725,571,2792,548,2797,754,989
